leftbias		grl	
	-0.408054		0.00049048103
	-0.402684872483221		0.00054270378
	-0.397315744966443		-0.00012667639
	-0.391946617449664		-0.00013413212
	-0.386577489932886		0.00034965287
	-0.381208362416107		0.0010292245
	-0.375839234899329		0.0009861595500000001
	-0.37047010738255		0.0005610098
	-0.365100979865772		0.00078541163
	-0.359731852348993		0.0016766628
	-0.354362724832215		0.0022922743
	-0.348993597315436		0.0023739312
	-0.343624469798658		0.00088921789
	-0.338255342281879		0.00073813013
	-0.332886214765101		0.0011432086
	-0.327517087248322		0.0020531467
	-0.322147959731544		0.0021177612
	-0.316778832214765		4.9236838e-05
	-0.311409704697987		-0.0014098287
	-0.306040577181208		0.00057227205
	-0.30067144966443		0.0015640182
	-0.295302322147651		0.0011792844
	-0.289933194630873		0.00014332322
	-0.284564067114094		9.1859933e-05
	-0.279194939597315		-0.0022129507
	-0.273825812080537		-0.0034706388
	-0.268456684563758		-0.0051562074
	-0.26308755704698		-0.0067999042
	-0.257718429530201		-0.0073720599
	-0.252349302013423		-0.0091449693
	-0.246980174496644		-0.012037492
	-0.241611046979866		-0.014501691
	-0.236241919463087		-0.016195362
	-0.230872791946309		-0.017760525
	-0.22550366442953		-0.019873962
	-0.220134536912752		-0.022398302
	-0.214765409395973		-0.024127807
	-0.209396281879195		-0.025354045
	-0.204027154362416		-0.027319346
	-0.198658026845638		-0.029814096
	-0.193288899328859		-0.031386498
	-0.187919771812081		-0.032569334
	-0.182550644295302		-0.033874094
	-0.177181516778524		-0.031882528
	-0.171812389261745		-0.030250903
	-0.166443261744966		-0.027517606
	-0.161074134228188		-0.02530189
	-0.155705006711409		-0.021536024
	-0.150335879194631		-0.014488988
	-0.144966751677852		-0.012412346
	-0.139597624161074		-0.011197121
	-0.134228496644295		-0.0095576923
	-0.128859369127517		-0.0062170574
	-0.123490241610738		-0.0033331758
	-0.11812111409396		-0.0029519126
	-0.112751986577181		-0.0018915496
	-0.1073828590604027		-0.00077269226
	-0.1020137315436241		-0.00051988725
	-0.0966446040268456		-0.00048928353
	-0.09127547651006711		-0.0011805147
	-0.08590634899328861		-0.00033192639
	-0.08053722147651		0.00035124962
	-0.07516809395973161		0.0003084279
	-0.069798966442953		-0.0005879816
	-0.0644298389261745		-0.00027368322
	-0.0590607114093959		0.00033207802
	-0.0536915838926174		0.0012920469
	-0.0483224563758389		0.0012476433
	-0.0429533288590604		-5.2484761e-06
	-0.0375842013422818		-0.0010161226
	-0.0322150738255034		-0.00024689685
	-0.0268459463087248		0.0007286602600000001
	-0.0214768187919463		-0.001194246
	-0.01610769127516775		-0.0014683664
	-0.01073856375838921		-0.00044770355
	-0.00536943624161073		0.0007132063
	-3.08724832188273e-07		0.0017175603
	0.005368818791946301		0.001186332
	0.0107379463087248		0.00031214274
	0.0161070738255034		-0.00029903717
	0.0214762013422819		-8.9095054e-05
	0.0268453288590604		0.00060813158
	0.032214456375839		0.00064021262
	0.0375835838926175		-0.0003581623
	0.042952711409396		-0.00028157962
	0.0483218389261745		0.00015457305
	0.053690966442953		0.0015888412
	0.0590600939597316		0.0018186332
	0.06442922147651009		0.0009584550899999999
	0.0697983489932886		0.00010809614
	0.07516747651006719		0.00089176808
	0.08053660402684569		0.0010104438
	0.0859057315436242		4.754047e-05
	0.0912748590604027		-0.0012558461
	0.096643986577181		-0.00025686214
	0.10201311409396		0.0016603648
	0.107382241610738		0.0034430919
	0.112751369127517		0.0031519432
	0.118120496644295		0.0049232086
	0.123489624161074		0.0074183028
	0.128858751677852		0.009855887900000001
	0.134227879194631		0.01044873
	0.139597006711409		0.011492655
	0.144966134228188		0.015932044
	0.150335261744966		0.020446829
	0.155704389261745		0.02284335
	0.161073516778524		0.024593692
	0.166442644295302		0.027725965
	0.171811771812081		0.030343054
	0.177180899328859		0.032214846
	0.182550026845638		0.032697555
	0.187919154362416		0.031626355
	0.193288281879195		0.030366415
	0.198657409395973		0.030797001
	0.204026536912752		0.030124769
	0.20939566442953		0.028933248
	0.214764791946309		0.026562918
	0.220133919463087		0.024503157
	0.225503046979866		0.023192422
	0.230872174496644		0.022468373
	0.236241302013423		0.013359162
	0.241610429530201		0.013435334
	0.24697955704698		0.013149938
	0.252348684563758		0.011813249
	0.257717812080537		0.0086434996
	0.263086939597315		0.0063359584
	0.268456067114094		0.0052156853
	0.273825194630873		0.0053054299
	0.279194322147651		0.0045775161
	0.28456344966443		0.0025130161
	0.289932577181208		0.00075546518
	0.295301704697987		0.00061403547
	0.300670832214765		0.0003145267
	0.306039959731544		-0.00011631745
	0.311409087248322		-0.0012877268
	0.316778214765101		-0.0013405875
	0.322147342281879		-0.00034868374
	0.327516469798658		0.0013359978
	0.332885597315436		0.001791832
	0.338254724832215		0.0011528139
	0.343623852348993		-0.000530736
	0.348992979865772		-0.00016016688
	0.35436210738255		0.0012219141
	0.359731234899329		0.0010978245
	0.365100362416107		-0.0013000863
	0.370469489932886		-0.0011484006
	0.375838617449665		0.00067014719
	0.381207744966443		0.0016164399
	0.386576872483222		0.00085805485
	0.391946		-0.00010352133
