# i3d_field_set	qdac_bias_right_set	dmm1_curr_7_4	dmm2_curr_7_5	lockin1_conductance_7_0	lockin2_conductance_7_1	lockin3_conductance_7_2	lockin4_conductance_7_3
# "field"	"DCbias_right"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 66	161
-0.1	0.0003	-7.41562423e-10	-3.0136057e-10	0.0975345911910897	0.00171318702507852	-0.00430328283347557	0.0617146457924925
-0.1	0.000295	-7.31907689e-10	-3.00323347e-10	0.0982305246853686	0.00142892859051742	-0.00414311170121922	0.0587644265991758
-0.1	0.00029	-7.11226713e-10	-2.96985216e-10	0.0978408176790437	-0.000917004035717798	-0.00591452681775742	0.0648783244049346
-0.1	0.000285	-6.99693011e-10	-2.96764906e-10	0.0977782619847521	0.000207317180210224	-0.00919284074093153	0.076802425732076
-0.1	0.00028	-6.85064465e-10	-2.94730566e-10	0.097432209426024	-0.000784616502284961	-0.0114232284753175	0.083137756919602
-0.1	0.000275	-6.62982866e-10	-2.91763866e-10	0.0980640121178138	-0.00201251320345803	-0.014210623333454	0.0907696995845064
-0.1	0.00027	-6.41076856e-10	-2.87108046e-10	0.0976936110755396	-0.00229157769124271	-0.0172547143554057	0.100613296221629
-0.1	0.000265	-6.18311704e-10	-2.83291267e-10	0.0977284930719615	-0.0026474437146331	-0.0194421374337598	0.106034170102689
-0.1	0.00026	-5.98530337e-10	-2.79089438e-10	0.0973452396180909	7.21994919887567e-05	-0.0214630698218839	0.114437120748891
-0.1	0.000255	-5.68287871e-10	-2.7423844e-10	0.0967925859053499	0.00235076407347112	-0.0234702132123188	0.120890891018089
-0.1	0.00025	-5.38947385e-10	-2.68306966e-10	0.0975929575524291	0.00115733798532867	-0.0255264049614575	0.125180052607084
-0.1	0.000245	-5.09908979e-10	-2.61171023e-10	0.0975514360547476	0.0032273961539649	-0.0285878631470581	0.134665187274678
-0.1	0.00024	-4.83511563e-10	-2.55608151e-10	0.0984754424367514	0.00207207644163416	-0.0314564777283852	0.144139580607024
-0.1	0.000235	-4.52711925e-10	-2.48742699e-10	0.0985997115849703	0.00345214005962554	-0.032461000365398	0.147573952887831
-0.1	0.00023	-4.2018823e-10	-2.4166638e-10	0.0986030149304252	0.00252629588888979	-0.0315991066858164	0.141727472756337
-0.1	0.000225	-3.92674484e-10	-2.35826195e-10	0.0982685021954778	0.00366917046721166	-0.0302101766125549	0.135154508673463
-0.1	0.00022	-3.65659114e-10	-2.29853438e-10	0.0987671101494182	0.00263182119783241	-0.0280916889496732	0.129972580270869
-0.1	0.000215	-3.36625222e-10	-2.24125515e-10	0.0993274096790216	-0.000339647587061003	-0.0257303508618058	0.12273346747733
-0.1	0.00021	-3.09054402e-10	-2.17920765e-10	0.0991534153651451	0.000582260190707919	-0.0241658130896079	0.118673560103685
-0.1	0.000205	-2.82660737e-10	-2.1290903e-10	0.100017797491306	-0.000612355215535186	-0.0232447600313641	0.118714315923183
-0.1	0.0002	-2.58743709e-10	-2.07412972e-10	0.0997132226737303	-0.000406824469282441	-0.0236998201835591	0.122841132404009
-0.1	0.000195	-2.34869115e-10	-2.03210726e-10	0.100016331769733	-0.000865614982759347	-0.0231759066525715	0.124786867243282
-0.1	0.00019	-2.04672828e-10	-1.98242025e-10	0.0997386759180225	-6.10182247798243e-05	-0.0212622864352351	0.120432393528871
-0.1	0.000185	-1.77869939e-10	-1.93013783e-10	0.0993603337281542	0.00101131074435187	-0.0197799986298024	0.120588481970175
-0.1	0.00018	-1.5241019e-10	-1.89177072e-10	0.0990790245116432	-0.00118409245126245	-0.0191248455660725	0.123204237653465
-0.1	0.000175	-1.27560091e-10	-1.85479987e-10	0.0991829923216898	-9.26863455023969e-05	-0.018996299570904	0.127636482133711
-0.1	0.00017	-1.02547616e-10	-1.82218779e-10	0.0993953469800691	-0.0010069922826601	-0.0171475785642077	0.123732203795399
-0.1	0.000165	-7.61363022e-11	-1.79298432e-10	0.099141678651078	-0.000923471772729023	-0.0145721466401621	0.112294290069916
-0.1	0.00016	-5.40815964e-11	-1.76162603e-10	0.0989499097295174	-0.00137113213170596	-0.0115144388974077	0.095764939863777
-0.1	0.000155	-3.95273839e-11	-1.74870005e-10	0.0993458952715768	-0.000677540273005969	-0.00860492219878429	0.0833160171380072
-0.1	0.00015	-2.50759275e-11	-1.73935748e-10	0.0985153231961397	-0.000147776277797169	-0.00647721976654144	0.0715828315599769
-0.1	0.000145	-1.08714209e-11	-1.73531138e-10	0.098931500699143	-2.53342380744072e-05	-0.00453265189829761	0.0601956985359768
-0.1	0.00014	-5.55357797e-14	-1.72728513e-10	0.0996756280027128	0.000846088204020824	-0.0031977624572665	0.0486088663749073
-0.1	0.000135	7.21783754e-12	-1.71884074e-10	0.0996201383959055	0.000842213423995692	-0.00197413388481063	0.0356164807806047
-0.1	0.00013	1.02510584e-11	-1.71724126e-10	0.0993359086777293	0.00142656730166105	-0.0013494187337948	0.0223680518958311
-0.1	0.000125	1.33885925e-11	-1.71275241e-10	0.0990766399781292	0.00126953202112444	-0.000620163653908513	0.0122635567646451
-0.1	0.00012	1.52701148e-11	-1.71954585e-10	0.099102607321704	0.00242225219640606	-0.000272537380999839	0.00550223511673605
-0.1	0.000115	1.56637383e-11	-1.72108539e-10	0.0989669733570283	0.000230710770319898	-0.000240379902986289	0.00203319430658399
-0.1	0.00011	1.53007869e-11	-1.71326738e-10	0.0989290833505812	0.00121591609984571	-0.000274786638531561	0.000894579055170787
-0.1	0.000105	1.53855073e-11	-1.71203167e-10	0.0985708018614657	-0.00104742132173848	-0.000225032508090802	0.00120899485384795
-0.1	0.0001	1.66612952e-11	-1.71233615e-10	0.0985769163266594	0.000302880075377453	-0.000375029277175698	0.00207725124654995
-0.1	9.5e-05	1.79099672e-11	-1.71292112e-10	0.0988866868021857	-0.00161529437390576	-0.00036941245699636	0.00230447710328942
-0.1	9e-05	1.70051013e-11	-1.71803642e-10	0.0989814883804844	-0.00053311108069348	-0.000630234210822372	0.00211406554477288
-0.1	8.5e-05	1.76629768e-11	-1.7180584e-10	0.098594319041431	-0.00129884210028509	-0.000969894359774921	0.00278054189073976
-0.1	8e-05	1.80607287e-11	-1.70729361e-10	0.0987609738059601	-0.00142614002733037	-0.000827162856564537	0.00304347403793415
-0.1	7.5e-05	1.94055855e-11	-1.70778882e-10	0.0980207952026208	-0.000524290514859953	-0.000609502176628247	0.00252581614524741
-0.1	7e-05	1.955744e-11	-1.70379263e-10	0.0981855795282204	-0.000530386822315578	-0.000638282991068371	0.00119167921973667
-0.1	6.5e-05	1.86138435e-11	-1.70710085e-10	0.0980149432531111	0.000108483329130158	-0.000216109545952113	7.33998551318104e-06
-0.1	6e-05	1.85445636e-11	-1.71241935e-10	0.0978621909676123	-5.85433396945146e-05	-0.000214557664217058	-6.98283063817711e-05
-0.1	5.5e-05	1.9820434e-11	-1.71562513e-10	0.0983027716474739	0.000337799476030374	-0.000427020188744881	0.00063644575415531
-0.1	5e-05	2.0382972e-11	-1.70590261e-10	0.0985938377571961	-0.000599541771021026	-0.000272152385459211	0.000258877548802184
-0.1	4.5e-05	1.99403877e-11	-1.70677499e-10	0.0980818632970746	0.000714292018231215	-0.000424207142732245	-0.000220237635544041
-0.1	4e-05	1.90202463e-11	-1.70980002e-10	0.0981958942725454	-0.00072167472051739	-0.000229610688459396	-0.000316838764606686
-0.1	3.5e-05	1.97872585e-11	-1.71251178e-10	0.0982926647302187	0.00151755981421703	5.29694392204654e-05	0.000458590250005578
-0.1	3e-05	2.09297081e-11	-1.71588627e-10	0.098707256192939	-0.000325543197286274	0.000299078936105978	0.00104790106538086
-0.1	2.5e-05	2.07433209e-11	-1.71091418e-10	0.0992737248810482	0.00159976500284123	0.000168354610742534	0.000920805922740151
-0.1	2e-05	2.0308135e-11	-1.71414001e-10	0.0988337676776978	-2.16878722534288e-05	0.00042075036520596	6.00324708510082e-05
-0.1	1.5e-05	1.95528257e-11	-1.70935068e-10	0.0987927384057324	0.000486577915111103	0.000464729626696936	0.000175571605338873
-0.1	9.99999999999997e-06	2.09863571e-11	-1.70990498e-10	0.0990214128917038	0.000530834392177794	0.000130732860169782	0.00107023213104646
-0.1	5.00000000000001e-06	2.17884815e-11	-1.70619693e-10	0.0987714088689947	0.001049058124246	-4.49635787070034e-05	0.00119452888318022
-0.1	0	2.11920986e-11	-1.71148948e-10	0.0988299611744415	0.000279353902045508	0.000167481347464472	0.000247224410503977
-0.1	-5.00000000000001e-06	2.03045789e-11	-1.71156186e-10	0.0992562674776623	-0.000340788879528908	0.000641194310157803	-0.000238718852657794
-0.1	-1e-05	2.0997673e-11	-1.70653067e-10	0.099258411369059	-0.000771168384539842	0.000571047700434414	-9.43697422770667e-05
-0.1	-1.5e-05	2.15030465e-11	-1.70776968e-10	0.0992407242603389	-0.000928733997918554	0.00022628222142006	0.000931591437753255
-0.1	-2e-05	2.07469999e-11	-1.70932842e-10	0.0985953800503461	-0.00133044194253817	0.000440256805718156	0.000157322718640962
-0.1	-2.5e-05	2.11553817e-11	-1.71411989e-10	0.0986339263483521	-0.00115323486993302	0.000269262344609808	0.00034874250575313
-0.1	-3e-05	2.2189441e-11	-1.71280499e-10	0.0986826561304921	-0.00105281608744609	0.000431870179682039	0.00141301014348205
-0.1	-3.5e-05	2.29704504e-11	-1.71610803e-10	0.0985203766524183	-0.000365638770103228	0.000601096066867768	0.00222370584731281
-0.1	-4e-05	2.30247537e-11	-1.71629865e-10	0.0981539571254224	-0.000130986319299908	0.000785178966203034	0.00218567227904852
-0.1	-4.5e-05	2.38067223e-11	-1.71448479e-10	0.0988920684042438	0.000396493104128819	0.000571432930960851	0.00150808218589413
-0.1	-5e-05	2.29899038e-11	-1.72352245e-10	0.0985637904625957	0.000290443978228698	0.0005639274727723	0.00136430010059157
-0.1	-5.5e-05	2.5095561e-11	-1.71978151e-10	0.0986971820907315	-0.000179126752094507	0.000320796841738266	0.00215244811067713
-0.1	-6e-05	2.50795959e-11	-1.71517681e-10	0.0988187057446092	0.00108099269323418	0.000179229917483853	0.00181110462907667
-0.1	-6.5e-05	2.5001709e-11	-1.71360763e-10	0.0983065015838515	0.000360503958095834	0.000197056806689274	0.000966686042235263
-0.1	-7e-05	2.53073988e-11	-1.71621635e-10	0.0982546215900141	0.000912829992792738	-5.68323837246464e-05	0.00107591035050559
-0.1	-7.5e-05	2.55338079e-11	-1.71146177e-10	0.0986573778982219	0.000469716430873399	0.00019042181314145	0.00243249515850697
-0.1	-8e-05	2.72612584e-11	-1.71346317e-10	0.0988578755191265	0.00172685946183903	0.000314667335089787	0.00595703343538664
-0.1	-8.5e-05	3.208124e-11	-1.71275922e-10	0.0987796016001875	0.00155607158788016	0.000909968622011288	0.0119600333853596
-0.1	-9.00000000000001e-05	3.59410932e-11	-1.72783796e-10	0.0994339479666895	0.00157768141450074	0.00218995288424889	0.021663515490719
-0.1	-9.5e-05	4.36874333e-11	-1.72619096e-10	0.0997144258796196	0.00116369745105127	0.0033965660255024	0.0371350834856962
-0.1	-0.0001	5.46513678e-11	-1.74047013e-10	0.0996104471327898	0.00311733541347644	0.00454778116964932	0.0530534819872134
-0.1	-0.000105	7.00996961e-11	-1.74863797e-10	0.0999402236157567	0.000221715620182836	0.0055645166745416	0.0633758719880329
-0.1	-0.00011	8.71688237e-11	-1.76744527e-10	0.0993157495318332	0.00126802323000071	0.00753350685976617	0.0703465717331855
-0.1	-0.000115	1.04588272e-10	-1.79235983e-10	0.0996697323013721	-0.000496262856925897	0.0103537403140201	0.0810803045398847
-0.1	-0.00012	1.25669654e-10	-1.82276406e-10	0.0993475797617009	-0.00129152109644295	0.0148414867058947	0.100562936642677
-0.1	-0.000125	1.56294189e-10	-1.8658841e-10	0.0991838892553661	-0.00303015128245652	0.0191195213863547	0.124454673416451
-0.1	-0.00013	1.89600754e-10	-1.92605036e-10	0.0998326352559571	-0.00279881179935859	0.0243519980504323	0.150406099433393
-0.1	-0.000135	2.24379987e-10	-1.98407956e-10	0.0999417002741132	0.000942241763178972	0.0291783330293352	0.176048969126877
-0.1	-0.00014	2.63197113e-10	-2.05196977e-10	0.0993411808978609	-0.000768702669792272	0.0326705958579872	0.193941735999341
-0.1	-0.000145	3.0721875e-10	-2.12085578e-10	0.099508896671305	0.00141537869599739	0.0342065274428185	0.199616136012418
-0.1	-0.00015	3.56143224e-10	-2.20945435e-10	0.0987903101203873	-0.0017568154943387	0.0354974975263151	0.204834302746383
-0.1	-0.000155	4.14892662e-10	-2.312458e-10	0.0986858391525393	-0.00223031919941886	0.0380439595675013	0.215024023040721
-0.1	-0.00016	4.44676096e-10	-2.36682308e-10	0.0980255533281677	-0.00344869007572554	0.0403165914019534	0.225725783425276
-0.1	-0.000165	4.9719716e-10	-2.46110577e-10	0.0987262886998246	-7.79335295434251e-05	0.0404768910582317	0.22432359075561
-0.1	-0.00017	5.56948645e-10	-2.5647675e-10	0.0986740696234245	-0.00167065066898259	0.0435658233252062	0.241686466363295
-0.1	-0.000175	6.01169057e-10	-2.65275907e-10	0.098317505434783	-0.000190685398675848	0.0445764576941564	0.242061669282947
-0.1	-0.00018	6.44203369e-10	-2.73302849e-10	0.0989769161990448	0.0025213053247055	0.0450279574550135	0.246348030684289
-0.1	-0.000185	6.95781484e-10	-2.82485166e-10	0.099025875686519	8.05285161014634e-05	0.0454941636560539	0.249236662215477
-0.1	-0.00019	7.58070487e-10	-2.9282404e-10	0.0990210519308766	0.00191749833035569	0.0445816916341372	0.245518016455267
-0.1	-0.000195	8.15422546e-10	-3.03920245e-10	0.0990074557193613	0.00243959423608391	0.0424146273228729	0.231826249094759
-0.1	-0.0002	8.84927125e-10	-3.16276237e-10	0.0987921586763543	0.00266410707175539	0.0460883716763563	0.255423321077926
-0.1	-0.000205	9.39210533e-10	-3.25436167e-10	0.100090810126896	0.00897477838019376	0.0459573262968858	0.260682156127727
-0.1	-0.00021	9.62585183e-10	-3.30790868e-10	0.0986427644296226	0.000451346112807766	0.0456421933610211	0.262159647521355
-0.1	-0.000215	1.03610657e-09	-3.41470098e-10	0.0992425071909084	0.00382166809431597	0.0439140553236348	0.259634449385401
-0.1	-0.00022	1.07333538e-09	-3.50294532e-10	0.0995839766314135	0.0214684172455547	0.0436810520344162	0.268104899804945
-0.1	-0.000225	1.13226007e-09	-3.57509828e-10	0.0957640429301007	-0.0133086561069007	0.0428102874556976	0.275052683973077
-0.1	-0.00023	1.19743942e-09	-3.67552471e-10	0.0991265401511107	-0.00268494301906155	0.0406064871231831	0.269858537576879
-0.1	-0.000235	1.30469592e-09	-3.82684859e-10	0.0988496390408007	0.011191258847888	0.0400490041864081	0.275963225399059
-0.1	-0.00024	1.32331965e-09	-3.85378922e-10	0.0983406069606089	-0.000759567715506348	0.0376227805602889	0.272625645449492
-0.1	-0.000245	1.33858115e-09	-3.87510857e-10	0.0978744308394808	0.000824969999244278	0.0369273912442653	0.278855444664953
-0.1	-0.00025	1.40746414e-09	-3.95991628e-10	0.0984273361311225	-0.00134564299597293	0.0358056573453398	0.281107756016224
-0.1	-0.000255	1.48521043e-09	-4.03812988e-10	0.0925285931666986	-0.0184507037477578	0.0370194664699425	0.298857560316147
-0.1	-0.00026	1.56613972e-09	-4.13983368e-10	0.0992173711556124	0.0161178802399523	0.0301627238671079	0.255687435411433
-0.1	-0.000265	1.56431966e-09	-4.13752699e-10	0.101158402557953	0.0183468617290408	0.0318035748861555	0.273072034327032
-0.1	-0.00027	1.63139098e-09	-4.20817363e-10	0.0979730170427714	0.00646091908019925	0.0262987993670125	0.235728000702583
-0.1	-0.000275	1.67945117e-09	-4.25649369e-10	0.0965937618283904	-0.00456678291373134	0.0238482491332627	0.219890372774809
-0.1	-0.00028	1.75013408e-09	-4.35064207e-10	0.100871186703318	0.0189519368735714	0.0290066548865606	0.261601229367464
-0.1	-0.000285	1.78967209e-09	-4.37778522e-10	0.100552173433863	0.0151373068417493	0.0314030417751168	0.287718555412233
-0.1	-0.00029	1.86986601e-09	-4.49010389e-10	0.0962959030789532	-0.0112562277899174	0.0239451016280856	0.230982693342836
-0.1	-0.000295	1.89541831e-09	-4.50615725e-10	0.0962116350135303	-0.0127427739822498	0.0210942206405658	0.214935379679447
-0.1	-0.0003	1.94280442e-09	-4.54191858e-10	0.101994750020719	0.0281447119848772	0.0207083720937947	0.217432969742929
-0.1	-0.000305	2.00417999e-09	-4.61184113e-10	0.0997993174262516	0.00350537331403876	0.0210978958831613	0.223967289082653
-0.1	-0.00031	2.00992335e-09	-4.60505981e-10	0.101741212951919	0.0157131222401408	0.0177787823886581	0.204524335385268
-0.1	-0.000315	2.07618455e-09	-4.67582344e-10	0.0984171635837719	0.0184726676991993	0.0215339604443424	0.24131244476657
-0.1	-0.00032	2.13001266e-09	-4.71606839e-10	0.0984925716896598	0.000255588882361441	0.0195017821960714	0.232159755509405
-0.1	-0.000325	2.17394709e-09	-4.74209028e-10	0.0991825876043336	0.00849910036156037	0.0208794212883779	0.255475846426539
-0.1	-0.00033	2.18695141e-09	-4.75130233e-10	0.0996756498809773	-0.00968192560265104	0.0191478527508676	0.235652505088335
-0.1	-0.000335	2.23527036e-09	-4.78988001e-10	0.09884647789232	0.00505855857835907	0.0148591997904146	0.19595386585121
-0.1	-0.00034	2.26418264e-09	-4.79301141e-10	0.0979710481633967	-0.0116475625391189	0.0153823996023353	0.213524742704386
-0.1	-0.000345	2.33167536e-09	-4.85933295e-10	0.0961920774705788	-0.014452174843952	0.0139406119343272	0.200623065056981
-0.1	-0.00035	2.35638297e-09	-4.86326236e-10	0.0955571792604038	-0.0366727576191857	0.0097828375453195	0.157307778990319
-0.1	-0.000355	2.41040876e-09	-4.90883567e-10	0.0990290696500474	-0.0141535736645126	0.00974495711231604	0.17164436553415
-0.1	-0.00036	2.45445193e-09	-4.92975307e-10	0.0989622480465292	0.0168997717572304	0.00908818655894394	0.17251143846134
-0.1	-0.000365	2.47592199e-09	-4.94227397e-10	0.0982917896701089	0.00379791335055253	0.00742582210640973	0.159541714130961
-0.1	-0.00037	2.50968182e-09	-4.94205885e-10	0.0990144452446648	0.0207735556983834	0.00805067902707598	0.158712356193499
-0.1	-0.000375	2.55093432e-09	-4.98071846e-10	0.0979290672644428	0.00898203247323746	0.00654974223551917	0.150749625261633
-0.1	-0.00038	2.58693188e-09	-4.98018199e-10	0.0990906080919529	0.000888220956734014	0.0053290256227626	0.152150877245792
-0.1	-0.000385	2.61128567e-09	-4.98303259e-10	0.0989513535728262	0.00177046041465988	0.00427871729400927	0.150147990187851
-0.1	-0.00039	2.64849079e-09	-4.98532617e-10	0.098822752889983	-0.00545694267067934	0.00300434322923076	0.140045775678993
-0.1	-0.000395	2.63569488e-09	-4.99631224e-10	0.0990344621935867	-0.00871621109671896	0.00233466608574928	0.137769411174908
-0.1	-0.0004	2.70005543e-09	-4.97696335e-10	0.09925554555131	-0.00479680792988812	0.00363057973321489	0.139930213351854

-0.08	0.0004	-1.02626901e-09	-3.11636348e-10	0.0969255837576108	-0.00230275621322039	0.0019715123004185	0.0684868167914172
-0.08	0.000395	-1.01390527e-09	-3.1161645e-10	0.0967727330316667	-0.000843717686032109	-0.00312379785225509	0.0771242282477032
-0.08	0.00039	-9.78086827e-10	-3.10388191e-10	0.0963197593461791	0.00201436518135093	-0.0028562786587568	0.0741041575625786
-0.08	0.000385	-9.77381588e-10	-3.11655065e-10	0.0966046672341787	0.00355290091791492	-0.00181602682939248	0.0622676495292774
-0.08	0.00038	-9.67605071e-10	-3.11411913e-10	0.0967922140077395	0.000213121424279343	-0.00138227971898276	0.0589466628644677
-0.08	0.000375	-9.23138617e-10	-3.07526674e-10	0.0970732716406518	-0.00186030373015026	-0.00156334875340238	0.062555538085344
-0.08	0.00037	-9.33038554e-10	-3.10157827e-10	0.0968373669919573	-0.000228831126443129	-0.00268483876412806	0.073624839167514
-0.08	0.000365	-8.95531935e-10	-3.06366312e-10	0.0969310638048121	0.00373805495128697	-0.00229061820400493	0.0669391020083712
-0.08	0.00036	-9.0456837e-10	-3.08222401e-10	0.096860107556956	0.00414884093724886	-0.00276226856395335	0.0679331020744592
-0.08	0.000355	-8.94897439e-10	-3.09084569e-10	0.0971306644967382	0.00174545444078379	-0.00231053516968101	0.0627469679243419
-0.08	0.00035	-8.78272906e-10	-3.08262199e-10	0.0977966272585976	0.00243995707744589	-0.0028564634121735	0.0669724471800349
-0.08	0.000345	-8.67756523e-10	-3.07478176e-10	0.0974700994324712	-0.000290787186335867	-0.00335506298965603	0.0700971146201088
-0.08	0.00034	-8.53543854e-10	-3.06347627e-10	0.0972757490871101	0.00138709851891872	-0.00352084030301634	0.0673687936829215
-0.08	0.000335	-8.40851959e-10	-3.05737518e-10	0.0969297184066465	0.00150009711226973	-0.00300875338396448	0.058400085333481
-0.08	0.00033	-8.26685919e-10	-3.05489258e-10	0.0977956100062115	-0.0024439361978129	-0.00323756083942208	0.0595513934519366
-0.08	0.000325	-8.15677321e-10	-3.04305714e-10	0.0971713765644054	-0.00258797892047268	-0.00453007423772773	0.0636151674905422
-0.08	0.00032	-8.00176925e-10	-3.03337738e-10	0.0972486441724395	-0.00206438140182433	-0.0043136474833103	0.0609280617788234
-0.08	0.000315	-7.77386187e-10	-3.0101073e-10	0.0971809475088114	-0.000479816127883203	-0.00473042180436853	0.0628509904230027
-0.08	0.00031	-7.73940276e-10	-3.01605463e-10	0.0969407331943613	-0.00102528389680047	-0.00306576203437811	0.0518460553170478
-0.08	0.000305	-7.66473411e-10	-3.02455589e-10	0.0969516714198953	-0.000438483403605048	-0.00407187994282632	0.0577444701309943
-0.08	0.0003	-7.52650952e-10	-3.00575223e-10	0.0965121955007798	0.00174866036552627	-0.00364192882311278	0.0538131907868481
-0.08	0.000295	-7.39256142e-10	-2.98947942e-10	0.0965221602210607	-0.000500852295979989	-0.00531357162290641	0.0634011392835199
-0.08	0.00029	-7.26199593e-10	-2.985257e-10	0.096875585139486	0.000655133109784929	-0.00664797294590435	0.0690858977880545
-0.08	0.000285	-7.09225361e-10	-2.96856873e-10	0.0963578681117813	0.00220534997111445	-0.00867535820152446	0.0771398863153447
-0.08	0.00028	-6.9419888e-10	-2.94917207e-10	0.0968810323763375	0.00164119488931873	-0.0112112429812924	0.0862492000504691
-0.08	0.000275	-6.66079851e-10	-2.90580903e-10	0.0968571651723283	0.000227087377167547	-0.0144511179382098	0.0986058041765974
-0.08	0.00027	-6.40556334e-10	-2.86451217e-10	0.0967738377924128	0.000605813944582461	-0.017186189123802	0.108478622277829
-0.08	0.000265	-6.16795991e-10	-2.81241458e-10	0.0968929769127764	8.8155961103509e-05	-0.0202869606494013	0.117844333426413
-0.08	0.00026	-5.87485162e-10	-2.76481724e-10	0.0970202978275495	0.00219721654787055	-0.022860099648647	0.125089112220656
-0.08	0.000255	-5.58680089e-10	-2.69840268e-10	0.097261146559992	0.00325099400257243	-0.0256425059937628	0.133392700053299
-0.08	0.00025	-5.22297575e-10	-2.63537918e-10	0.0977392234657279	0.00089859885205622	-0.0301179591903733	0.146783360016926
-0.08	0.000245	-4.99597675e-10	-2.57994802e-10	0.0977123920082224	0.00197438854033935	-0.0336506688321148	0.153435866854723
-0.08	0.00024	-4.685384e-10	-2.51499442e-10	0.0987555156323253	0.000726690664803891	-0.03481633883792	0.154414597160653
-0.08	0.000235	-4.31361996e-10	-2.42959707e-10	0.0978244869146683	0.00119299043918607	-0.0343314255411079	0.149346907560599
-0.08	0.00023	-4.01678451e-10	-2.3622446e-10	0.0984497813653895	-0.000814003319892789	-0.0326866094161851	0.140299892472474
-0.08	0.000225	-3.7715992e-10	-2.30000772e-10	0.0983245387119175	5.46488943887805e-05	-0.0316707711876363	0.135986437093245
-0.08	0.00022	-3.46083791e-10	-2.23327871e-10	0.0981733724713997	-0.00149915847599986	-0.028390720821329	0.128277866711388
-0.08	0.000215	-3.17992382e-10	-2.17308507e-10	0.0987163677313746	-0.00122719451853331	-0.0261949245332477	0.124424265156326
-0.08	0.00021	-2.91657233e-10	-2.11870576e-10	0.0981380748255362	-0.000759874840299774	-0.0250457247569452	0.126651506102397
-0.08	0.000205	-2.66171329e-10	-2.07754295e-10	0.0988258155886225	-0.000483247226241696	-0.0245921221227964	0.132234834468854
-0.08	0.0002	-2.37890901e-10	-2.02587302e-10	0.0987264746486298	0.000972515260524144	-0.0236868201056572	0.133909301378777
-0.08	0.000195	-2.08109044e-10	-1.98095952e-10	0.0988782643703567	0.00073426632417474	-0.0222093642603335	0.131039461717054
-0.08	0.00019	-1.78918423e-10	-1.93233179e-10	0.099197113564573	0.000552781509100437	-0.020964236268601	0.129308947349211
