# qdac_Pg_set	qdac_bias_right_set	dmm1_curr_7_4	dmm2_curr_7_5	lockin1_conductance_7_0	lockin2_conductance_7_1	lockin3_conductance_7_2	lockin4_conductance_7_3
# "Plunger"	"DCbias_right"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 21	81
-1.51	-0.0002	8.41160708e-10	-1.78242462e-10	0.045552628456899	0.00185153674452467	0.0105399950062338	0.149836086764758
-1.51	-0.000195	7.73490456e-10	-1.75459016e-10	0.0455540586292287	0.00122172104890514	0.0107028248102754	0.150401428813857
-1.51	-0.00019	7.80853747e-10	-1.75796575e-10	0.0453483626138286	0.00210479864813293	0.0110676186455115	0.152453734760544
-1.51	-0.000185	7.47705493e-10	-1.71548703e-10	0.0453497627076553	0.0014197474051379	0.0118554215888098	0.153171260304896
-1.51	-0.00018	7.1596971e-10	-1.69698843e-10	0.045081128156523	0.00196169182719486	0.0122697765118809	0.153143750675218
-1.51	-0.000175	6.75507266e-10	-1.65558938e-10	0.0452074536924766	0.000570005920150783	0.0127310755527965	0.150518544366232
-1.51	-0.00017	6.33491816e-10	-1.62847209e-10	0.0453978033808397	0.00165435886964592	0.0126429326184166	0.144354155723679
-1.51	-0.000165	6.00792066e-10	-1.60372199e-10	0.0454808518398964	0.0010162142300369	0.0124581190371951	0.135186612358147
-1.51	-0.00016	5.75408159e-10	-1.58386067e-10	0.0454482203849507	0.00220701360646536	0.0118590995663059	0.125540182654516
-1.51	-0.000155	5.60187621e-10	-1.57205981e-10	0.0452087307310488	0.00148020253575812	0.0111366846357466	0.114909345707467
-1.51	-0.00015	5.5135758e-10	-1.55340781e-10	0.0447102184880558	0.00173111989966742	0.0107559838900433	0.107738246784204
-1.51	-0.000145	5.3168322e-10	-1.52234278e-10	0.0444505833592368	0.00103144083446111	0.0105681219628311	0.102600640062246
-1.51	-0.00014	5.16654359e-10	-1.50249251e-10	0.0443242796991987	0.000601459121868155	0.0110426959045023	0.099169155468057
-1.51	-0.000135	4.928081e-10	-1.46210539e-10	0.0441903739764783	0.000370304050341973	0.0111951808843067	0.0968548462689098
-1.51	-0.00013	4.61264921e-10	-1.44520528e-10	0.0441686178511669	0.00102266889244789	0.0115463662029718	0.0949755173813641
-1.51	-0.000125	4.53439508e-10	-1.43298264e-10	0.0450437987353853	0.000988784841583587	0.0116804592446491	0.0938569528316275
-1.51	-0.00012	4.26267197e-10	-1.40959932e-10	0.0453724239692305	0.000899436309762218	0.0120170338319644	0.0935605488693292
-1.51	-0.000115	4.13750024e-10	-1.38343171e-10	0.0449709146234408	0.0012172776522227	0.0122881089732625	0.0914650095975763
-1.51	-0.00011	3.94339793e-10	-1.34649284e-10	0.0447872974083909	0.000111425497448656	0.0125213570054225	0.089756098221287
-1.51	-0.000105	3.7267351e-10	-1.31757293e-10	0.0453096248986257	0.000953211006214874	0.0124540787310692	0.0860243922247598
-1.51	-0.0001	3.4904915e-10	-1.27840591e-10	0.0447294041310478	0.000360232553442598	0.0124048403206221	0.0832027901241592
-1.51	-9.5e-05	3.23493398e-10	-1.25122525e-10	0.0445687134321508	0.000341752639511403	0.01246421026008	0.0800826675141708
-1.51	-9e-05	3.04617202e-10	-1.22615121e-10	0.0444274353450351	-8.16724309661738e-05	0.012399583137393	0.0778340478134886
-1.51	-8.5e-05	2.90558655e-10	-1.21264713e-10	0.044238947888316	0.000624186569938226	0.0125299284704199	0.0754107884465032
-1.51	-8e-05	2.83030842e-10	-1.20247099e-10	0.0443542750417297	-0.000349842117604432	0.0125335722660052	0.0742537049454167
-1.51	-7.5e-05	2.74797918e-10	-1.17255545e-10	0.0442923865757803	0.000105706889841847	0.0121821709174481	0.07235838984445
-1.51	-7e-05	2.63536193e-10	-1.1463268e-10	0.0442945960972724	-0.0001229401668181	0.0119069296803388	0.0708069834084658
-1.51	-6.5e-05	2.32200426e-10	-1.10553941e-10	0.0441869202314617	-0.000591654756886696	0.0115584474701074	0.0677361648392549
-1.51	-6e-05	2.18403495e-10	-1.08199857e-10	0.0439852111973825	-0.000457857859082522	0.011117303471915	0.0640847235216549
-1.51	-5.5e-05	2.05099706e-10	-1.06742696e-10	0.0438032921434358	-0.00107616594604331	0.0109564958718181	0.0623275144225399
-1.51	-5e-05	1.98667554e-10	-1.04345328e-10	0.044099813692597	-0.00104194785211031	0.0102219730121906	0.0598927371053404
-1.51	-4.5e-05	1.80350831e-10	-1.0199818e-10	0.044091478766779	-0.00156090850423587	0.0100496556670508	0.0590323364944579
-1.51	-4e-05	1.7345233e-10	-1.01365855e-10	0.0444881151367036	-0.00226413898822518	0.00970336998876722	0.0587103480276765
-1.51	-3.5e-05	1.67755929e-10	-9.94041647e-11	0.044901191655279	-0.00205113897394267	0.00947702465874397	0.0588420770463016
-1.51	-3e-05	1.58655506e-10	-9.72813009e-11	0.0445214083539488	-0.00217045516012276	0.00892768249451514	0.05892251126651
-1.51	-2.5e-05	1.45367372e-10	-9.36328968e-11	0.0441652187971136	-0.00226042255609715	0.00830482795229002	0.0588392112309016
-1.51	-2e-05	1.27838815e-10	-9.32410333e-11	0.0443282065211648	-0.00262807212180227	0.00778226119032427	0.0583978922218617
-1.51	-1.5e-05	1.10605845e-10	-9.26702223e-11	0.0440857061206928	-0.00216328019862878	0.00699037076967999	0.0579920677442738
-1.51	-1e-05	9.18479513e-11	-9.19803579e-11	0.0441696897968652	-0.00284633889045559	0.00626862443808424	0.0572377733640939
-1.51	-4.99999999999999e-06	9.49012713e-11	-9.06587952e-11	0.0439575757782543	-0.00274458111561988	0.00544452163484825	0.0582857152754475
-1.51	0	7.72916304e-11	-8.89866589e-11	0.0435562715229896	-0.00297605835220102	0.00473277523147234	0.0593974981269503
-1.51	5.00000000000001e-06	5.7008771e-11	-8.7943821e-11	0.0430022505338186	-0.00344503739282935	0.00404989274747884	0.0600395389961862
-1.51	1e-05	3.93887757e-11	-8.79208233e-11	0.0429569881676743	-0.00384835975097993	0.00332300545100962	0.0607498453145981
-1.51	1.5e-05	2.56636157e-11	-8.68705459e-11	0.0427715552093561	-0.00374007886424497	0.00248838007731861	0.0613404054366122
-1.51	2e-05	1.60987242e-11	-8.67886473e-11	0.0428158139917445	-0.00459380203337747	0.00175913320121775	0.0625908247920752
-1.51	2.5e-05	1.0389785e-11	-8.59065681e-11	0.0429442697481156	-0.00432013555869818	0.00125657843068225	0.0637114457271974
-1.51	3e-05	2.36190016e-12	-8.71926761e-11	0.0435387047353283	-0.00459704897641285	0.000824618694309479	0.0646235403807631
-1.51	3.5e-05	-1.09572253e-11	-8.69790844e-11	0.0439055535897917	-0.00452780797462553	0.00041813480538411	0.0651397588718468
-1.51	4e-05	-2.79703758e-11	-8.73903699e-11	0.0436558558369466	-0.00509064961527332	-0.000614002785348111	0.065025481788216
-1.51	4.5e-05	-4.65474283e-11	-8.79917159e-11	0.0439100574022421	-0.00442062022666012	-0.00121408787842659	0.063876623831021
-1.51	5e-05	-6.48556491e-11	-8.80602438e-11	0.0436774232792569	-0.00490633235589389	-0.00188094193491834	0.0615928869672379
-1.51	5.5e-05	-6.39012685e-11	-8.84072639e-11	0.0437898381288947	-0.00436455397255238	-0.00245662026356349	0.0587003668975227
-1.51	6e-05	-7.76241901e-11	-8.97538881e-11	0.0438450788909971	-0.00441928644718251	-0.00284773932488231	0.0567156099490978
-1.51	6.5e-05	-9.28427058e-11	-9.01835175e-11	0.043787899330372	-0.00459287228441848	-0.00329722269243069	0.0523976917727047
-1.51	7e-05	-1.11431921e-10	-9.17425409e-11	0.0443433122084333	-0.0045735372664835	-0.00356423052413073	0.0494081715446798
-1.51	7.5e-05	-1.23072361e-10	-9.12601357e-11	0.0443857114933735	-0.00381721794675372	-0.00390284543178693	0.0477424388024932
-1.51	8e-05	-1.33822962e-10	-9.21611255e-11	0.0436674503540395	-0.00431856216360105	-0.00428633542436723	0.0483218036540298
-1.51	8.5e-05	-1.42288728e-10	-9.23872738e-11	0.0432252289405827	-0.00344394151962908	-0.00516960615156693	0.0524442229724848
-1.51	9e-05	-1.46766873e-10	-9.38555765e-11	0.0434929966365416	-0.00346597656979255	-0.00553461430758779	0.0561882672836748
-1.51	9.5e-05	-1.54627753e-10	-9.52188444e-11	0.0438031198679586	-0.0033530144656941	-0.00613758931325745	0.0593088328921097
-1.51	0.0001	-1.69060522e-10	-9.7158297e-11	0.0437338508350267	-0.00377546128074905	-0.00674528279487634	0.0609035765666947
-1.51	0.000105	-1.86775258e-10	-1.0061072e-10	0.0438971010771108	-0.00298943579868887	-0.00677659140712768	0.0610362462731761
-1.51	0.00011	-2.04849426e-10	-1.00024141e-10	0.044055054486603	-0.00351153905362539	-0.00702715191150351	0.0610679124278051
-1.51	0.000115	-2.1010484e-10	-1.02582237e-10	0.0442422758438822	-0.00307343895765075	-0.00704984598930088	0.0606131722192719
-1.51	0.00012	-2.22329752e-10	-1.04412204e-10	0.0439840517456732	-0.0031376364132099	-0.00735258591883486	0.0626431094985708
-1.51	0.000125	-2.4264723e-10	-1.06026718e-10	0.0437293524909679	-0.00278035662468484	-0.0081506037949217	0.0672992320558026
-1.51	0.00013	-2.69081461e-10	-1.08126752e-10	0.0434775327249906	-0.00313247425573498	-0.0090917975397164	0.0731671128225221
-1.51	0.000135	-2.92356582e-10	-1.09192158e-10	0.0433037544431203	-0.00227969228662723	-0.0100181419633349	0.0794409712005872
-1.51	0.00014	-3.10410901e-10	-1.1211592e-10	0.0434204406703765	-0.00298519142642196	-0.0107479306232732	0.0858984932797289
-1.51	0.000145	-3.2437633e-10	-1.14410388e-10	0.0437596349616431	-0.00206658562466104	-0.0112236018057124	0.0919539645671423
-1.51	0.00015	-3.35778203e-10	-1.16135619e-10	0.0437759192423406	-0.00269613794837518	-0.0113648210993965	0.0977883142110441
-1.51	0.000155	-3.50657647e-10	-1.1852692e-10	0.0435766822454375	-0.0023864623311218	-0.0115150295616899	0.10310187318712
-1.51	0.00016	-3.72748858e-10	-1.20134457e-10	0.0439461836198395	-0.00324042221020353	-0.0117183054957418	0.106644369802925
-1.51	0.000165	-4.05072765e-10	-1.25319346e-10	0.0441042628164331	-0.0024138208774541	-0.0115596110235802	0.109596530531309
-1.51	0.00017	-4.38494837e-10	-1.28335579e-10	0.0439694683602748	-0.00289655729728695	-0.0114301373300996	0.110656039615449
-1.51	0.000175	-4.552389e-10	-1.3002357e-10	0.0438739339211894	-0.00201582594681842	-0.0111612354770312	0.110378646281771
-1.51	0.00018	-4.8625882e-10	-1.32932856e-10	0.0442344358709292	-0.00154553517377362	-0.010871624833299	0.110365640736418
-1.51	0.000185	-5.1692428e-10	-1.34644165e-10	0.0441189473811706	-0.00249952390474731	-0.0106359102318847	0.110076991972908
-1.51	0.00019	-5.43461138e-10	-1.36621069e-10	0.0442162428725609	-0.0019004750373538	-0.0102391337165723	0.108850106202585
-1.51	0.000195	-5.60533613e-10	-1.37354511e-10	0.0443978611250353	-0.00209146324535538	-0.00934479248231748	0.10744899641775
