# i3d_field_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "field"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 46	161
0.8	0.0004	5.58797207e-11	-9.46174192e-09	0.535000163408837	-0.000731679178059448	0.00200756929762066	0.0207088451716838
0.8	0.000395	5.63157649e-11	-9.34640053e-09	0.535460575112305	0.000878248630220947	0.00223171860833424	0.0208249899567597
0.8	0.00039	5.64077022e-11	-9.23793954e-09	0.536964843256032	0.000301325309540302	0.00796470732980924	0.0207276548134227
0.8	0.000385	5.52408089e-11	-9.11843703e-09	0.534211736293499	-0.000522852565810257	-0.00139701401794351	0.0208289099422966
0.8	0.00038	5.49529182e-11	-9.00663257e-09	0.533830429854832	0.000205448709558891	-0.00486591767336366	0.0209166413266496
0.8	0.000375	5.55548893e-11	-8.89399441e-09	0.532671503280264	0.000276256205868667	0.00156319185824647	0.0208695098914925
0.8	0.00037	5.60024401e-11	-8.78093837e-09	0.535006288806116	0.000474721949657155	0.011797885169356	0.020756408666625
0.8	0.000365	5.66992444e-11	-8.66653292e-09	0.537262012898863	0.00133576441343055	0.0126689888325164	0.0205414356704526
0.8	0.00036	5.48467068e-11	-8.55628993e-09	0.529091291653592	0.000732968862898027	0.00559836124519211	0.02040518232962
0.8	0.000355	5.50882244e-11	-8.44244787e-09	0.523935932225704	0.000749441826596567	0.000818897149168655	0.0203936821559068
0.8	0.00035	5.59729693e-11	-8.32685591e-09	0.529746184967309	2.88270321544878e-05	0.00835607147537411	0.020837690600757
0.8	0.000345	5.65934897e-11	-8.21648183e-09	0.525590797807958	0.00027155125320498	0.00495478287234689	0.0206488408156429
0.8	0.00034	5.57131226e-11	-8.10459344e-09	0.537424161140235	-0.00063182674773315	0.00643155542052531	0.0206455525124932
0.8	0.000335	5.53441574e-11	-7.99033856e-09	0.540754324968878	-0.000646972084599361	-0.00832318775938815	0.0209652699308599
0.8	0.00033	5.5879165e-11	-7.86973931e-09	0.53826806687392	-0.00159257346312407	0.00401208751472602	0.0211210370609339
0.8	0.000325	5.56933299e-11	-7.75799347e-09	0.549734168420045	-0.00132524338121907	0.0118840824673746	0.0206294869975278
0.8	0.00032	5.46843525e-11	-7.63647833e-09	0.552272929933675	-0.00129071525705725	-0.00427043535014118	0.020344681651737
0.8	0.000315	5.47056289e-11	-7.51276756e-09	0.558520099039463	0.0001109050559522	-0.00644837430556467	0.0203259772906309
0.8	0.00031	5.54335601e-11	-7.39815158e-09	0.563222134814194	0.000316906359405077	0.00243224033211451	0.0204846485190744
0.8	0.000305	5.62894211e-11	-7.27803947e-09	0.560198416223265	0.000235911233027894	0.0120804727901277	0.0205406289765133
0.8	0.0003	5.53247242e-11	-7.15392503e-09	0.567067357665769	0.00135913384121219	0.0110524521158089	0.020110680249503
0.8	0.000295	5.52533939e-11	-7.0312083e-09	0.567923295505326	0.000978192881842707	-0.00418767094485577	0.0201029756389742
0.8	0.00029	5.51923909e-11	-6.91228444e-09	0.571539909519816	0.00146404883146773	-0.00829423565068071	0.01984224121968
0.8	0.000285	5.61648512e-11	-6.79115729e-09	0.571603219964904	-2.27425361847295e-05	0.00357339607124909	0.0200452163527294
0.8	0.00028	5.58982259e-11	-6.66951313e-09	0.581319512059543	0.000764993928600035	0.00809334083098873	0.0198455281557319
0.8	0.000275	5.52125431e-11	-6.54268015e-09	0.577610054432835	-0.000396589582675855	0.00664904557562141	0.0198478251827652
0.8	0.00027	5.54647805e-11	-6.41447752e-09	0.586474083973264	0.000231561986240862	-0.00825667789506507	0.0198300464686196
0.8	0.000265	5.53574705e-11	-6.28807665e-09	0.598952014895869	-0.000209992900260766	-0.00331863631470974	0.0198610057410806
0.8	0.00026	5.64560322e-11	-6.15857473e-09	0.595607150066777	0.000158375415774542	0.0110448206544141	0.0196064076652446
0.8	0.000255	5.56380123e-11	-6.03323287e-09	0.608341691656022	0.000410547609628365	0.00388954010915661	0.0196746389322749
0.8	0.00025	5.53488727e-11	-5.89765896e-09	0.609826402313173	0.000123839290876569	-0.00952882534798336	0.0194995699403835
0.8	0.000245	5.57176159e-11	-5.7637109e-09	0.618642391187464	-8.28892067843781e-05	0.000691121059428723	0.0194351287676762
0.8	0.00024	5.61906155e-11	-5.62827555e-09	0.624446999787838	-0.00113697383436301	0.010070041780092	0.0195711934240984
0.8	0.000235	5.57634277e-11	-5.49489844e-09	0.631397015351028	-0.000948714798422773	0.00316741299057242	0.0196340253106906
0.8	0.00023	5.50377413e-11	-5.35564571e-09	0.639987064329792	-0.00171517487615475	-0.00390298113415348	0.0199640684115748
0.8	0.000225	5.47485137e-11	-5.21884077e-09	0.646073266535927	-0.000778825311445195	-0.0109864843772152	0.0197092078186454
0.8	0.00022	5.58084179e-11	-5.07642042e-09	0.65109776110375	-0.00130379241522778	0.000678764200294204	0.0195414332538839
