# i3d_field_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "field"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 66	161
1.2	0.0004	7.12907819e-11	-8.93326834e-09	0.480883743216673	0.000981771646177789	-0.00168050515325323	0.0416945668449758
1.2	0.000395	7.14610151e-11	-8.8312062e-09	0.475246358173423	0.000273045623813536	0.011649227883765	0.0412752309286272
1.2	0.00039	7.13353191e-11	-8.73345949e-09	0.473423393903466	-0.000483343021141121	0.000737556421981088	0.0405399253025623
1.2	0.000385	7.19463631e-11	-8.63193974e-09	0.478777172747332	-0.00062702666242797	-0.00538701871328638	0.0410883541251212
1.2	0.00038	7.23458628e-11	-8.53074479e-09	0.478656633516699	0.00152424939203809	-0.00511397058991049	0.0408560700238309
1.2	0.000375	7.22041632e-11	-8.44116742e-09	0.472835355059992	0.00116246297004906	0.00311195961871873	0.0406889640582679
1.2	0.00037	7.13322307e-11	-8.32425389e-09	0.472625691193246	0.000559772998984686	0.00913981633815977	0.0408354022517417
1.2	0.000365	7.18842726e-11	-8.25437592e-09	0.474793034426308	-0.000346278136958081	-0.00377507126481618	0.0410945150791604
1.2	0.00036	7.10091122e-11	-8.14281707e-09	0.476870246726447	0.00150530285183942	0.00666767336890922	0.0416596356302103
1.2	0.000355	7.08509578e-11	-8.06114861e-09	0.469652725980632	0.00154870418205719	-0.000770846390607018	0.0421306081622038
1.2	0.00035	6.93915778e-11	-7.93398055e-09	0.471395797438736	0.00054174197949734	-0.000188078854343235	0.0419983103561516
1.2	0.000345	6.99621029e-11	-7.84070824e-09	0.45927519639705	0.000597321525420995	0.00834116677968576	0.0423096203831154
1.2	0.00034	6.9615775e-11	-7.75708145e-09	0.4722100387451	0.000312606996897926	0.00749797130833012	0.0424216879457239
1.2	0.000335	6.99219105e-11	-7.6477898e-09	0.472438778842375	0.000289210779052248	-0.00401932007278307	0.0424743801000131
1.2	0.00033	7.04412868e-11	-7.55283466e-09	0.480994088031087	0.000393873186111587	3.52534570787741e-06	0.0418081165366814
1.2	0.000325	7.11844201e-11	-7.45616943e-09	0.478681966451678	0.000238623698664205	0.00192726599249316	0.0419119585553984
1.2	0.00032	6.94558655e-11	-7.3426267e-09	0.477167328846824	0.0016805646298578	0.00209620957954189	0.0419749627193469
1.2	0.000315	7.04769638e-11	-7.26102172e-09	0.47814052441224	0.000839641488888234	-0.00427641889992505	0.0416804538028008
1.2	0.00031	7.17358201e-11	-7.15150937e-09	0.477532796775019	-0.000757970307686794	-0.000755065098585427	0.0417557115105365
1.2	0.000305	6.9630194e-11	-7.04983643e-09	0.48339795935647	0.00048899175868755	0.00542038166051139	0.041594378192469
1.2	0.0003	6.86314596e-11	-6.95561199e-09	0.478323936522671	0.00233677989732752	0.00177362241562708	0.0422027402730514
1.2	0.000295	6.96032688e-11	-6.86409765e-09	0.475334038947436	0.00066033880660344	-0.00283063023516464	0.0418582682885636
1.2	0.00029	6.91696657e-11	-6.74704012e-09	0.479926386208708	0.000189580189526384	0.00372110412401104	0.041782105442685
1.2	0.000285	6.88745673e-11	-6.65080288e-09	0.477027057084707	0.000888325297122872	0.00454427102559579	0.040885384461403
1.2	0.00028	6.79054798e-11	-6.53848227e-09	0.48902020592794	0.000597018331574318	-5.15438384145095e-05	0.0412612053924632
1.2	0.000275	6.78739201e-11	-6.43537204e-09	0.486386631899228	0.00168825778964962	-0.00139511461265238	0.0408320360136758
1.2	0.00027	6.71737613e-11	-6.32909958e-09	0.48470288935684	0.000235384211503636	-0.00657148126975769	0.041727504568376
1.2	0.000265	6.87473473e-11	-6.22155041e-09	0.490387790072443	0.00110666359144616	-0.0109312928390938	0.0418209744176091
1.2	0.00026	6.83466941e-11	-6.12002052e-09	0.497931007317313	0.000123593180860779	-0.000256804200108653	0.0413596165837318
1.2	0.000255	6.79949356e-11	-6.01486078e-09	0.50304112632779	0.000417148613500076	-0.0055300233304311	0.0421848453400804
1.2	0.00025	6.8551757e-11	-5.91020793e-09	0.50602542354651	0.000257077356587457	0.00376070014903887	0.0415115484996142
1.2	0.000245	6.6472825e-11	-5.79604859e-09	0.508611919468157	0.00272799774438955	-0.0101313238573145	0.0413897814675441
1.2	0.00024	6.67825881e-11	-5.68695273e-09	0.502770908432987	0.00157940230456978	-0.00778248747486002	0.0415886465635482
1.2	0.000235	6.67176438e-11	-5.58271479e-09	0.504600610616461	0.000729042895438643	-0.0108254279326482	0.0417492579594915
1.2	0.00023	6.73957229e-11	-5.46721146e-09	0.511917844181087	0.000484433809770708	0.00148912487836656	0.0416473465367098
1.2	0.000225	6.61397937e-11	-5.35929158e-09	0.511425536674031	0.00198161819291401	0.00541525573582898	0.0413954693436943
1.2	0.00022	6.64597723e-11	-5.25231428e-09	0.524846867427561	0.00215618317198058	-0.00258354415473503	0.0417525530990704
1.2	0.000215	6.64637906e-11	-5.14437147e-09	0.522704200781542	0.000799240649939071	0.000863621918905913	0.0420919005259736
1.2	0.00021	6.53632262e-11	-5.0247293e-09	0.533281024822422	1.93271842422275e-05	0.00130372601678569	0.0423593017917741
1.2	0.000205	6.41541157e-11	-4.90729815e-09	0.540104331972984	0.00119757740008158	0.00522883799581415	0.0420975446488834
1.2	0.0002	6.40917097e-11	-4.79617507e-09	0.532933408092279	0.000254323552156	0.0012933624778707	0.0419795923221872
1.2	0.000195	6.43522003e-11	-4.6849575e-09	0.540360111387719	-0.000262313261698663	0.00465151346461841	0.0425036507843448
1.2	0.00019	6.44790058e-11	-4.57329306e-09	0.537399178201113	0.00195508684966751	0.000851604828325996	0.0420123933179445
1.2	0.000185	6.34961283e-11	-4.44759891e-09	0.545715159048778	0.0011212306552459	-0.00218149251066105	0.0421411717507638
1.2	0.00018	6.42169417e-11	-4.34467832e-09	0.545890783164165	0.000760170172299931	-0.00174788716990175	0.0416107773230148
1.2	0.000175	6.44051721e-11	-4.22719652e-09	0.543700294634653	0.000841101741647027	-0.00192220125347562	0.0412592228392907
1.2	0.00017	6.21112532e-11	-4.10859613e-09	0.554980927645029	0.00150786957416966	-3.74454732067771e-05	0.041583237612485
1.2	0.000165	6.33400867e-11	-3.98495112e-09	0.549675583294853	0.00160064330795289	-0.00121221146046397	0.0410909054657208
1.2	0.00016	6.35003594e-11	-3.8734064e-09	0.559437159685578	0.00125481788953567	0.000470724328274283	0.041305223535553
1.2	0.000155	6.38946596e-11	-3.7501316e-09	0.555452758844172	-8.70113799617874e-06	0.000494157932658543	0.0419150923562834
1.2	0.00015	6.23522189e-11	-3.63495408e-09	0.5614479988185	0.000182605769250112	0.00597205229925354	0.041666972443013
1.2	0.000145	6.33900489e-11	-3.51014828e-09	0.569480067114704	0.00105666582919047	-0.00512244019272463	0.041190137023787
1.2	0.00014	6.26590678e-11	-3.38565354e-09	0.567639470476318	0.00139026513442861	0.00208032693806919	0.0405822261447083
1.2	0.000135	6.13967672e-11	-3.25850973e-09	0.577381270550843	0.000559327351891652	0.00853688713614246	0.0403257631020929
1.2	0.00013	6.18640098e-11	-3.13398551e-09	0.57510804530288	0.000379685413751556	0.00368704830887492	0.0411883787042684
1.2	0.000125	6.1072662e-11	-3.016374e-09	0.580114119941129	9.62729930595848e-05	-0.000741256959505348	0.0402869406141352
1.2	0.00012	6.09220143e-11	-2.89125781e-09	0.584710492436625	0.000868085910237149	0.00347917216839306	0.0411116087870535
1.2	0.000115	6.04384031e-11	-2.75573526e-09	0.588537032838243	0.00115412744604351	0.0029796419873979	0.0411708556712569
1.2	0.00011	5.9964956e-11	-2.63956509e-09	0.587665343963689	0.00188211693931598	-0.003886539617888	0.0413763848791017
1.2	0.000105	6.24194905e-11	-2.5089007e-09	0.575511228220802	0.000263122455195661	-0.00669694268614305	0.0401285988999784
1.2	0.0001	6.24751271e-11	-2.38772493e-09	0.569980250186238	0.000490422486782468	-0.00982369317517961	0.0402016799012698
1.2	9.5e-05	6.05210383e-11	-2.26696741e-09	0.561779864513645	0.000453783584689038	-0.00534231966570768	0.0389936188131117
1.2	9e-05	6.14147369e-11	-2.14307411e-09	0.556318759839757	0.00126326766670534	-0.0111497756374043	0.0385739985028148
1.2	8.5e-05	6.12826603e-11	-2.02949772e-09	0.556855739079682	0.0017511686367633	-0.00624585174158679	0.0393129930448033
