# i3d_field_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "field"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 66	161
-0.1	0.0004	2.03761201e-11	-1.11672554e-08	0.598241205398515	3.97904134884454e-05	-0.0135514299640681	0.00803756751613095
-0.1	0.000395	2.03298589e-11	-1.10373913e-08	0.583997845343576	0.000635411493896742	0.00105839372659937	0.0066539158191698
-0.1	0.00039	2.09035825e-11	-1.08956082e-08	0.585407694752794	0.000556492813953597	-0.0044249315956976	0.00784172957328113
-0.1	0.000385	2.18284685e-11	-1.07705167e-08	0.600289628260973	0.000560848662108783	0.00699804051474902	0.00803953571242645
-0.1	0.00038	1.76475968e-11	-1.06453351e-08	0.606054640538188	0.000976757581862319	0.0216461127782963	0.00880677274581897
-0.1	0.000375	1.9391161e-11	-1.05072606e-08	0.615786202411778	0.000843821342778053	0.00977327070220718	0.00586210059877615
-0.1	0.00037	2.10673563e-11	-1.03752091e-08	0.619170007310053	0.000768073978342842	0.00213580680094482	0.00601785474001059
-0.1	0.000365	2.0558588e-11	-1.02424462e-08	0.611143758106029	-0.000576455284352682	-0.00482377372613871	0.00639154066675018
-0.1	0.00036	2.4642842e-11	-1.01086796e-08	0.626084714257711	0.000407679616131362	0.00489901195014535	0.00723591062977128
-0.1	0.000355	2.39217938e-11	-9.96139734e-09	0.650918067969424	-0.00136626308434475	0.00818156443495046	0.00908091674239512
-0.1	0.00035	2.58689427e-11	-9.82534181e-09	0.650849069645367	-0.000996414252049611	-0.00728908816770991	0.00777552939750636
-0.1	0.000345	2.59522198e-11	-9.68011491e-09	0.645900573882479	-0.00198080961895666	-0.0142958785769882	0.0097647231644768
-0.1	0.00034	2.00265075e-11	-9.51888825e-09	0.662946744163854	-0.000848041360407132	-0.00296837732688299	0.00736628535939647
-0.1	0.000335	1.96540174e-11	-9.38650696e-09	0.68442468858742	-0.00162193336243314	0.000874156282107212	0.00708823163192709
-0.1	0.00033	1.96836532e-11	-9.24004626e-09	0.693256866061998	-0.00231313316853359	0.00597254383531336	0.00826209846833963
-0.1	0.000325	1.9546104e-11	-9.07872393e-09	0.696411580820162	-0.00142962889313917	-0.00175493514545282	0.00690391642319453
-0.1	0.00032	2.13701667e-11	-8.93178089e-09	0.718493402644654	-0.000278066268121574	0.0032477364630719	0.00734704981075365
-0.1	0.000315	2.05888254e-11	-8.77666097e-09	0.728526815743232	-0.000416372896951705	0.00374179308893654	0.00709469065230326
-0.1	0.00031	1.93451034e-11	-8.61625061e-09	0.748767647148765	0.00125352239373233	0.0103370930227882	0.00681879175442315
-0.1	0.000305	1.88089147e-11	-8.43928279e-09	0.768378130708372	0.000769971332752215	0.00279289165712604	0.00823460934700961
-0.1	0.0003	1.92779546e-11	-8.25474562e-09	0.78609148883576	-0.000504695543116699	-0.0124879462038983	0.00861869273783301
-0.1	0.000295	1.93423047e-11	-8.07750534e-09	0.810468674860874	0.000372508828624453	-0.0166289769081172	0.00750335701591007
-0.1	0.00029	2.13780952e-11	-7.90661365e-09	0.844979905638807	0.00118970375959429	-5.85361227611652e-06	0.00666483558371431
-0.1	0.000285	1.93764815e-11	-7.7117512e-09	0.870956697410472	0.000430221328038652	-0.0188873753802751	0.00906817439627411
-0.1	0.00028	1.93545155e-11	-7.50445337e-09	0.933131306441944	0.00161735691254741	-0.00962216530553276	0.00723409283397704
-0.1	0.000275	1.90219061e-11	-7.2858124e-09	0.993551511962225	0.00129381555958041	0.00406896114641602	0.00739095105193879
-0.1	0.00027	2.03806263e-11	-7.05757014e-09	1.06167030131749	0.00137930230056851	0.018381978893551	0.00718724237455385
-0.1	0.000265	1.84784951e-11	-6.80871217e-09	1.12830131734046	0.000917563850566562	0.00768617437110081	0.00745288873905039
-0.1	0.00026	1.86491446e-11	-6.54381443e-09	1.20211664564268	0.001275296891853	-0.013714915377529	0.00742371581490352
-0.1	0.000255	1.90150872e-11	-6.26911516e-09	1.27354446621772	0.00087719326262838	-0.0192341895111949	0.00698540071459517
-0.1	0.00025	1.89502713e-11	-5.98010463e-09	1.33296946848012	0.00245578554049961	0.0187042421831861	0.00611211145744457
-0.1	0.000245	1.84376827e-11	-5.67876683e-09	1.35626779570756	0.00147371480228565	0.0258222018538289	0.00698005670913895
-0.1	0.00024	1.57591584e-11	-5.38929847e-09	1.39997255908461	0.00172880099643676	-0.00405387426069001	0.00742448217428684
-0.1	0.000235	1.63936264e-11	-5.08784249e-09	1.38371512217669	-3.05688346600981e-05	-0.0264577153383974	0.00906912670540224
-0.1	0.00023	1.91093684e-11	-4.7930587e-09	1.39291985548884	0.000672570816155672	-0.0153904706434922	0.00323532841645615
-0.1	0.000225	1.81386266e-11	-4.50094284e-09	1.33449950712411	-0.000417707787419516	0.0134733091760678	0.00534208551941937
-0.1	0.00022	1.72749747e-11	-4.23724773e-09	1.28739321891093	-0.000555963207411621	0.0233852068130197	0.00661880685818662
-0.1	0.000215	1.64862844e-11	-3.98839679e-09	1.19648267331741	-0.00195432237044315	-0.0175189640456995	0.00642063497243185
-0.1	0.00021	1.64103526e-11	-3.7456364e-09	1.10018553420813	-0.000264960738915792	-0.0211716181384044	0.00595335545812549
-0.1	0.000205	1.69839313e-11	-3.54131092e-09	1.04235541232541	-0.000300279833342709	0.00492411004448114	0.00623664996153498
-0.1	0.0002	1.52356574e-11	-3.32204539e-09	0.991807259223476	0.00032675405001655	0.0184528749848709	0.00528821682234806
-0.1	0.000195	1.54814409e-11	-3.13084806e-09	0.938581341616013	-0.000581338816327641	0.0116955608285098	0.00692042425258767
-0.1	0.00019	1.68755337e-11	-2.93974499e-09	0.891517843755285	0.000255343413260881	-0.0103330294727093	0.00588768305120304
-0.1	0.000185	1.6686335e-11	-2.76529104e-09	0.83893824385837	-0.000232465030539496	-0.0101232138486994	0.00545481689544408
-0.1	0.00018	1.85840701e-11	-2.59785317e-09	0.787607701515926	-0.000367523007175282	0.0152001729104871	0.00474341470430171
-0.1	0.000175	1.80389607e-11	-2.43599208e-09	0.760193802281917	-0.00108419733619318	0.0155710798452283	0.00460341228762683
-0.1	0.00017	1.72576066e-11	-2.27438089e-09	0.731631170889558	2.65168773446123e-05	-0.00833375408261375	0.00401747903312979
-0.1	0.000165	1.8222032e-11	-2.11547617e-09	0.75002335514128	-0.00134375358891242	-0.0149086911470953	0.00400594672801176
-0.1	0.00016	1.95775078e-11	-1.95278145e-09	0.753149849287244	-0.00121294970507947	-0.00840629569331117	0.00338658147891925
-0.1	0.000155	2.04941315e-11	-1.78844301e-09	0.780887082397945	-0.00307034925159273	0.0100182171635856	0.00295231352111888
-0.1	0.00015	2.14443196e-11	-1.6274844e-09	0.766420188774694	-0.00266223766110915	0.0171337075303085	0.00300502071541122
-0.1	0.000145	2.02845569e-11	-1.47794618e-09	0.719316175769471	-0.00289393759286584	-0.00521837934587754	0.00257324889428014
-0.1	0.00014	2.1871687e-11	-1.34487221e-09	0.654273827253427	-0.00207345602499902	-0.0147100120013058	0.0021268947129331
-0.1	0.000135	2.24286203e-11	-1.22844345e-09	0.554462149645993	-0.00167470122965817	-0.00128565837988623	0.00192517764647248
-0.1	0.00013	2.18214497e-11	-1.13636789e-09	0.471660852448355	-0.000394538665883862	0.00515526750864007	0.00176396191390549
-0.1	0.000125	2.20738486e-11	-1.04953993e-09	0.399568075464637	-0.000559643022127531	0.00253983433243801	0.00158576117210483
-0.1	0.00012	2.13128501e-11	-9.78222732e-10	0.342274079635298	0.000387689586532382	-0.00276412566912112	0.00159172421264829
-0.1	0.000115	2.18749534e-11	-9.18222548e-10	0.286111424200413	0.000262639442925537	-0.000692425656157871	0.00147259910358185
-0.1	0.00011	2.15845061e-11	-8.65943141e-10	0.256921507590299	-0.000237884706344807	-0.000107839896714981	0.00149602347878678
-0.1	0.000105	2.0403744e-11	-8.14649346e-10	0.231119246119453	0.00070002220920082	0.000805535853556708	0.00142625419503912
-0.1	0.0001	2.15519707e-11	-7.61128957e-10	0.235386312493527	-0.000431730802795905	-0.00553859206052804	0.00128941301032712
-0.1	9.5e-05	2.17384257e-11	-6.9650517e-10	0.279402137046258	-6.63191022996627e-05	-0.00243630781281124	0.00112015110392622
-0.1	9e-05	2.18030454e-11	-6.25974261e-10	0.33019583140427	-0.000905822779168471	0.0034650772427083	0.00101919745941591
-0.1	8.5e-05	2.23007363e-11	-5.48378808e-10	0.359451224215039	-0.00098070773309579	0.00760304387724354	0.00102138809489671
-0.1	8e-05	2.12632474e-11	-4.77594155e-10	0.358078214726043	-0.00163180852680793	0.00331611676345861	0.00101349556891488
-0.1	7.5e-05	2.23006373e-11	-4.20762693e-10	0.306423179066943	-0.000835878911145458	0.000341389776783237	0.00107271681669695
-0.1	7e-05	2.2014874e-11	-3.73188592e-10	0.2265489940778	-0.000483862843067395	0.00399567266034622	0.00112335506319533
-0.1	6.5e-05	2.21194165e-11	-3.36710059e-10	0.166610453165074	5.87526987735941e-05	0.00185974707714997	0.00109875722174233
-0.1	6e-05	2.09321876e-11	-3.08108206e-10	0.14375655685379	0.000686031410336973	-0.0018214740643648	0.00100836203875204
-0.1	5.5e-05	2.17363551e-11	-2.80310355e-10	0.1294879732458	0.00174881196244961	-0.00262467529099781	0.00108345772433883
-0.1	5e-05	2.26595611e-11	-2.53651289e-10	0.123019742646458	0.00174052950589632	-0.000575920849606122	0.00104764247895238
-0.1	4.5e-05	2.22893874e-11	-2.28794894e-10	0.115459286738565	0.00210871795014439	0.00215882389828032	0.000983708993462673
-0.1	4e-05	2.13927086e-11	-2.06183485e-10	0.110777814850576	0.00204307152184055	-7.81764884079323e-05	0.000943923173151661
-0.1	3.5e-05	2.14030378e-11	-1.83068549e-10	0.107076681187064	0.00117806369587283	-0.00181783146524856	0.000789994860656617
-0.1	3e-05	2.16634256e-11	-1.61100407e-10	0.101132861809999	0.000643946597754198	-0.00068951352521899	0.000692531321081382
-0.1	2.5e-05	2.2567976e-11	-1.40812326e-10	0.0970420539552098	-9.29252345775032e-05	0.000959749414412901	0.000797254764289244
-0.1	2e-05	2.12605018e-11	-1.20803025e-10	0.09425532290955	-0.00030648642028332	0.00181555990396076	0.000781831869997675
-0.1	1.5e-05	2.06136671e-11	-1.00689289e-10	0.0923813318745803	-0.00079499841400928	0.000695129405389323	0.000903005930443809
-0.1	9.99999999999997e-06	2.11946149e-11	-8.1588757e-11	0.089753582429931	-0.000645923339727044	-0.00132559870255598	0.000842229233144096
-0.1	5.00000000000001e-06	2.17030494e-11	-6.18052509e-11	0.0897158127468915	-0.00100743664796965	0.00152637345821305	0.000812400699343004
-0.1	0	2.02313448e-11	-4.30684272e-11	0.0910642495153992	-0.000521023447156788	0.000538148645093145	0.000824630059778948
-0.1	-5.00000000000001e-06	2.09809321e-11	-2.43896026e-11	0.0876116213379754	-0.00114112420629314	-0.00107814089345351	0.000733104650719941
-0.1	-1e-05	2.20428629e-11	-7.09273439e-12	0.082363215887515	-0.000189023664709138	-0.00129169080980952	0.000753840957635293
-0.1	-1.5e-05	2.16401464e-11	9.14435549e-12	0.0752302093270284	-0.000646680042560253	0.000353340212564372	0.000749431913821309
-0.1	-2e-05	2.14228708e-11	2.44002501e-11	0.0722663173553177	2.32400063481807e-05	0.00158265676772418	0.000703369305406179
-0.1	-2.5e-05	2.12160784e-11	3.94254299e-11	0.0677258774392372	-0.000814393848651801	0.00130556210007483	0.000682852275639733
-0.1	-3e-05	2.11499952e-11	5.45235095e-11	0.0680397114606142	-0.00018158392131976	-0.000922077491135495	0.000680661554703577
-0.1	-3.5e-05	2.24869694e-11	7.06652587e-11	0.0719992497050976	3.25016181103563e-05	-0.000249280967317116	0.000696766976995115
-0.1	-4e-05	2.12382296e-11	8.74801171e-11	0.0766911293141632	0.000436013117056571	0.0013731046009106	0.000668749829976887
-0.1	-4.5e-05	2.09724901e-11	1.05766663e-10	0.0822930471867109	0.000483211121561763	0.00134736662066059	0.000643021847910527
-0.1	-5e-05	2.10035033e-11	1.23832605e-10	0.0870152639574149	0.00099964119871771	-0.000336042288980998	0.000682604200174057
-0.1	-5.5e-05	2.08659155e-11	1.4324785e-10	0.0871581226211198	0.000891334419336275	-0.00179826212992663	0.00064087317077862
-0.1	-6e-05	2.15548886e-11	1.61291046e-10	0.0870009294190703	0.00132085151383932	-0.00121272470237419	0.000666290097104805
-0.1	-6.5e-05	2.09420143e-11	1.80282031e-10	0.088742912512207	0.00115314497140674	0.00101525346096866	0.000647976862898246
-0.1	-7e-05	2.04542546e-11	1.99378711e-10	0.0877884541182467	0.000927160175685538	0.000191576372477118	0.00072931917103354
-0.1	-7.5e-05	2.16959536e-11	2.18885648e-10	0.0879458879624137	0.000775288590914362	-0.00180483702735372	0.000793295982157957
-0.1	-8e-05	2.15245742e-11	2.38364337e-10	0.0870738107991679	-0.000134181818572532	-0.00130860762603845	0.000866447740443807
-0.1	-8.5e-05	2.2162602e-11	2.57990579e-10	0.0912447739486087	-0.00138036424817713	0.000451509758876372	0.000925801614199315
-0.1	-9.00000000000001e-05	2.22577305e-11	2.77635693e-10	0.0928205671515784	-0.00140094160905481	0.00164996990772506	0.0010364999334481
