# qdac_Pg_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "Plunger"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 21	81
-1.48	-0.0002	4.56463291e-11	3.40728226e-09	0.491841086135073	0.0057295330976619	0.00757164775968591	0.0574911846410948
-1.48	-0.000195	4.85581695e-11	3.3152641e-09	0.490549325750598	0.00531707834883933	-1.21195068959155e-05	0.0569618730962971
-1.48	-0.00019	4.84861587e-11	3.21869717e-09	0.48036942797017	0.00360110737530436	0.00774077182719522	0.056702254377351
-1.48	-0.000185	4.88690459e-11	3.1268391e-09	0.463250846642055	0.00421247439074036	0.0105763502409185	0.0563153584954627
-1.48	-0.00018	4.92140918e-11	3.05855802e-09	0.451116594709635	0.00435065627681445	0.00864662007182731	0.055616017746892
-1.48	-0.000175	5.2837537e-11	2.9728632e-09	0.43372027002145	0.00539703094750147	-0.00262010072108312	0.0557914176206378
-1.48	-0.00017	5.48184703e-11	2.88207193e-09	0.431049899791463	0.00620621435663252	-0.00530657013479154	0.0552378396275644
-1.48	-0.000165	5.4214766e-11	2.79384029e-09	0.418202431973399	0.0065149313408729	0.00169643445307286	0.0552380529230257
-1.48	-0.00016	5.5844924e-11	2.68972503e-09	0.41423544480234	0.00728609724734812	0.00663208517715678	0.0553615126459283
-1.48	-0.000155	5.73731456e-11	2.60194494e-09	0.403814424846399	0.00658115065883715	0.00168711320717369	0.0554778570517281
-1.48	-0.00015	6.030377e-11	2.52127538e-09	0.385826036028838	0.00583669247435247	-0.00413022681644347	0.055675002116351
-1.48	-0.000145	6.09840737e-11	2.43800067e-09	0.380852251068709	0.00535588818902729	-0.0018817672580331	0.0545440172143323
-1.48	-0.00014	6.07573547e-11	2.35337552e-09	0.366998313612053	0.00615687613464895	0.00389717327961167	0.0556478807918075
-1.48	-0.000135	6.22799037e-11	2.27740753e-09	0.371013844616447	0.00604538693056225	0.00974481423179287	0.0564039088799852
-1.48	-0.00013	6.45013496e-11	2.20388627e-09	0.370170682645097	0.0072854313828153	0.00411845216132218	0.0566091482259597
-1.48	-0.000125	6.67656473e-11	2.12465019e-09	0.373191294771463	0.00729111515720196	-0.0031523838723437	0.0548863343682911
-1.48	-0.00012	6.6677611e-11	2.03531758e-09	0.378472268783318	0.0091132036421583	0.00153886473783667	0.0552177625216366
-1.48	-0.000115	6.89139876e-11	1.94503762e-09	0.387805285583406	0.00883325486705761	0.00863780249702548	0.0543254605823993
-1.48	-0.00011	7.16428723e-11	1.85645645e-09	0.398479766041268	0.00841878304184711	0.00699958758992286	0.0548257420802847
-1.48	-0.000105	7.33679167e-11	1.76499851e-09	0.414025518429306	0.00807839169851103	-0.0019673901285706	0.0545479002844673
-1.48	-0.0001	7.62496224e-11	1.67326156e-09	0.415209296664013	0.00787316397521772	-0.00623819293447551	0.0552417226976994
-1.48	-9.5e-05	7.84969573e-11	1.5721999e-09	0.423358710241415	0.00850600716569555	-0.00020231437460844	0.055283069178661
-1.48	-9e-05	7.81283828e-11	1.47886866e-09	0.434340642266688	0.00911106453560436	0.00900317127256885	0.0553207841730862
-1.48	-8.5e-05	8.22911456e-11	1.36668695e-09	0.458133639703414	0.010590219223701	-0.00265933851929165	0.0551154791970163
-1.48	-8e-05	8.49910125e-11	1.2549671e-09	0.487025117830015	0.0106244613304504	-0.00134331939274422	0.055644353214108
-1.48	-7.5e-05	8.5859974e-11	1.14067234e-09	0.523675865009383	0.0124162817020784	0.00939090051009421	0.0556706924552932
-1.48	-7e-05	8.81933902e-11	1.0224696e-09	0.563010020788537	0.0130777720980278	0.0119923284881801	0.0558223016919087
-1.48	-6.5e-05	9.21530194e-11	8.90563103e-10	0.598792229337934	0.0138066433147674	9.41651099178658e-05	0.0550080111606243
-1.48	-6e-05	9.58706854e-11	7.57991266e-10	0.605906449473856	0.0126141076664923	-0.0108333820714308	0.0538231172283876
-1.48	-5.5e-05	9.69969535e-11	6.40990395e-10	0.591762364733513	0.0134130614441834	-0.000139139717643556	0.0541033380893274
-1.48	-5e-05	9.98844327e-11	5.22159219e-10	0.534451677150784	0.0114580619294282	-0.000879362278042987	0.0533553659990619
-1.48	-4.5e-05	1.02646425e-10	4.28225561e-10	0.471102215511819	0.00945223249296745	-0.00525491916273936	0.0531788558961784
-1.48	-4e-05	1.03254547e-10	3.44000668e-10	0.409417288882241	0.00497291810401655	-0.00708518875479788	0.0521212828787149
-1.48	-3.5e-05	1.03447645e-10	2.57737515e-10	0.395442265294716	0.00232104475096766	-0.000126561850872566	0.0518889933113819
-1.48	-3e-05	1.00685083e-10	1.71169979e-10	0.397411757956072	-0.0016240806723262	0.0106502673329823	0.0527288902254139
-1.48	-2.5e-05	1.01511959e-10	7.48391965e-11	0.434014333204414	-0.00250308976536939	0.0104886120206062	0.0532587760218022
-1.48	-2e-05	1.02410312e-10	-2.51718954e-11	0.477344221779403	-0.00218593154911992	0.00076028844186616	0.0528474714993619
-1.48	-1.5e-05	1.00495159e-10	-1.18322885e-10	0.454433545170552	-0.000412607071905092	0.0067388073672112	0.0524408485308918
-1.48	-1e-05	1.00091108e-10	-2.09287028e-10	0.408030584736587	0.00017959337839487	0.00867217722965434	0.0527475617714723
-1.48	-4.99999999999999e-06	1.02028537e-10	-2.86122481e-10	0.362032841706524	-0.000211453153014861	0.00241494512169431	0.0524405149167207
-1.48	0	1.01309135e-10	-3.70673781e-10	0.371670969297036	-0.00344032233523563	-0.00331602652311087	0.0525655442700334
-1.48	5.00000000000001e-06	9.89083814e-11	-4.68310195e-10	0.426707950338171	-0.00620266080125401	-0.000160515707672836	0.0524319229412614
-1.48	1e-05	9.65877115e-11	-5.8616144e-10	0.508222168733491	-0.0069460497742362	0.0121759539048779	0.0518804013359226
-1.48	1.5e-05	9.4404292e-11	-7.09848251e-10	0.589363437416711	-0.00706533246196054	0.01418287853099	0.0515557275341548
-1.48	2e-05	9.51850208e-11	-8.3639719e-10	0.598267544630305	-0.00677569242186488	-0.00357855378513904	0.0514082912300145
-1.48	2.5e-05	9.36936482e-11	-9.51549475e-10	0.584937001157633	-0.00646700483398788	-0.00410792754003239	0.051680472498217
-1.48	3e-05	9.11513121e-11	-1.08207879e-09	0.549766851831758	-0.00682066150698481	0.00755760308133244	0.0524269679254281
-1.48	3.5e-05	8.99058037e-11	-1.18942937e-09	0.516149098838202	-0.00723119899025119	0.0135460510929172	0.0528649070244833
-1.48	4e-05	8.92613311e-11	-1.29556567e-09	0.484639447651562	-0.00644699882419822	0.00823136548017941	0.0531609117448639
-1.48	4.5e-05	8.83625615e-11	-1.39412922e-09	0.464917219265928	-0.00735856023958034	-0.00444655953871444	0.0532875544898137
-1.48	5e-05	8.53514697e-11	-1.49333448e-09	0.467438654655154	-0.00840932968289459	0.000109020434331007	0.0530083399397788
-1.48	5.5e-05	8.16209272e-11	-1.6023429e-09	0.461951560773521	-0.00938963441065425	0.00734641060838839	0.0529338561142232
-1.48	6e-05	8.2885667e-11	-1.70639153e-09	0.47630609695585	-0.00948810781333394	-0.000661886565138318	0.0531540261330953
-1.48	6.5e-05	8.08246624e-11	-1.80165423e-09	0.470265835252797	-0.0101179067595847	-0.00691713800008479	0.0541420867460116
-1.48	7e-05	7.86443882e-11	-1.89784292e-09	0.468589180690252	-0.00881500512613961	-0.0017436246811916	0.0540172870886372
-1.48	7.5e-05	7.46059331e-11	-1.99293969e-09	0.454507268795712	-0.00854110245382047	0.00710890555642664	0.0546772830506687
-1.48	8e-05	7.35352393e-11	-2.08089638e-09	0.459755778159707	-0.00532724987063168	0.0105390782463492	0.0540122117540941
-1.48	8.5e-05	7.40092567e-11	-2.17190608e-09	0.45389844730634	-0.00505035593641117	0.0044091467145977	0.0535817161179211
-1.48	9e-05	7.08107581e-11	-2.27042163e-09	0.461760841919394	-0.00507923831419921	0.00108722850574959	0.0522711255946337
-1.48	9.5e-05	7.08698225e-11	-2.37431374e-09	0.459918757681171	-0.00513435636117723	0.00894089791876012	0.0527023650307255
-1.48	0.0001	6.9838505e-11	-2.46856586e-09	0.45662490874608	-0.00463006224226102	0.00239121977443519	0.0540256274851958
-1.48	0.000105	6.98492743e-11	-2.55139407e-09	0.461502743610635	-0.00646003855310719	-0.0053107816927154	0.0549398550910258
-1.48	0.00011	6.96447597e-11	-2.64744038e-09	0.465490688416124	-0.00616599792913766	-0.00493143147578801	0.0552656938152435
-1.48	0.000115	6.7101624e-11	-2.74274645e-09	0.475427057604561	-0.00595862426333108	0.00161725299943537	0.0551276315652228
