# qdac_Pg_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "Plunger"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 21	81
-1.515	0.00018	8.96268575e-11	-8.60396057e-10	0.279446940001734	-0.00986562006695419	0.00457687513350953	0.0746156233965071
-1.515	0.000185	8.80311845e-11	-9.33409154e-10	0.302878735447679	-0.010438043248896	0.00764480532879559	0.0754711838442233
-1.515	0.00019	9.13960924e-11	-1.00747514e-09	0.328386211809209	-0.0114971168543321	0.00960385061877293	0.0757301572107427
-1.515	0.000195	9.61015474e-11	-1.0893354e-09	0.355953508683493	-0.0122023423676951	0.00835630186190827	0.0766049853367214
-1.515	0.0002	9.97266506e-11	-1.16955882e-09	0.37969962488465	-0.0132977958188668	0.00454475435822252	0.0772551642438378

-1.52	-0.0002	1.02168287e-10	8.12100529e-10	0.238914676927316	0.0172558081779591	0.00259210348502379	0.089467137717173
-1.52	-0.000195	1.06422702e-10	7.61991032e-10	0.238101901328431	0.0166044397394559	0.00259290146265693	0.0884319607114049
-1.52	-0.00019	1.17959171e-10	7.14999447e-10	0.232780521532867	0.0157010478094344	0.00249583635639142	0.0865370448547047
-1.52	-0.000185	1.23844693e-10	6.71088597e-10	0.22407632128811	0.0150320428539948	0.000971707626552306	0.0856537833554159
-1.52	-0.00018	1.27967603e-10	6.3017984e-10	0.213995698829325	0.0143214029202373	-0.000315336104865393	0.0849648722014882
-1.52	-0.000175	1.21668619e-10	5.93557442e-10	0.197863154534392	0.012766823032596	-0.000751046839873059	0.084406388417502
-1.52	-0.00017	1.16229514e-10	5.57355512e-10	0.179226096283119	0.0105850604844407	0.000478877235270728	0.0831669400979228
-1.52	-0.000165	1.09715934e-10	5.27754105e-10	0.157004473008728	0.00899144754851571	0.00250515811502278	0.082759803034868
-1.52	-0.00016	1.12823212e-10	5.01465654e-10	0.135721907110296	0.00696471585166808	0.00395330653044301	0.0821475578860297
-1.52	-0.000155	1.19845528e-10	4.74601447e-10	0.120052760627103	0.0055872015232536	0.00485826570268151	0.0816284134201911
-1.52	-0.00015	1.25583171e-10	4.51032179e-10	0.110057510996835	0.00478458822600228	0.00449613805930273	0.080289350705803
-1.52	-0.000145	1.34518425e-10	4.26714095e-10	0.107642034175295	0.00423026233383036	0.00343010740230623	0.0797266666450346
-1.52	-0.00014	1.37125212e-10	4.03825967e-10	0.109260453634343	0.0040419758670471	0.00204889134006287	0.0785396780416239
-1.52	-0.000135	1.22538712e-10	3.80735556e-10	0.112920251753677	0.00343722134902257	0.00289330659402762	0.0770731631546207
-1.52	-0.00013	1.30078084e-10	3.5698511e-10	0.112834189816203	0.00321631299956285	0.00376202025575218	0.0760361485249709
-1.52	-0.000125	1.36298e-10	3.35037944e-10	0.110599707768277	0.00242817011679914	0.00308358621040156	0.0749726196444628
-1.52	-0.00012	1.38389625e-10	3.13518108e-10	0.105371565374899	0.00214558010308934	0.0021787909404944	0.0740474975672788
-1.52	-0.000115	1.36202235e-10	2.9356987e-10	0.0980735830645688	0.00199355487046609	0.00189312711521291	0.0732814992880795
-1.52	-0.00011	1.28470821e-10	2.76218066e-10	0.0895496283251161	0.0008230628175385	0.00247420226054139	0.0726049209804229
-1.52	-0.000105	1.23053527e-10	2.55921273e-10	0.083840526803078	-3.67655575721216e-06	0.00336004398283955	0.0714872861817594
-1.52	-0.0001	1.19343138e-10	2.36845949e-10	0.0825901566678376	-0.000885965546439566	0.00456170005827057	0.0706747020094677
-1.52	-9.5e-05	1.18711689e-10	2.15916794e-10	0.0871243125727451	-0.00166138445603254	0.00517528753306246	0.0691366402060981
-1.52	-9e-05	1.2566277e-10	1.95921446e-10	0.0912097442891699	-0.0032387308874086	0.00556962277348558	0.0683514234688591
-1.52	-8.5e-05	1.31910506e-10	1.79549122e-10	0.0953667448002255	-0.00447435322117696	0.00466337391631454	0.0671256588668061
-1.52	-8e-05	1.34425724e-10	1.6215813e-10	0.0925808341213632	-0.0049360327073535	0.00379554488344557	0.0661537922943806
-1.52	-7.5e-05	1.32000261e-10	1.45720702e-10	0.0854437968230267	-0.00528473641657333	0.00296853969118221	0.0644326574537466
-1.52	-7e-05	1.20094369e-10	1.30613234e-10	0.072475428829946	-0.0041605520139081	0.00354650000652864	0.0627999417374441
-1.52	-6.5e-05	1.31711889e-10	1.19376256e-10	0.0621072186142174	-0.00331692414099389	0.00422145774810294	0.0633590599394227
-1.52	-6e-05	1.32903386e-10	1.10731338e-10	0.0517954277516713	-0.00263240553818276	0.00377305692267104	0.06505899650351
-1.52	-5.5e-05	1.3465728e-10	9.99860239e-11	0.0458386875963695	-0.00176769458245874	0.0037014830030673	0.0660315521848911
-1.52	-5e-05	1.28803706e-10	9.10192164e-11	0.0413639180393833	-0.00135943763324641	0.00360778208398601	0.0656993583557113
-1.52	-4.5e-05	1.24404368e-10	8.16701447e-11	0.0403714192441122	-0.0018525370791916	0.00390616449886776	0.0656671124740531
-1.52	-4e-05	1.1522322e-10	7.27374631e-11	0.0397588951697171	-0.00163412452457971	0.00425297350270055	0.0648550259911713
-1.52	-3.5e-05	1.18229446e-10	6.35306036e-11	0.0426629687341921	-0.00106534146357208	0.00478926363272986	0.0647593274791962
-1.52	-3e-05	1.15981306e-10	5.11091238e-11	0.0460075218015387	-0.00118069544940632	0.00462048514455199	0.0627397541667938
-1.52	-2.5e-05	1.14603233e-10	3.84232003e-11	0.051269266416222	-0.000773766981556478	0.00501811176456495	0.062178267841174
-1.52	-2e-05	1.19455073e-10	2.56962403e-11	0.0575642738482621	-0.00105921751149409	0.00503020636278428	0.0615287835114048
-1.52	-1.5e-05	1.27019804e-10	1.30095663e-11	0.0608246518198905	-0.00116083898577569	0.00455916512519483	0.061485971306521
-1.52	-1e-05	1.17233734e-10	1.27529621e-12	0.0633714146616094	-0.000312339565895632	0.00557665502529664	0.063024623773703
-1.52	-4.99999999999999e-06	1.11122857e-10	-1.37020517e-11	0.0631272789959338	0.000397016814269463	0.0062179141531837	0.0637311509355147
-1.52	0	1.21843679e-10	-2.5749535e-11	0.0620270414389524	0.00137958609616498	0.00648602230162199	0.0648699129145868
-1.52	5.00000000000001e-06	1.248731e-10	-3.7167459e-11	0.0577756495353458	0.00225726055512995	0.00603706841226812	0.0650845864763848
-1.52	1e-05	1.32571442e-10	-4.84308655e-11	0.0543619833077185	0.00204334942106387	0.00577530169851757	0.0665305812590136
