# i3d_field_set	qdac_bias_right_set	dmm1_curr_7_4	dmm2_curr_7_5	lockin1_conductance_7_0	lockin2_conductance_7_1	lockin3_conductance_7_2	lockin4_conductance_7_3
# "field"	"DCbias_right"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 46	161
0.8	0.000215	-2.14744768e-10	-6.03324491e-10	0.28443988872894	-0.00157172093757122	-0.00468395862640051	0.0328625206512595
0.8	0.00021	-2.06990182e-10	-6.02392956e-10	0.285052669855325	-0.00148389709145387	-0.00446159720243259	0.0337475924254248
0.8	0.000205	-1.99742554e-10	-6.00306118e-10	0.288035370096979	-0.000967760466280069	-0.00463702578838214	0.033329188992466
0.8	0.0002	-1.91998892e-10	-6.00249276e-10	0.288235714588824	-0.00159106262107159	-0.00520599454283896	0.032601129938997
0.8	0.000195	-1.85534305e-10	-5.99411734e-10	0.290145484553892	-0.000690587991967989	-0.00439972138467576	0.0328388065838265
0.8	0.00019	-1.78518274e-10	-5.97657017e-10	0.291571435040943	-0.000439293943012286	-0.00409291004363923	0.0347292186271367
0.8	0.000185	-1.70621563e-10	-5.96793122e-10	0.292211649227778	-8.53319234545621e-05	-0.00426790417700751	0.0353067403882792
0.8	0.00018	-1.62979269e-10	-5.96217008e-10	0.291525997662776	0.000185494763278351	-0.00405831347010659	0.0350533482515887
0.8	0.000175	-1.55274766e-10	-5.93470417e-10	0.292650512607166	-0.00110339331919033	-0.00414779599516373	0.0350464790473439
0.8	0.00017	-1.4816924e-10	-5.93242722e-10	0.289976292122091	-0.000245369078537361	-0.0052838873369613	0.0358250562833234
0.8	0.000165	-1.41149662e-10	-5.91305314e-10	0.29178125203205	-0.00231560862509871	-0.0048208966314763	0.0372990392433202
0.8	0.00016	-1.32801231e-10	-5.91850904e-10	0.293435461355631	-0.000500973684596539	-0.00460161124084907	0.036754580995498
0.8	0.000155	-1.24734088e-10	-5.8947735e-10	0.294343246350488	-0.000843204444074913	-0.00437909907451145	0.0341112172378569
0.8	0.00015	-1.18144056e-10	-5.87191113e-10	0.29481396183331	-0.000348701807873214	-0.00399045341892297	0.0324521513431161
0.8	0.000145	-1.11829353e-10	-5.85677828e-10	0.291624616681115	0.00070949060839138	-0.00388959480026079	0.0320882229950159
0.8	0.00014	-1.04290346e-10	-5.87678631e-10	0.288177676377962	0.000122041694353259	-0.00373134640246904	0.0316023936218682
0.8	0.000135	-9.69837516e-11	-5.85032367e-10	0.294115928204163	0.00115706700796635	-0.00288999402169541	0.0298804001309973
0.8	0.00013	-9.1159402e-11	-5.85767554e-10	0.292120424447401	-4.32727046311942e-05	-0.00270944327105249	0.0285695306854416
0.8	0.000125	-8.5222409e-11	-5.81624841e-10	0.295019841065669	0.000882953518767273	-0.00357227627068781	0.0286365765226138
0.8	0.00012	-7.9260391e-11	-5.81719772e-10	0.293964105667389	-0.00164603300202605	-0.00383502605716872	0.0302209206819983
0.8	0.000115	-7.22806547e-11	-5.79568815e-10	0.294678568510752	-0.000588899307441828	-0.00442326590941795	0.0298738207900322
0.8	0.00011	-6.56181899e-11	-5.80742576e-10	0.295820628362189	-0.0019340020577974	-0.00425759729467007	0.0281830832708613
0.8	0.000105	-6.01020315e-11	-5.79104355e-10	0.296234530718303	-0.00148917239126713	-0.0033647573315139	0.0263684676432714
0.8	0.0001	-5.54311189e-11	-5.78531861e-10	0.298851500544265	-0.00211227509441328	-0.00308289129142077	0.0257189669064482
0.8	9.5e-05	-4.94427257e-11	-5.77841001e-10	0.298690424272081	-0.00138171947690416	-0.00345044634417438	0.0251493999681069
0.8	9e-05	-4.473061e-11	-5.76270337e-10	0.300170497089509	-0.000992732429156133	-0.0030404602157227	0.0241201022561555
0.8	8.5e-05	-3.98928002e-11	-5.75501993e-10	0.300893469868363	-0.000881742025117069	-0.00425085285483411	0.0224515406167896
0.8	8e-05	-3.51906762e-11	-5.76194386e-10	0.303481147131729	-0.000594645848112228	-0.00356068448896521	0.0231376228725984
0.8	7.5e-05	-2.96357412e-11	-5.75953407e-10	0.305662994451465	0.00021733614373692	-0.00373642686517961	0.023346430812968
0.8	7e-05	-2.39683151e-11	-5.7495215e-10	0.305929143289744	0.000625248090270031	-0.00318252346183799	0.0225744506925753
0.8	6.5e-05	-1.9829624e-11	-5.74827424e-10	0.30537120641539	0.000640164963559182	-0.00351878323347101	0.0211839537193412
0.8	6e-05	-1.59880248e-11	-5.72612796e-10	0.303629206917079	0.000203075563834172	-0.00374876381330825	0.0207945311079042
0.8	5.5e-05	-1.14962053e-11	-5.73483829e-10	0.303045762109818	0.00077301984965358	-0.00334105625343725	0.0213794170275659
0.8	5e-05	-5.65715207e-12	-5.73596624e-10	0.302248825063687	-1.12364002850614e-05	-0.00257166832107336	0.0208425499065825
0.8	4.5e-05	-8.01645711e-13	-5.74398691e-10	0.303961247610152	0.00138134398824225	-0.00191492101160727	0.0209477181850339
0.8	4e-05	2.93176134e-12	-5.72867795e-10	0.302169610454543	0.000256821397899676	-0.00233893729085959	0.0215511457595402
0.8	3.5e-05	7.69216126e-12	-5.7168465e-10	0.302534772087035	0.00207780396860349	-0.00294434434214523	0.0232368544306646
0.8	3e-05	1.37841398e-11	-5.74261681e-10	0.301505244674448	0.000756771888660321	-0.00287218830393665	0.0245058086059524
0.8	2.5e-05	1.93249384e-11	-5.72965078e-10	0.301651794981695	0.00210413312563298	-0.00236913105877285	0.0248732535930896
0.8	2e-05	2.46805365e-11	-5.7260203e-10	0.300534039861973	0.00143144617634216	-0.00153069832896317	0.023845312220785
0.8	1.5e-05	2.90047694e-11	-5.73434345e-10	0.301223410421871	0.00111512644323956	-0.000545055577387882	0.024134453204373
0.8	9.99999999999997e-06	3.50332287e-11	-5.73308461e-10	0.3034403475604	0.000187823301566084	0.000121560893230111	0.0238969296942405
0.8	5.00000000000001e-06	3.97749237e-11	-5.74137274e-10	0.302638269554328	7.90800721417905e-05	0.000104948136084596	0.0223233473789212
0.8	0	4.39952891e-11	-5.73427271e-10	0.303555527048448	0.000247548626266872	0.000311031102346492	0.0209120076215759
0.8	-5.00000000000001e-06	4.78066308e-11	-5.74706706e-10	0.304303964008378	-0.000579158606307313	0.00171653412128388	0.0197379972210912
0.8	-1e-05	5.18588575e-11	-5.72456787e-10	0.303821413371043	4.86319958910058e-05	0.00206010284759968	0.0193490517897767
0.8	-1.5e-05	5.57789215e-11	-5.73646998e-10	0.302480015343364	-0.000331014039192533	0.00214610992324624	0.0186779043100384
0.8	-2e-05	5.96446363e-11	-5.7580112e-10	0.301969506604815	0.00121899341501687	0.00149863292861117	0.0162211603076714
0.8	-2.5e-05	6.2856813e-11	-5.75437889e-10	0.302674737586335	0.000266415757559371	0.00214487424586893	0.0166842997045504
0.8	-3e-05	6.68937679e-11	-5.75612263e-10	0.301915756176746	0.00185601543406109	0.00242578370420666	0.0176741090649508
0.8	-3.5e-05	7.15975905e-11	-5.77801013e-10	0.302960247081977	0.00157652965377422	0.00282209346495108	0.0182204856034177
0.8	-4e-05	7.57725678e-11	-5.75982083e-10	0.303905943956848	0.00233270763113039	0.00358732111260957	0.018833946262966
0.8	-4.5e-05	7.87865041e-11	-5.79143794e-10	0.299764054601452	0.00201290304857413	0.00413344538853287	0.0200622280239427
0.8	-5e-05	8.343341e-11	-5.78697951e-10	0.299836334378605	0.0020094286246279	0.00422853136012232	0.0213486901922859
0.8	-5.5e-05	8.92622243e-11	-5.80379869e-10	0.295932460752951	0.000631308976688636	0.00428178990918238	0.0216069935910996
0.8	-6e-05	9.27996488e-11	-5.84169565e-10	0.295839901511192	0.000555828658715976	0.00386734850579962	0.0213269463722651
0.8	-6.5e-05	9.71998743e-11	-5.84138097e-10	0.297000731353831	0.00244456480385394	0.00435133137024472	0.0223637066869392
0.8	-7e-05	1.02759677e-10	-5.83026977e-10	0.296662784017936	0.00117608174116976	0.0052642645068633	0.023535167114392
0.8	-7.5e-05	1.09402744e-10	-5.8485267e-10	0.293509688138592	0.00248156283002919	0.00619730312293954	0.0246893765970213
0.8	-8e-05	1.15278739e-10	-5.88169344e-10	0.294707729813157	0.00143270552471439	0.00601286075765871	0.0256110914175646
0.8	-8.5e-05	1.20401287e-10	-5.89061675e-10	0.295226026565542	0.00205153121178548	0.00624203977087845	0.0276359451583236
0.8	-9.00000000000001e-05	1.28536334e-10	-5.89499587e-10	0.292914364415593	0.00111307424460301	0.00756877852701096	0.031608622939729
0.8	-9.5e-05	1.35915542e-10	-5.93136696e-10	0.290261385963594	0.00175910260836183	0.00826464023784449	0.0334514673863344
0.8	-0.0001	1.42981245e-10	-5.94422044e-10	0.292217183968292	0.00187855005322953	0.00867500544375451	0.0352434080776117
0.8	-0.000105	1.50272449e-10	-5.9662416e-10	0.29062532251663	0.000502703675638363	0.00957308071403635	0.0372053861790079
0.8	-0.00011	1.57279836e-10	-5.9667139e-10	0.292494511669524	0.00159805676007213	0.00945294757913229	0.0388086835442034
0.8	-0.000115	1.67718548e-10	-6.00208661e-10	0.294095626861293	0.000555761063945772	0.00854571564960673	0.0381277217437458
0.8	-0.00012	1.75690056e-10	-5.99261378e-10	0.294909124372436	0.00206389636004333	0.00847400534389956	0.0364484775623288
0.8	-0.000125	1.82149101e-10	-6.01251328e-10	0.292649965692835	0.00168384148217667	0.00858849435542405	0.0359834526889132
0.8	-0.00013	1.88388357e-10	-6.0458002e-10	0.292308058724624	0.00167505962738819	0.00813418210444163	0.0360492980562712
0.8	-0.000135	1.98192129e-10	-6.04232882e-10	0.292885312499812	0.00301300014898159	0.00815755230118061	0.0352332738141702
0.8	-0.00014	2.05949359e-10	-6.05612576e-10	0.289969772939541	0.00141867605746271	0.00732181464676548	0.0335197328350406
0.8	-0.000145	2.12566541e-10	-6.06252591e-10	0.289087649016046	0.00285507767606941	0.00706397338811796	0.0319080513219253
0.8	-0.00015	2.19077092e-10	-6.09846184e-10	0.288717258915253	0.000715811320317758	0.0074399700142793	0.03156732567899
0.8	-0.000155	2.25519689e-10	-6.10717677e-10	0.288518423896813	0.00223516483215124	0.0077148625951472	0.0323876377048238
0.8	-0.00016	2.31426044e-10	-6.10927287e-10	0.287278248189536	0.000567918257773022	0.00654317588339359	0.0315733471707207
0.8	-0.000165	2.37426664e-10	-6.12208256e-10	0.285881283988171	0.00152908289020272	0.00658361312632786	0.0306382384964005
0.8	-0.00017	2.46699219e-10	-6.14020993e-10	0.285547821325355	0.00169776207985821	0.00675187580893459	0.0321443278748073
0.8	-0.000175	2.53451618e-10	-6.16080815e-10	0.284449011208857	0.00103323555756541	0.00640577744772865	0.0339943477955215
0.8	-0.00018	2.62093009e-10	-6.15290659e-10	0.283502614285898	0.00174330952364093	0.00543689598432429	0.0339248244509024
0.8	-0.000185	2.70030203e-10	-6.19543453e-10	0.283367505357288	0.000269770715611249	0.00519494522862016	0.0332478660397593
0.8	-0.00019	2.75878391e-10	-6.19378432e-10	0.284850728381716	0.00175084766829484	0.00570951956789416	0.0333598078129175
0.8	-0.000195	2.82899558e-10	-6.20371116e-10	0.285787959072926	0.00123142171441297	0.00675239674182758	0.0351867180033392
0.8	-0.0002	2.90855136e-10	-6.20760046e-10	0.285771551736974	0.000669024866492494	0.00546508070809009	0.0354972842308538
0.8	-0.000205	2.99048722e-10	-6.22897498e-10	0.284475744225917	0.00179480838608456	0.00494048422243647	0.034996220647731
0.8	-0.00021	3.07069801e-10	-6.22846799e-10	0.284281547014313	-5.0308171729689e-05	0.0055740794158904	0.0348517896184805
0.8	-0.000215	3.13208421e-10	-6.26199843e-10	0.284144316072571	0.0012746163293264	0.00537991707233039	0.0358682732022748
0.8	-0.00022	3.21313001e-10	-6.25667734e-10	0.283875738948947	-0.0010914592052522	0.00536573498278495	0.0376921070169706
0.8	-0.000225	3.30132793e-10	-6.28081725e-10	0.283600489504317	0.000157543224237741	0.00500619525433787	0.0389576758124727
0.8	-0.00023	3.39557496e-10	-6.30384936e-10	0.285468584837946	0.000905854226601528	0.00461494083275583	0.0381028837738471
0.8	-0.000235	3.45666275e-10	-6.31194309e-10	0.285118671092046	0.000841979875847958	0.00493912890834804	0.0386512250908647
0.8	-0.00024	3.5049825e-10	-6.31950909e-10	0.284846965634989	0.00193886136329408	0.00448627349144006	0.0403405023573238
0.8	-0.000245	3.63896511e-10	-6.31432655e-10	0.28233307762218	0.0020162115191898	0.00455085788667991	0.0408416452424607
0.8	-0.00025	3.74244336e-10	-6.32381849e-10	0.279548446716085	0.00266659961929938	0.003895595782798	0.0410642736275298
0.8	-0.000255	3.82662111e-10	-6.3543111e-10	0.278792046725599	0.0024348366218598	0.00310737000875391	0.0405105753157467
0.8	-0.00026	3.91131302e-10	-6.3691827e-10	0.278539264393501	0.000785181529863957	0.00260753133572648	0.0398780534355587
0.8	-0.000265	3.98489097e-10	-6.37038676e-10	0.279086241168754	0.000261574269379266	0.00226139964702249	0.0413506253644757
0.8	-0.00027	4.08768708e-10	-6.36403429e-10	0.27587668217735	4.6755001114551e-05	0.0013199256957801	0.0414816215218444
0.8	-0.000275	4.16204562e-10	-6.38660462e-10	0.279059048745724	0.000851542019009204	0.0013584082439436	0.0412139905530587
0.8	-0.00028	4.27133585e-10	-6.384773e-10	0.278450971060969	0.00183232324329532	0.000676536904697102	0.0408850836599307
0.8	-0.000285	4.33172904e-10	-6.3807299e-10	0.278623619967284	0.000990016673469513	0.00103854683389905	0.0396736836789535
0.8	-0.00029	4.36245327e-10	-6.37947656e-10	0.278498486700436	0.00176431039881327	0.000568655006896158	0.0385035864275766
0.8	-0.000295	4.50757597e-10	-6.40130121e-10	0.278828842908084	0.00133082648946867	0.000783613091271901	0.0396225009994779
0.8	-0.0003	4.60548497e-10	-6.39744271e-10	0.27982752453284	0.000480004470425195	0.00177548738264137	0.0404918928310258
0.8	-0.000305	4.66889696e-10	-6.40006854e-10	0.279537552242382	0.00104930619971167	0.00181679182134903	0.0394111471878399
0.8	-0.00031	4.76256331e-10	-6.41703907e-10	0.281902746056547	-0.000375036925388505	0.00225069420321577	0.0390162964836201
0.8	-0.000315	4.87578307e-10	-6.42597561e-10	0.280935894656961	0.000784665724292817	0.00201364958226599	0.0414574179689985
0.8	-0.00032	4.9595051e-10	-6.42352986e-10	0.282672293789362	0.000285291391608922	0.00246548261692913	0.0437730042048388
0.8	-0.000325	5.05431414e-10	-6.42551636e-10	0.280940641845725	0.000765945553991294	0.00183851991744188	0.043969520317512
0.8	-0.00033	5.1534468e-10	-6.42300172e-10	0.279509331630182	0.000975511308113816	0.00297934836445805	0.0433862177053468
0.8	-0.000335	5.23228493e-10	-6.44239206e-10	0.279951454598496	0.00130917735361549	0.00301743286383747	0.0445285728889253
0.8	-0.00034	5.32004899e-10	-6.44541163e-10	0.277869145109039	0.00171249398611575	0.00279565595113062	0.0450913854747493
0.8	-0.000345	5.34128739e-10	-6.44546005e-10	0.279368666082795	0.00183202398034841	0.003628298771931	0.0461028976365957
0.8	-0.00035	5.52641403e-10	-6.44625223e-10	0.278730202011481	0.00102482320961033	0.00312945291349846	0.0447525658171681
0.8	-0.000355	5.52650945e-10	-6.44696555e-10	0.278811188614411	0.000519391259191955	0.00280591087688855	0.044142445417537
0.8	-0.00036	5.6680689e-10	-6.46102381e-10	0.27642330892856	0.00262501027405202	0.00347233646269801	0.0459061463520759
0.8	-0.000365	5.81651129e-10	-6.49006871e-10	0.276978555001884	0.00141842994747041	0.00416455027622969	0.0484878841622704
0.8	-0.00037	5.94007756e-10	-6.4961766e-10	0.275111247220005	0.000410238519375658	0.00370611192226472	0.0458835807981596
0.8	-0.000375	6.01810137e-10	-6.48516024e-10	0.274895436082414	0.000616904618962595	0.00313840995074984	0.0461324909983153
0.8	-0.00038	6.10244477e-10	-6.47181783e-10	0.276207782184916	0.00020157790320819	0.00269904649023575	0.0474157414327364
0.8	-0.000385	6.2025192e-10	-6.50525721e-10	0.276073526438152	0.00126880420206337	0.00369328377956887	0.0496056064669449
0.8	-0.00039	6.32579161e-10	-6.49102605e-10	0.277808634856303	0.00123062886414866	0.0030288578376289	0.0495287107612192
0.8	-0.000395	6.37337965e-10	-6.48515068e-10	0.277675516685333	0.00133991222174674	0.00300487202392329	0.0498577051608279
0.8	-0.0004	6.47455728e-10	-6.50849209e-10	0.278224856115836	0.00143776633278518	0.0030122057605677	0.0483803286175184

0.78	0.0004	-4.89723508e-10	-6.16392313e-10	0.292259711776878	0.00118244325777411	-0.00484741259285122	0.0380054871031178
0.78	0.000395	-4.80875874e-10	-6.15902172e-10	0.292911454850711	0.00027657582843158	-0.00242287738423254	0.0365998297525914
0.78	0.00039	-4.73085225e-10	-6.13862033e-10	0.291403620827053	0.000911523302430659	-0.00198417107161621	0.0371830284512217
0.78	0.000385	-4.72998484e-10	-6.14372087e-10	0.296015263101499	-0.000757352725387721	-0.00219843376698317	0.0369572416542168
0.78	0.00038	-4.6496132e-10	-6.15386128e-10	0.291839640266956	0.00036245049176659	-0.000839683532692484	0.0365823887562596
0.78	0.000375	-4.51850419e-10	-6.13223206e-10	0.291154557489852	-0.00120552230991974	-0.00135853488804156	0.0356030595811113
0.78	0.00037	-4.41123285e-10	-6.12639596e-10	0.289691067020397	-0.000225449250111283	-0.00133766501514376	0.0357185480727491
0.78	0.000365	-4.33207996e-10	-6.13189016e-10	0.293747441347952	-0.00097049194561275	-0.0010628700233621	0.0368485075150963
0.78	0.00036	-4.32929819e-10	-6.11269959e-10	0.291262758389379	0.000321868595309992	-0.000723412957931382	0.0362660553501109
0.78	0.000355	-4.24700629e-10	-6.12785071e-10	0.283788386297224	-0.000239785991663347	-0.00131494803530881	0.0358752381155878
0.78	0.00035	-4.13663913e-10	-6.11842864e-10	0.291085777943742	-0.000803218488475619	-0.000816519282065605	0.0360739555452865
0.78	0.000345	-4.08705806e-10	-6.12001371e-10	0.290208073063231	-0.00110658616935606	-0.000369018937337187	0.0362486334954988
0.78	0.00034	-4.03159382e-10	-6.12344896e-10	0.291517575230947	-0.000471191082795274	-0.000796551385274389	0.0369432872165399
0.78	0.000335	-3.94615181e-10	-6.12197842e-10	0.29659444200423	-0.00105364816148764	-0.00121161182365043	0.0367155151321667
0.78	0.00033	-3.86539184e-10	-6.1176066e-10	0.300200380313569	-5.26426063999633e-05	-0.00110713188411673	0.0360413869867102
0.78	0.000325	-3.79981665e-10	-6.0973402e-10	0.293727927561529	0.00115470759912799	-0.00138660843527125	0.0364983312478741
0.78	0.00032	-3.71611858e-10	-6.1075488e-10	0.297447448377151	-7.20203305192766e-05	-0.0017079125798189	0.0378153315670869
0.78	0.000315	-3.62587906e-10	-6.10194998e-10	0.299566072764857	0.000326045906900379	-0.00153660103844238	0.0376471317794403
0.78	0.00031	-3.54424379e-10	-6.07896766e-10	0.29795110978737	-0.00110219490011688	-0.00164448729441991	0.0367190372400651
0.78	0.000305	-3.46599041e-10	-6.09503798e-10	0.295592019506313	-0.000544682182358907	-0.00136931783944071	0.0354458609106702
0.78	0.0003	-3.39365487e-10	-6.08896775e-10	0.300982966406785	-0.000642007242291747	-0.00256504027069165	0.0349523392322843
0.78	0.000295	-3.31750817e-10	-6.07620698e-10	0.298110851593474	-0.00123476291424519	-0.00258431256490615	0.0363305060939129
0.78	0.00029	-3.23788395e-10	-6.0692369e-10	0.295061384436917	0.000246903484753809	-0.00238345705439979	0.0356971993961709
0.78	0.000285	-3.16205772e-10	-6.06956748e-10	0.293818386663723	0.000171524259913148	-0.00132108634381751	0.0344231452743495
0.78	0.00028	-3.09416163e-10	-6.06112933e-10	0.292884962475768	0.000131853280284799	-0.00160841081348868	0.034178232994647
0.78	0.000275	-3.0277818e-10	-6.04985584e-10	0.293869446286064	0.000939435425370138	-0.00265326866015378	0.0351334242465751
0.78	0.00027	-2.95103108e-10	-6.05144928e-10	0.298256329959721	-0.000467987080742108	-0.00325853932542996	0.0358020067133254
0.78	0.000265	-2.86752178e-10	-6.03503377e-10	0.297120154872841	0.000479120439804139	-0.003399286224774	0.035133440654099
0.78	0.00026	-2.79920412e-10	-6.03500639e-10	0.296223329977085	0.000843707773256851	-0.00303993347191193	0.0342532309199549
0.78	0.000255	-2.72515681e-10	-5.99968238e-10	0.301503100783051	0.000515774424703565	-0.003102869271851	0.0348457325775063
0.78	0.00025	-2.64620991e-10	-5.99554618e-10	0.294730043787233	-0.000357040002361244	-0.00333145044281983	0.0342529301189524
0.78	0.000245	-2.52404407e-10	-5.99036218e-10	0.299289007579308	0.000176452356602109	-0.00405568419477866	0.0323663245774892
0.78	0.00024	-2.49757925e-10	-5.98273091e-10	0.303996009283166	-0.00146202748207669	-0.00484621793390775	0.0314008787415307
0.78	0.000235	-2.44347317e-10	-5.9783071e-10	0.30425205120419	-0.000814801382887335	-0.00492337273992162	0.0319129762569067
0.78	0.00023	-2.36363873e-10	-5.97065851e-10	0.298577323045334	-0.00188474792375119	-0.00453826696666547	0.0329735955701838
0.78	0.000225	-2.28216671e-10	-5.93915903e-10	0.306644109290909	-3.33521744286596e-05	-0.00534814871280395	0.031489177545743
0.78	0.00022	-2.21331165e-10	-5.9360206e-10	0.304962729422562	-0.000395538188724833	-0.0056672826457968	0.0311616051158765
0.78	0.000215	-2.15970812e-10	-5.92635327e-10	0.299621792072301	0.000799086403899445	-0.00644706513690307	0.0315485693615862
0.78	0.00021	-2.09051039e-10	-5.921952e-10	0.301418023282916	-0.000294010928441905	-0.00667272204269413	0.0327970991401586
0.78	0.000205	-2.01301153e-10	-5.89603056e-10	0.298852484981604	0.00112421157733008	-0.00648568731823893	0.0337395418930855
0.78	0.0002	-1.92886936e-10	-5.88595672e-10	0.303890783578616	-0.000782010385219772	-0.00582009987408375	0.0334844461283094
0.78	0.000195	-1.85947252e-10	-5.87279555e-10	0.30813323895346	0.000585547639397979	-0.00578642245299796	0.0331781157272904
0.78	0.00019	-1.78845761e-10	-5.85306834e-10	0.302006324665564	-0.0010865062412402	-0.00665662234558314	0.0355180121632374
0.78	0.000185	-1.70226813e-10	-5.852539e-10	0.303177130165267	-0.000231821854490411	-0.00623987263552883	0.0358760639512468
0.78	0.00018	-1.62699799e-10	-5.83196059e-10	0.310193300098936	-0.000565052229744697	-0.00688671948578536	0.035562445959527
0.78	0.000175	-1.55422474e-10	-5.82165293e-10	0.308692925943336	0.000193246908294655	-0.00619262019623387	0.0361961655748635
0.78	0.00017	-1.47967622e-10	-5.80785387e-10	0.308818124844977	-0.000264365481677911	-0.00664367422444867	0.0378590680513636
0.78	0.000165	-1.3988548e-10	-5.79528669e-10	0.307747207194898	-5.93768344138735e-05	-0.00742943103630042	0.0385782589408311
