# qdac_Pg_set	qdac_bias_right_set	lockin1_conductance_7_0	lockin2_conductance_7_1	lockin3_conductance_7_2	lockin4_conductance_7_3
# "Plunger"	"DCbias_right"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 201	151
-1.4	-0.000196	0.227839682502483	0.000936801108222708	0.0258119773511202	0.258383138557607
-1.4	-0.000192	0.228174107729071	0.000158007895757219	0.0271654648464086	0.249836733122542
-1.4	-0.000188	0.228170716879954	0.000283381582167141	0.0286714448433587	0.247504813381554
-1.4	-0.000184	0.228225014217655	-0.000711761400557411	0.033504616210519	0.258204232984426
-1.4	-0.00018	0.228132367469885	0.00066252918571814	0.0351881262992835	0.250512693415033
-1.4	-0.000176	0.227768912201083	-0.00260696271906917	0.0348789164114156	0.228956125036739
-1.4	-0.000172	0.227969300444759	-0.00274789813181895	0.0364918722260886	0.227078272807549
-1.4	-0.000168	0.228079864001886	0.000359810577320997	0.0379551712783458	0.22384366528921
-1.4	-0.000164	0.227957334027707	-0.00144213888739358	0.0380932362625623	0.21312615386261
-1.4	-0.00016	0.227974353903387	-0.00205269339797246	0.0386151754429648	0.202110488358191
-1.4	-0.000156	0.22788840134784	-0.00291715738910356	0.0387393051307543	0.190441701564377
-1.4	-0.000152	0.228189771265104	-0.00123355629152725	0.0389570687401969	0.178886289452125
-1.4	-0.000148	0.227897239431459	-0.00199955072570494	0.0394941518913072	0.173935649772001
-1.4	-0.000144	0.227028591398421	-0.00503169977208342	0.0408070394397488	0.169585015371196
-1.4	-0.00014	0.227045392510248	-0.00441391509624467	0.042279037112847	0.162331387556551
-1.4	-0.000136	0.227848083058397	-0.00566112545174659	0.0426587629890182	0.157180851853769
-1.4	-0.000132	0.228915303589494	-0.00441281614660432	0.0441827500331824	0.156052071004851
-1.4	-0.000128	0.228847245965039	-0.00559341238294363	0.0451778548623654	0.151520190251531
-1.4	-0.000124	0.228432118531818	-0.00338786193467246	0.046122766917333	0.151704247728483
-1.4	-0.00012	0.228614043054157	-0.00460864041636098	0.0455920498126659	0.143573615076717
-1.4	-0.000116	0.229212626363733	-0.00510418053870252	0.04558417976121	0.132807570755915
-1.4	-0.000112	0.229292869166745	-0.00550107839992727	0.0462405168877001	0.127851429152674
-1.4	-0.000108	0.228410810873345	-0.00656919654848475	0.0463413727718376	0.126435071483596
-1.4	-0.000104	0.228416586253627	-0.00590871930480217	0.0475538802472869	0.12661814452086
-1.4	-0.0001	0.228693979587304	-0.0062105363218063	0.0489212948364149	0.127097369941522
-1.4	-9.6e-05	0.229447229368442	-0.00626028062495535	0.0503563131124194	0.128302882425625
-1.4	-9.2e-05	0.229924026503759	-0.00693096869942798	0.0502860404980804	0.128158552574305
-1.4	-8.8e-05	0.230678435736606	-0.00605730480835703	0.0533597084751674	0.134867139682722
-1.4	-8.4e-05	0.231358071276859	-0.00639692090523381	0.0552277327103092	0.139247416665469
-1.4	-8e-05	0.230959482435084	-0.00657271797259937	0.0595965136234557	0.149228566926419
-1.4	-7.6e-05	0.231757403918553	-0.00709036185070035	0.0638816827603892	0.158114101029702
-1.4	-7.2e-05	0.232625111263736	-0.00703055574969481	0.0681402009155329	0.166507808879627
-1.4	-6.8e-05	0.233338064631346	-0.00859591047071061	0.0704941119508607	0.170537154859389
-1.4	-6.4e-05	0.23385262051057	-0.00836420814615674	0.0723459366771202	0.170013695264101
-1.4	-6e-05	0.234274026486571	-0.00741475535957852	0.0710526941776411	0.164173351476064
-1.4	-5.6e-05	0.235370364563545	-0.00833935650363471	0.0713143638159302	0.159486049512132
-1.4	-5.2e-05	0.235626668995555	-0.00881969625637232	0.068287566123535	0.147476854284379
-1.4	-4.8e-05	0.236742061464726	-0.0103572152509334	0.0653605414327958	0.137845945919806
-1.4	-4.4e-05	0.238230906747423	-0.0102075509652511	0.0609592904057465	0.127010870476343
-1.4	-4e-05	0.239289573579453	-0.0104526033908112	0.06053878136577	0.126208070546268
-1.4	-3.6e-05	0.240158352860938	-0.00931106378848301	0.0600459050402806	0.128794096139255
-1.4	-3.2e-05	0.241189192861341	-0.0098301679192958	0.0595884685599778	0.130569490034151
-1.4	-2.8e-05	0.241460810833528	-0.0107384089002643	0.0605611008082377	0.133977719964059
-1.4	-2.4e-05	0.243185024782674	-0.00930587838728998	0.0591978208681454	0.134588072800401
-1.4	-2e-05	0.245089172494171	-0.013027383807201	0.0586632753843066	0.137095780717921
-1.4	-1.6e-05	0.244806791327263	-0.0148424561058608	0.0571489112413158	0.136758839699978
-1.4	-1.2e-05	0.246679743226885	-0.0134800785687761	0.0532964636719202	0.131275432000542
-1.4	-7.99999999999998e-06	0.248658489618953	-0.0151924382198111	0.0479650316383187	0.127939678733376
-1.4	-3.99999999999999e-06	0.247659589230344	-0.0131361042736982	0.0439006450623341	0.123434738824185
-1.4	0	0.25071535682439	-0.0124805697396188	0.0380005266188928	0.121147228269845
-1.4	3.99999999999999e-06	0.252271690915458	-0.0146248784452235	0.0303995828802753	0.128227408687293
-1.4	8.00000000000003e-06	0.252713923270396	-0.015516666287997	0.0250598514724482	0.132428408199249
-1.4	1.2e-05	0.252126365682968	-0.015894925075497	0.0190193764866185	0.139192025506154
-1.4	1.6e-05	0.252102848521795	-0.0167046543703464	0.00893538915616053	0.147964053670031
-1.4	2e-05	0.25295677369726	-0.016728501063424	0.00136641903944468	0.157503485675326
-1.4	2.4e-05	0.251154701478617	-0.0156273570019063	-0.00348309420495267	0.164692971753048
-1.4	2.8e-05	0.250124036476141	-0.0164871765210107	-0.0100952871982541	0.171978736069774
-1.4	3.2e-05	0.250056307016257	-0.0166482391184578	-0.0172217192061417	0.170022653668779
-1.4	3.6e-05	0.248977207567072	-0.0182629970068292	-0.0213635114841966	0.167768614080251
-1.4	4e-05	0.24904123991972	-0.0178555194912951	-0.0255644207554759	0.162583065125554
-1.4	4.4e-05	0.248000577391312	-0.0197966671141056	-0.0294556470600586	0.156508632427393
-1.4	4.8e-05	0.246995507844197	-0.0187565214196458	-0.0316080924352714	0.153431841587614
-1.4	5.2e-05	0.24691487126531	-0.0182199851798121	-0.0333969813623436	0.149189331521807
-1.4	5.6e-05	0.24630189326743	-0.0183603061720173	-0.0348894854688371	0.145260682821684
-1.4	6e-05	0.244587064304489	-0.0183102077440004	-0.035479843234522	0.142315894455346
-1.4	6.4e-05	0.243634804504633	-0.0202882007704576	-0.0359397134709105	0.14170465562211
-1.4	6.8e-05	0.242873022902693	-0.02035076467086	-0.034768054787013	0.139939204573929
-1.4	7.2e-05	0.241916234673229	-0.0197720588471921	-0.0333249094122602	0.135374279448069
-1.4	7.6e-05	0.240714736505358	-0.0211749488272268	-0.0324202746267517	0.13149172442002
-1.4	8e-05	0.240514654538593	-0.0219413819013456	-0.0311618375521179	0.127147095102482
-1.4	8.4e-05	0.240469545310904	-0.0215045926831398	-0.0315610006525308	0.129295504276151
-1.4	8.8e-05	0.238269103016687	-0.0209550973835092	-0.0317445358276124	0.130168560410693
-1.4	9.2e-05	0.238002910426577	-0.0211229471482865	-0.0322812908329434	0.1316891812182
-1.4	9.6e-05	0.2379937004383	-0.021434715213418	-0.0350926766320134	0.139366643296541
-1.4	0.0001	0.235550035805513	-0.0219542302111785	-0.0379729513591195	0.14963954877617
-1.4	0.000104	0.234805339725791	-0.0212295264575828	-0.040680032999776	0.158579675550234
-1.4	0.000108	0.234609436152846	-0.0209472218631919	-0.0457463416500719	0.177412659248019
-1.4	0.000112	0.23370983295005	-0.0211192035416345	-0.0487345137433864	0.191904426357996
-1.4	0.000116	0.23272823682872	-0.0207322666414064	-0.0523786975492585	0.204150401296903
-1.4	0.00012	0.231976518399251	-0.0217156101445317	-0.053746002754111	0.213725393466095
-1.4	0.000124	0.231756331972855	-0.022076340429689	-0.0540153510243102	0.219124259640593
-1.4	0.000128	0.23096116692051	-0.0201970607628357	-0.0550029850463038	0.226370219762461
-1.4	0.000132	0.229584591570375	-0.0182219814053731	-0.0549923859080305	0.230443110807894
-1.4	0.000136	0.228041645849659	-0.0175665412134989	-0.0541941308080408	0.228531700111579
-1.4	0.00014	0.228804127490291	-0.0182356842641492	-0.0526038718041865	0.222801865187357
-1.4	0.000144	0.228750727086266	-0.0175805599134687	-0.05164076128011	0.221931292029124
-1.4	0.000148	0.228105765713016	-0.0172753588840117	-0.0490004656937282	0.214700032877168
-1.4	0.000152	0.227327511154424	-0.0163452312027341	-0.0463347989006735	0.207324695455142
-1.4	0.000156	0.226624795961911	-0.0174488814845131	-0.0442065871563397	0.199801582641715
-1.4	0.00016	0.226584171402604	-0.0167963508601048	-0.0404692479741558	0.188890836569633
-1.4	0.000164	0.225603187821002	-0.0161512636962298	-0.0381113116740677	0.185554766095819
-1.4	0.000168	0.226491437148823	-0.0164375115201107	-0.0361194230033651	0.179179368195402
-1.4	0.000172	0.226499706446895	-0.0161058687039711	-0.0334539859109467	0.174082550105641
-1.4	0.000176	0.225096529337541	-0.0170942041383316	-0.0321350796082589	0.171774639767985
-1.4	0.00018	0.22622452263471	-0.0197630785661287	-0.030976721802796	0.169415888569491
-1.4	0.000184	0.226084600887241	-0.0190424055475641	-0.0309853985477215	0.17318479546351
-1.4	0.000188	0.226031441125334	-0.0168223851978193	-0.0311771784107633	0.180046441122592
-1.4	0.000192	0.225614694832084	-0.0169193908273394	-0.0316277019349904	0.187593957112877
-1.4	0.000196	0.225484989386146	-0.0166310620067871	-0.0328620202267143	0.192847716823437
-1.4	0.0002	0.225019174225845	-0.0146284060219834	-0.0346120565882653	0.204570625942931
-1.4	0.000204	0.224068314510421	-0.0132281439501317	-0.0353197213235219	0.210893903212092
-1.4	0.000208	0.223845109134867	-0.0129026675571277	-0.0355320377008108	0.217970583396148
-1.4	0.000212	0.223134059016536	-0.0140030678196661	-0.0364143010847353	0.23248142676719
-1.4	0.000216	0.222905756428176	-0.0135771771734034	-0.0353277417768885	0.234858149466004
-1.4	0.00022	0.223066920204022	-0.0137330700931626	-0.0356476492458239	0.243771116639132
-1.4	0.000224	0.22346410895432	-0.0149300329872443	-0.033744220717088	0.240205365361395
-1.4	0.000228	0.223493904672368	-0.0141865838542025	-0.0320502865044211	0.241077863642474
-1.4	0.000232	0.223712100343474	-0.012485207546221	-0.031072740257963	0.239636096490331
-1.4	0.000236	0.223215001865287	-0.0114369908103694	-0.0296940784415903	0.239023665378593
-1.4	0.00024	0.22198880520392	-0.0113702601308418	-0.0276057119097502	0.236920070108928
-1.4	0.000244	0.221945271077382	-0.00838719071966607	-0.026539552387568	0.241554638897178
-1.4	0.000248	0.221849495996179	-0.0102413651142148	-0.0251244280052308	0.239840028716881
-1.4	0.000252	0.222490300846827	-0.0131084264679577	-0.0231494744372185	0.233204268288203
-1.4	0.000256	0.222754283917794	-0.0134142249978911	-0.0219400200923676	0.232901585785472
-1.4	0.00026	0.222653849156187	-0.0109821781355465	-0.0215744564800035	0.235004765398649
-1.4	0.000264	0.222889283464477	-0.014039686255228	-0.0198126109411492	0.231356955576981
-1.4	0.000268	0.222885083187695	-0.0130583526507568	-0.0180948519099109	0.224536842350015
-1.4	0.000272	0.222997484366353	-0.0131087546146768	-0.0174219214996031	0.227483862111412
-1.4	0.000276	0.222878235859365	-0.0101865331700576	-0.0163751034893058	0.22120221571951
-1.4	0.00028	0.223409155322711	-0.00978678350924013	-0.0150387138027344	0.218470328923533
-1.4	0.000284	0.223696983719422	-0.00926289664042013	-0.0138435557153725	0.214475077386093
-1.4	0.000288	0.223134234028558	-0.0113753737499988	-0.013386880807966	0.218815189215504
-1.4	0.000292	0.222836933130235	-0.0110056187472236	-0.0128248421012686	0.218051438741236
-1.4	0.000296	0.221978523274643	-0.00922067510005341	-0.0119919319776395	0.215418433479281
-1.4	0.0003	0.222736892144503	-0.0114745389951252	-0.0113637464190326	0.208265863905102

-1.4025	-0.0003	0.234968931789332	0.00990314569154083	0.0121298041754472	0.384344431850345
-1.4025	-0.000296	0.234395593894629	0.00125156299912793	0.00955288465273836	0.353308427613163
-1.4025	-0.000292	0.233821359070948	-0.00360895965209156	0.00811959598414268	0.32054696247851
-1.4025	-0.000288	0.234494453555085	0.00633591228329734	0.00849902789597535	0.321222353992499
-1.4025	-0.000284	0.234133295311437	0.00602815512792827	0.0110428880071273	0.353894606992075
-1.4025	-0.00028	0.233810924005564	0.0057520374657254	0.0122174603590797	0.360337067138128
-1.4025	-0.000276	0.233343446235753	0.00330753641119726	0.0130548551539093	0.36873891303298
-1.4025	-0.000272	0.233216300333001	0.00279355769228771	0.0130272580177507	0.355161406329787
-1.4025	-0.000268	0.233387614780283	0.0143397244436612	0.0125868578187724	0.328958609009008
-1.4025	-0.000264	0.233135838766137	0.00655920379823362	0.0135455493017439	0.335186942512292
-1.4025	-0.00026	0.234455382221013	0.017002060548833	0.0126918702276263	0.32371060281221
-1.4025	-0.000256	0.233221878827695	0.00335840632591933	0.0124401912898811	0.319241966871534
-1.4025	-0.000252	0.23289854495805	0.00371547982641687	0.0146572966032985	0.339391354742233
-1.4025	-0.000248	0.232758623210581	0.0172280332953479	0.0135633813397548	0.308596188291314
-1.4025	-0.000244	0.233147105135101	0.0134155375845324	0.0143894687468102	0.314368616675359
-1.4025	-0.00024	0.232179663074052	0.00398677680871274	0.0146955557724556	0.301332223861126
-1.4025	-0.000236	0.231712491574104	0.0114943973388443	0.0128308635929992	0.266766608237132
-1.4025	-0.000232	0.23243207350619	0.0129419781629307	0.014213292259742	0.281091851842772
-1.4025	-0.000228	0.231271374921393	0.00857706801439377	0.017601987892061	0.318958338732812
-1.4025	-0.000224	0.231005072947008	0.00725167807816482	0.0178559953040846	0.303347788313943
-1.4025	-0.00022	0.230443876483728	-0.000979901210043686	0.0184076536370665	0.301127525965788
-1.4025	-0.000216	0.229717272213639	-0.0101297822514719	0.0184991532388874	0.285190053930824
-1.4025	-0.000212	0.229387725436007	-0.0153072799891056	0.019835894315896	0.276850446530663
-1.4025	-0.000208	0.229816350637948	-0.00499626198083224	0.0216243757947047	0.286639390342348
-1.4025	-0.000204	0.230757628469835	0.00496723740630488	0.0238798223134892	0.296841142686182
-1.4025	-0.0002	0.231456799677124	0.00423336400368633	0.0267626374420627	0.310124214294707
-1.4025	-0.000196	0.229616553058085	0.00402066479059426	0.0267812296870465	0.294002280067784
-1.4025	-0.000192	0.230165476834448	0.0041750632757309	0.0281937890554559	0.288593350732559
-1.4025	-0.000188	0.230199866607503	0.00917163221044584	0.0309781355699508	0.28414569429518
-1.4025	-0.000184	0.230881186635531	0.00432544640756708	0.0338558671590447	0.293425638827627
-1.4025	-0.00018	0.229582644566916	0.00542256759604111	0.0358953753827496	0.288541766064756
-1.4025	-0.000176	0.230063226327224	-0.00104181163703507	0.0392280085214197	0.286918271268816
-1.4025	-0.000172	0.229354538866492	0.00205783624272301	0.0413643665062215	0.27561567430371
-1.4025	-0.000168	0.229903397015109	0.000220981541516339	0.0411580962345328	0.244995410037127
-1.4025	-0.000164	0.22955954304109	0.00228026039057585	0.0433474061565214	0.247272069871944
-1.4025	-0.00016	0.229975611162167	0.00173417200567059	0.0439531047785027	0.244781808435121
-1.4025	-0.000156	0.230265408438253	0.00892254016254375	0.0427285926025617	0.227727740729795
-1.4025	-0.000152	0.230014113705993	0.00500426978548953	0.0417294953260151	0.211062351843973
-1.4025	-0.000148	0.229165942027846	-0.00363407107727624	0.0419682548533263	0.194276183104193
-1.4025	-0.000144	0.229137808919309	-0.00225184476752021	0.0429705761742531	0.191071852585788
-1.4025	-0.00014	0.22911440112127	0.00084536038491277	0.0446711635615077	0.187137220678313
-1.4025	-0.000136	0.230840824591908	-0.00586979290424923	0.0475314404837606	0.192938919725549
-1.4025	-0.000132	0.230503314786068	-0.0012867348548128	0.0483551542964341	0.193069806501461
-1.4025	-0.000128	0.231477254153752	0.00185428514392549	0.0492122734424751	0.191648931348954
-1.4025	-0.000124	0.230853228536666	-0.00335721713583728	0.0492109608546594	0.184378994641151
-1.4025	-0.00012	0.230167139443959	0.00069153799373082	0.0486380003330054	0.172587098148478
-1.4025	-0.000116	0.230492879723033	-0.00298515485162007	0.047903657269303	0.156144936516474
-1.4025	-0.000112	0.230923255040496	0.00288598687206293	0.0476664619063593	0.151099878099492
-1.4025	-0.000108	0.232615813774146	0.00218081673356437	0.0471416733180807	0.139728151561884
-1.4025	-0.000104	0.233495159388252	-0.000601696045502772	0.0464323514417051	0.125789311619464
-1.4025	-0.0001	0.233476608160903	0.000473508789650841	0.047648501345172	0.13538574270497
-1.4025	-9.6e-05	0.233772508967749	0.00353078007112964	0.0507311660103765	0.146966662754826
-1.4025	-9.2e-05	0.23364910393581	0.00538680370895266	0.0540322943307625	0.155737247073046
-1.4025	-8.8e-05	0.23465951133785	-0.000167679025932175	0.0546136116564989	0.152260587621072
-1.4025	-8.4e-05	0.235456317133186	-0.0013641169708033	0.057834092461215	0.155222078651745
-1.4025	-8e-05	0.236022698303539	-0.000404530091576851	0.0620450785693674	0.162525125359835
-1.4025	-7.6e-05	0.236741077036783	-0.00140936489524952	0.0654313773642911	0.170061615618576
-1.4025	-7.2e-05	0.236153125668783	-0.00111418960153233	0.0693214196047042	0.179492945169486
-1.4025	-6.8e-05	0.237175127592614	0.000616298231222262	0.0714717046833455	0.182128816244492
-1.4025	-6.4e-05	0.239775777581588	0.0047451603762854	0.0731184650756525	0.178331360590145
-1.4025	-6e-05	0.24091617483526	0.00273837435792827	0.0738884940903527	0.178808113971282
-1.4025	-5.6e-05	0.240423386001687	0.000197166295735632	0.0711876882559327	0.163707798833796
-1.4025	-5.2e-05	0.243885311689842	0.0023353623719924	0.0673746292272563	0.149443098293592
-1.4025	-4.8e-05	0.245056073433016	-0.00164086417898575	0.0646505851384278	0.140904393359306
-1.4025	-4.4e-05	0.245633130322615	-0.00693590730703276	0.0633809637300999	0.132436546237129
-1.4025	-4e-05	0.24674119416043	-0.00788354229781675	0.0602693565286921	0.125193484743361
-1.4025	-3.6e-05	0.247468564122796	-0.00453051997037009	0.059043652085994	0.12613137172613
-1.4025	-3.2e-05	0.249437969266396	-0.00389963335421125	0.0584049090914724	0.126234289466394
-1.4025	-2.8e-05	0.250443279465024	-0.00325289110056874	0.058546230930419	0.129433533711124
-1.4025	-2.4e-05	0.249977354904005	-0.00523198512778289	0.0583026367059842	0.132281956332447
-1.4025	-2e-05	0.25194741637205	-0.00822657932395765	0.0570131296112744	0.129789430669074
-1.4025	-1.6e-05	0.254182510957355	-0.00738837441673932	0.0540822437263156	0.12551708112869
-1.4025	-1.2e-05	0.25591431603475	-0.00944548497687932	0.0497209719037979	0.120432754489698
-1.4025	-7.99999999999998e-06	0.257736186438462	-0.00942939553464691	0.0462466149477188	0.117271739333978
-1.4025	-3.99999999999999e-06	0.257332434742039	-0.00947322977910846	0.0423837897380987	0.114460484795099
-1.4025	0	0.258949475990223	-0.00937262000501023	0.0350007764183582	0.111666654842209
-1.4025	3.99999999999999e-06	0.259803751208524	-0.0116572059500496	0.0295168792321001	0.111275613374502
-1.4025	8.00000000000003e-06	0.260710551761345	-0.012018287625644	0.0257577948637371	0.110750841193747
-1.4025	1.2e-05	0.260713636328853	-0.0126565001164128	0.0199894423543227	0.117071733929394
-1.4025	1.6e-05	0.259405643629843	-0.0136544748599405	0.0115425432940708	0.130732918022453
-1.4025	2e-05	0.259336426570121	-0.0129601123692769	0.00446519690323792	0.139198632192366
-1.4025	2.4e-05	0.258233306787867	-0.0104380890527832	-0.0047907351654088	0.151021013512043
-1.4025	2.8e-05	0.256262676541321	-0.0116745703787979	-0.0136278061051732	0.155667395581238
-1.4025	3.2e-05	0.258116683447115	-0.0140056506075109	-0.0187743247448423	0.156784111572659
-1.4025	3.6e-05	0.257820563885812	-0.0153847034653279	-0.0230466305310471	0.156630210774583
-1.4025	4e-05	0.257089409317246	-0.0152933296531922	-0.0268550845676992	0.14832264143136
-1.4025	4.4e-05	0.256352019960079	-0.0162044508050283	-0.0290986125263145	0.139253804587828
-1.4025	4.8e-05	0.25649964222242	-0.0168650811836428	-0.0303508120781511	0.128375304399753
-1.4025	5.2e-05	0.255661621211011	-0.0177540469649614	-0.0305811847252258	0.121121293743667
-1.4025	5.6e-05	0.2549151312334	-0.0172894568859956	-0.0304747202678918	0.117477749824179
-1.4025	6e-05	0.253510050881815	-0.018087405714712	-0.0310376367658413	0.118124373809289
-1.4025	6.4e-05	0.252873533806913	-0.018104660761299	-0.0315176743507134	0.117755460364503
-1.4025	6.8e-05	0.251037596858327	-0.0187893470266889	-0.0320907333175105	0.119084290372186
-1.4025	7.2e-05	0.249731944950396	-0.0200159456683977	-0.0324803582862162	0.121692433053661
-1.4025	7.6e-05	0.249150556521475	-0.0225691196764284	-0.0318798307073764	0.121296119361124
-1.4025	8e-05	0.247953280525093	-0.0236582166538958	-0.0311947807453192	0.120193010520351
-1.4025	8.4e-05	0.246532689766534	-0.0246527007360654	-0.0307308551633185	0.117987405380882
-1.4025	8.8e-05	0.247177891788948	-0.0229750015784707	-0.0319473386833054	0.121785823599001
-1.4025	9.2e-05	0.245891031722296	-0.0234200395838163	-0.033850961365783	0.126096391289263
-1.4025	9.6e-05	0.244390176296554	-0.022117349194716	-0.0362738543035495	0.134549187419833
-1.4025	0.0001	0.244105673121213	-0.0228152761787158	-0.0378838732066843	0.140932154570234
-1.4025	0.000104	0.243708243735845	-0.0226581280977093	-0.0429861795485825	0.158264293769665
-1.4025	0.000108	0.242373693022401	-0.0230757262038267	-0.0475809796959149	0.178376743274999
-1.4025	0.000112	0.240371101295192	-0.021691789429603	-0.0505519268206756	0.193879388129771
-1.4025	0.000116	0.238908420269846	-0.0232700273261463	-0.0553174151998849	0.210398314209658
-1.4025	0.00012	0.238987284859644	-0.0225042546472292	-0.0569634864855852	0.221486762649031
-1.4025	0.000124	0.237773579634952	-0.0223251672258321	-0.0564237289386206	0.224265902568792
-1.4025	0.000128	0.237027724089427	-0.0225950911191829	-0.0572157273740935	0.228565171075042
-1.4025	0.000132	0.235417836451182	-0.0257215893450651	-0.0562993996286978	0.233510035370186
-1.4025	0.000136	0.234811574512044	-0.027663244228615	-0.055688718646576	0.23912830042168
-1.4025	0.00014	0.235135695935788	-0.0285404131362767	-0.0555875619609662	0.24237791519389
-1.4025	0.000144	0.234907830875133	-0.0258910360899622	-0.0523848831129392	0.229296456903799
-1.4025	0.000148	0.233841419771701	-0.025063477492942	-0.0508763982637653	0.225353643204264
-1.4025	0.000152	0.232833615667028	-0.0220463259461431	-0.0486407622348705	0.221896814750058
-1.4025	0.000156	0.23144354255052	-0.0238900304100834	-0.0456143966017897	0.215349872699373
-1.4025	0.00016	0.231747931416942	-0.0215548879990942	-0.0422143293198735	0.210376503393383
-1.4025	0.000164	0.23186680802397	-0.0204201526551689	-0.0402536391952421	0.204033581077609
-1.4025	0.000168	0.230421956285527	-0.0204840523859307	-0.0384620348523317	0.204614838241642
-1.4025	0.000172	0.23104784140006	-0.0226364840892249	-0.0364799003429935	0.199208096544946
-1.4025	0.000176	0.230460590089544	-0.0209736089584414	-0.0336325141157765	0.186940792071651
-1.4025	0.00018	0.231010060777889	-0.0228018180626461	-0.0323141902719647	0.174077256004896
-1.4025	0.000184	0.23132009376675	-0.0219591154951529	-0.0310367398321649	0.176160921836349
-1.4025	0.000188	0.229894712065247	-0.020060222227287	-0.0316119673004701	0.185758392052506
-1.4025	0.000192	0.229315751928718	-0.0191267119004196	-0.0326321343322661	0.195316736245977
-1.4025	0.000196	0.229461842832343	-0.0215356695415242	-0.0347322266390411	0.221668534037612
-1.4025	0.0002	0.229472102885705	-0.0176856680318606	-0.0351209027149539	0.223474697153461
-1.4025	0.000204	0.228226961221114	-0.0161705272739032	-0.033999666505908	0.211016017532131
-1.4025	0.000208	0.227901089686547	-0.0248655694913785	-0.0347823045582404	0.22649154653075
-1.4025	0.000212	0.226912274336928	-0.0214666384169837	-0.0361264371387799	0.257365424435361
-1.4025	0.000216	0.226384198813068	-0.0120994300977022	-0.0351464899536329	0.256055791007454
-1.4025	0.00022	0.225760479465846	-0.030431500613805	-0.0357402741176783	0.272516875752671
-1.4025	0.000224	0.226601891324023	-0.0176923882024671	-0.0342966611343677	0.273318341223713
-1.4025	0.000228	0.225965658652466	-0.0131098470696624	-0.0325466247751656	0.268221479375075
-1.4025	0.000232	0.224624063739198	-0.0127238918749258	-0.0297772745660128	0.250147094250136
-1.4025	0.000236	0.22717179461308	-0.0290129388963242	-0.0269495115118427	0.235487053534393
-1.4025	0.00024	0.227926378857949	-0.0282171941192989	-0.025201345589221	0.238204983141585
-1.4025	0.000244	0.227034760556927	-0.0247392494238165	-0.0239838858321341	0.235732682270647
-1.4025	0.000248	0.227203865482716	-0.0187774161600546	-0.023422566313365	0.233312469190079
-1.4025	0.000252	0.225983991113613	-0.0178981088293879	-0.0228177673590209	0.245828355709294
-1.4025	0.000256	0.22671490504241	-0.0201128460175198	-0.0229245462909204	0.26850375117415
-1.4025	0.00026	0.224807300849352	-0.0130112950487525	-0.0217909526236128	0.267703160763217
-1.4025	0.000264	0.224523672729422	-0.0038656018082576	-0.0195663464237983	0.25583300128604
