# qdac_Pg_set	qdac_bias_left_set	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "Plunger"	"DCbias_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 201	151
-1.4	-0.000196	0.54274901928623	0.0405881218469886	0.0125503255214189	0.160306306847942
-1.4	-0.000192	0.527857985157607	0.042779455339315	0.0120328942552303	0.163071084878004
-1.4	-0.000188	0.515433739065861	0.0443862994229901	0.0106400988876301	0.167699287622159
-1.4	-0.000184	0.502850801235444	0.043289851961741	0.014301048254911	0.17027084194822
-1.4	-0.00018	0.490161150091244	0.045165147381939	0.0126390057962157	0.169270344575498
-1.4	-0.000176	0.479143078170348	0.0442146349540134	0.0100692904606649	0.169445027995981
-1.4	-0.000172	0.471534450340824	0.0451186681365773	0.00988334203901986	0.170337696364437
-1.4	-0.000168	0.468215312227284	0.0440607806443134	0.0149331777263219	0.168198748755596
-1.4	-0.000164	0.467683933367364	0.0426547131117976	0.0128817167584229	0.164041283372528
-1.4	-0.00016	0.467450117907358	0.0410723897894949	0.0125395787175448	0.162496685979084
-1.4	-0.000156	0.470851686457742	0.0420346772125779	0.014048862057131	0.163566192598552
-1.4	-0.000152	0.474709641430391	0.0436360904692743	0.0123820491661888	0.163799887730453
-1.4	-0.000148	0.481150023305747	0.0432032677247464	0.0154061191383947	0.163905419704867
-1.4	-0.000144	0.488400358732862	0.0420625860888713	0.0126878695725075	0.16452927030993
-1.4	-0.00014	0.497999918142405	0.0431433891581558	0.0121967830158958	0.163760717955935
-1.4	-0.000136	0.511466314362397	0.046707393054567	0.0168175026485106	0.162891074544077
-1.4	-0.000132	0.523805898617544	0.0469118721930987	0.0179231710327056	0.162387052173031
-1.4	-0.000128	0.535636549223548	0.0476398218660507	0.015873614682828	0.16137456650969
-1.4	-0.000124	0.54689701216064	0.0481162361622759	0.0157037946706387	0.158803482528732
-1.4	-0.00012	0.554044922052066	0.0502857615748725	0.017651404048491	0.157834520052797
-1.4	-0.000116	0.557115412468451	0.0525469547615944	0.0149405760669867	0.156868631219331
-1.4	-0.000112	0.55649342137258	0.0534589400332336	0.0197825513374999	0.157231561454416
-1.4	-0.000108	0.551209909693453	0.0533650682036589	0.0162230854349801	0.156198293168668
-1.4	-0.000104	0.546338637767976	0.0544168986558882	0.0189445057183286	0.156559517040062
-1.4	-0.0001	0.536665004695135	0.0536922796726983	0.0221591373079658	0.154985025485776
-1.4	-9.6e-05	0.517843517076347	0.0504022153649477	0.0173715947361687	0.151831776467977
-1.4	-9.2e-05	0.494704975383351	0.0458203250543708	0.0190950457453207	0.149802604864512
-1.4	-8.8e-05	0.466365002452216	0.0416398374465508	0.0155188785436849	0.148126726921631
-1.4	-8.4e-05	0.439717260097206	0.0401233923057141	0.0209246863894228	0.148526628348873
-1.4	-8e-05	0.415991073341308	0.0395867029304787	0.022026987168219	0.149374810966152
-1.4	-7.6e-05	0.396773665782369	0.0381273170292084	0.0184933423079525	0.14735906056218
-1.4	-7.2e-05	0.382935501238975	0.0381155475024425	0.0209946445284916	0.145060611787004
-1.4	-6.8e-05	0.371199706909279	0.0386129686556685	0.0203917761703177	0.142831511345834
-1.4	-6.4e-05	0.35915748918725	0.0346884983587612	0.0203901996990154	0.139478628821061
-1.4	-6e-05	0.340330751207803	0.03012946346585	0.0247885315886785	0.13794114127398
-1.4	-5.6e-05	0.320225006833823	0.0262779155643266	0.0247718125144709	0.137143821393455
-1.4	-5.2e-05	0.299594468384381	0.0217908746889315	0.0298057576985947	0.138326768322232
-1.4	-4.8e-05	0.282687979194263	0.0169484988058793	0.0306108218411253	0.140694696689257
-1.4	-4.4e-05	0.270470618659874	0.0102435705332387	0.034645590445279	0.141386889310375
-1.4	-4e-05	0.265286404164211	0.00706100912945395	0.0382405413088606	0.140780452356867
-1.4	-3.6e-05	0.262967107129485	0.00468800029985916	0.03977768977103	0.135918871689808
-1.4	-3.2e-05	0.26187170973567	0.00173863377516236	0.0432038173685746	0.132239931679313
-1.4	-2.8e-05	0.257249829283778	-0.00234755302140678	0.0433134402401934	0.12965326073155
-1.4	-2.4e-05	0.251468300326268	-0.0034734743797495	0.0467740615243277	0.12896824358454
-1.4	-2e-05	0.242336131161733	-0.00102803964533912	0.0475382659338254	0.128668514400872
-1.4	-1.6e-05	0.234329461400066	0.00136238633886973	0.050532648203281	0.131157266378385
-1.4	-1.2e-05	0.221101277800102	0.00269534441451493	0.0539486497418507	0.13520181648821
-1.4	-7.99999999999998e-06	0.205370319420187	0.00103608154645179	0.0560709657824949	0.136946725556101
-1.4	-3.99999999999999e-06	0.1918056542059	0.00187087398439308	0.0596985672427419	0.139535562271177
-1.4	0	0.181022502503408	0.00262266727250264	0.0601093740804703	0.138858715977096
-1.4	3.99999999999999e-06	0.173688413119549	0.000858924977661471	0.0605075746147624	0.135452214286794
-1.4	8.00000000000003e-06	0.169084176022197	-0.00323136809622227	0.0579116882126796	0.131831793769047
-1.4	1.2e-05	0.171811031235462	-0.00553362303100154	0.0594159235624996	0.130454266794272
-1.4	1.6e-05	0.18281162387001	-0.0060215245139796	0.0587236707820266	0.130511583081131
-1.4	2e-05	0.203365518176184	-0.0078157970979848	0.0590337803401156	0.132792344749937
-1.4	2.4e-05	0.220771621638194	-0.0104874929036878	0.0608553444739644	0.135618376830305
-1.4	2.8e-05	0.233940410687649	-0.0127144029667298	0.0612938961127475	0.138659749703162
-1.4	3.2e-05	0.240567683045007	-0.0121880201320573	0.0599340617127354	0.141467569641093
-1.4	3.6e-05	0.245318043875126	-0.0114959820136737	0.062427910900707	0.143970224099985
-1.4	4e-05	0.247535331023606	-0.0115535977356115	0.060061377156768	0.143354238077986
-1.4	4.4e-05	0.24950933022691	-0.0126384999035137	0.0550312330051599	0.14160756795779
-1.4	4.8e-05	0.256262589042357	-0.0132853645286269	0.0540215639346471	0.138878940753087
-1.4	5.2e-05	0.273911630427847	-0.0117450521854254	0.0544176533925904	0.137470743000154
-1.4	5.6e-05	0.292663244685959	-0.0148610196373255	0.049393011168797	0.137876879215997
-1.4	6e-05	0.307938210433578	-0.0179027151885101	0.0516562005815496	0.139763788292659
-1.4	6.4e-05	0.325263174165947	-0.0183447547537507	0.0493398240578845	0.143622837079875
-1.4	6.8e-05	0.337621528416993	-0.0190738898549165	0.0497543991130809	0.146144381848678
-1.4	7.2e-05	0.344930361423356	-0.0191665325009229	0.0450650024803236	0.147386274861127
-1.4	7.6e-05	0.354289914369009	-0.0218635865253988	0.041442719730933	0.146667207025974
-1.4	8e-05	0.365496473739577	-0.0232061316971481	0.0432067624850492	0.147443645838949
-1.4	8.4e-05	0.37757253432268	-0.023207766961412	0.0438318600478329	0.14701549098211
-1.4	8.8e-05	0.390824235097911	-0.0244631249261241	0.0387262120770405	0.146949544436352
-1.4	9.2e-05	0.40786104228544	-0.0284474929336907	0.0344954906797188	0.146769052820539
-1.4	9.6e-05	0.424895836832367	-0.0322937658761888	0.0365672529900184	0.148808604798424
-1.4	0.0001	0.438136861911842	-0.0344267083994134	0.0343174711034311	0.15212912112048
-1.4	0.000104	0.44571910674835	-0.0350283762882428	0.0345247504272673	0.154173803123872
-1.4	0.000108	0.446477913150614	-0.0366424860862334	0.0309054073259596	0.153512620365824
-1.4	0.000112	0.440159776841394	-0.0383037368918851	0.0289636102454354	0.152960918277722
-1.4	0.000116	0.432950525407745	-0.0364024905379852	0.0316471391568831	0.152377615667436
-1.4	0.00012	0.427513397329189	-0.0354012165549943	0.027248562525688	0.154058131417155
-1.4	0.000124	0.421958355200329	-0.0354402523374737	0.0289411239935332	0.156692810225404
-1.4	0.000128	0.420339760722212	-0.0359807044617855	0.0282601785996599	0.159336480253378
-1.4	0.000132	0.424011197124563	-0.0370478702995706	0.023351760462017	0.160503424561211
-1.4	0.000136	0.42855589747678	-0.0371997940133354	0.0255752960827612	0.161730540034519
-1.4	0.00014	0.434350442921126	-0.037503291414472	0.0218566011027984	0.161500148245725
-1.4	0.000144	0.438994462325676	-0.0375085800444764	0.0232454464047145	0.160193216560328
-1.4	0.000148	0.445170883010678	-0.0376535197013293	0.0190567004377203	0.158471157439361
-1.4	0.000152	0.451286530931959	-0.0359830069576802	0.0234337916646943	0.156967195546707
-1.4	0.000156	0.463522158313842	-0.0342974760327736	0.0188371046749019	0.157452852641558
-1.4	0.00016	0.478345287961163	-0.0331165854893818	0.0226986227662724	0.160624215356651
-1.4	0.000164	0.497694916743303	-0.0350453824905947	0.0189697593402526	0.161732672986784
-1.4	0.000168	0.51937023047783	-0.0343412918190645	0.0167100004266844	0.162594845591452
-1.4	0.000172	0.542385695258828	-0.0339557440718865	0.0224111279849062	0.163538562647816
-1.4	0.000176	0.569965242951159	-0.0330509233375728	0.0199031548158623	0.164056367181532
-1.4	0.00018	0.601665569202512	-0.0349159286235572	0.015032008672084	0.163240255433889
-1.4	0.000184	0.629581664125168	-0.0355331041757685	0.0193708926864334	0.162911955611628
-1.4	0.000188	0.661428300060442	-0.0350356939593257	0.0145957896086382	0.163263531971737
-1.4	0.000192	0.688298394618556	-0.0336772514482039	0.0207434960944992	0.163208556464213
-1.4	0.000196	0.715935914872863	-0.0339604611797983	0.0217519701645289	0.163498922528196
-1.4	0.0002	0.737242085464317	-0.0353926601287786	0.0152433734219146	0.16329293391626
-1.4	0.000204	0.751929406125545	-0.0348995623075893	0.0210739821935951	0.164442344251479
-1.4	0.000208	0.769056738026571	-0.0329106871153036	0.0153991829378962	0.165229371265944
-1.4	0.000212	0.782208507209742	-0.0312621055066388	0.0186990137127715	0.166179902835589
-1.4	0.000216	0.790704181168244	-0.0307678919879203	0.0165857873348823	0.168811573631464
-1.4	0.00022	0.79744203896804	-0.0279969147185003	0.0100078873793045	0.168501300000485
-1.4	0.000224	0.800589621985134	-0.0260926220687869	0.0153078692858201	0.16859417645124
-1.4	0.000228	0.806236195147792	-0.0235435129793422	0.0132819928214646	0.166369484113922
-1.4	0.000232	0.81280236661444	-0.0240307779927415	0.0127226312448171	0.163395053163293
-1.4	0.000236	0.813611007540799	-0.0229519766192887	0.0194655712092427	0.161479376560101
-1.4	0.00024	0.81515609715761	-0.02116944143196	0.0111589097374184	0.163007577556724
-1.4	0.000244	0.813189667190195	-0.0193915919060026	0.0182290310900314	0.164057756336226
-1.4	0.000248	0.810189356416096	-0.0167781852062785	0.0128000957393793	0.166389829208623
-1.4	0.000252	0.805344336223444	-0.0151958468435498	0.0157824322895335	0.170744423244093
-1.4	0.000256	0.799365941103378	-0.014584402918615	0.0150974903432445	0.170107731166565
-1.4	0.00026	0.789474287390245	-0.0128346577890858	0.00953802165870394	0.167643633944811
-1.4	0.000264	0.778547440268518	-0.0114293948982182	0.0114426328826323	0.169021696892435
-1.4	0.000268	0.773631540371399	-0.00968899237838223	0.00743058160069882	0.171723612958342
-1.4	0.000272	0.763035027560262	-0.00851064770696343	0.0101741668254247	0.173295216821313
-1.4	0.000276	0.751616310426299	-0.00720130824527387	0.0138913612183546	0.173994573979756
-1.4	0.00028	0.745044801123518	-0.00687340151604302	0.00893467133533008	0.173359358560585
-1.4	0.000284	0.736954979001005	-0.00694291597335124	0.0153240564884722	0.171533769161976
-1.4	0.000288	0.731302630436924	-0.0055377067483584	0.00908759179313313	0.171840203474651
-1.4	0.000292	0.721257622821254	-0.00527207098004513	0.0129247217490109	0.173502178938502
-1.4	0.000296	0.71150169057176	-0.00424272814799038	0.0121303018643872	0.173338138408123
-1.4	0.0003	0.701891717963353	-0.00449862958138234	0.00752580703454991	0.173123563291468

-1.4025	-0.0003	0.840444393405997	0.0193917341027419	0.0103674958131127	0.192685524853723
-1.4025	-0.000296	0.840107583655292	0.0212331429074516	0.00972760909062176	0.194936808013477
-1.4025	-0.000292	0.849237587050165	0.0221440411929665	0.0181831384085978	0.193873722131415
-1.4025	-0.000288	0.861816980878916	0.0227105331236193	0.00956075538774328	0.193396115566084
-1.4025	-0.000284	0.865397192505589	0.0226510688421911	0.0134796054906521	0.194195874671086
-1.4025	-0.00028	0.867819352570824	0.0237791140947175	0.0200972070934771	0.196091162427746
-1.4025	-0.000276	0.875312122751872	0.0259007355603634	0.01008071680193	0.197222962225821
-1.4025	-0.000272	0.875446181617746	0.0264845167183395	0.0185478201270069	0.196712081587314
-1.4025	-0.000268	0.873513091362999	0.0281329780059455	0.0131157796882842	0.18938830694778
-1.4025	-0.000264	0.874357697182355	0.0319845696593	0.0119388542512373	0.18426770916237
-1.4025	-0.00026	0.869147252822735	0.0334039380725993	0.0157465084310839	0.189189296919666
-1.4025	-0.000256	0.864882745998895	0.0358310012086451	0.0180120440936763	0.192968977961631
-1.4025	-0.000252	0.8570287519535	0.0351196666963659	0.0203037111706192	0.187872422389904
-1.4025	-0.000248	0.848042958079492	0.0373374761584602	0.0110998289772214	0.190569941288741
-1.4025	-0.000244	0.840340436532734	0.0408542187285004	0.0176565518497936	0.192097135969762
-1.4025	-0.00024	0.832770748772394	0.0417721243139405	0.0146304350623572	0.189925395567282
-1.4025	-0.000236	0.824799409455196	0.0429475977013328	0.00812535632564298	0.188885651853164
-1.4025	-0.000232	0.811812763713072	0.0457317910797212	0.0162147053888238	0.189290103581232
-1.4025	-0.000228	0.791261155483524	0.0485299525672353	0.0148361433837526	0.188810156238916
-1.4025	-0.000224	0.765899529371758	0.0489804596839385	0.0118641379852122	0.18578543133943
-1.4025	-0.00022	0.737537242466546	0.0480224901245006	0.0136052419185897	0.18597765966931
-1.4025	-0.000216	0.697783496480498	0.0439953974180612	0.0167879147556525	0.181956167333479
-1.4025	-0.000212	0.657862964455636	0.0423175752059167	0.0107409144369766	0.179355254819425
-1.4025	-0.000208	0.622080580908311	0.0419882253138724	0.0133221128556376	0.183511352926064
-1.4025	-0.000204	0.592774544129339	0.0407391240146167	0.0142662045456868	0.185675239682263
-1.4025	-0.0002	0.565206722214291	0.0368713355865757	0.0100831040689352	0.181639505780142
-1.4025	-0.000196	0.541804438113587	0.0381361879278755	0.0141737669913799	0.178832232754192
-1.4025	-0.000192	0.526366317827784	0.0420628021185285	0.0111080504191145	0.178520799671504
-1.4025	-0.000188	0.511160612901113	0.0415797783995467	0.0100751287373163	0.179333651827871
-1.4025	-0.000184	0.497527736947406	0.0402191099594089	0.0141698018857395	0.17653471372774
-1.4025	-0.00018	0.487519963041926	0.0398595104140861	0.0100327725199534	0.177185231719768
-1.4025	-0.000176	0.479502289417583	0.0420580221147171	0.0090173923295724	0.179967401525469
-1.4025	-0.000172	0.470321488916051	0.0407445138239602	0.0143754582506024	0.175065032223864
-1.4025	-0.000168	0.464357882295399	0.040199921582221	0.00977987191955757	0.173274663901891
-1.4025	-0.000164	0.46312317569854	0.0392589418152621	0.00933855290981303	0.176710348772862
-1.4025	-0.00016	0.466829439389908	0.0397727402259373	0.0148936989453959	0.179103938211249
-1.4025	-0.000156	0.472436066163082	0.0392630655275146	0.010033737818156	0.170646132373883
-1.4025	-0.000152	0.476141498555566	0.0397944498628728	0.0141073131855877	0.171083486277518
-1.4025	-0.000148	0.479733960976797	0.037642193170661	0.0112083969921006	0.170283924062802
-1.4025	-0.000144	0.483850845561785	0.0355173476653327	0.0142486240870464	0.169796855934991
-1.4025	-0.00014	0.493464230888178	0.0353666189548698	0.0167304466997852	0.162465194836477
-1.4025	-0.000136	0.508666348075445	0.0403490396399407	0.0186933490808092	0.168598475173165
-1.4025	-0.000132	0.522673836292039	0.0408045674025727	0.0173202725943845	0.16933955071253
-1.4025	-0.000128	0.535054767037543	0.0393611649781786	0.0150641984947415	0.167564288075476
-1.4025	-0.000124	0.548480691827288	0.0407716570244192	0.0164486698747164	0.16627886093649
-1.4025	-0.00012	0.55831765443624	0.0424252018491557	0.0141830644809697	0.164154723681837
-1.4025	-0.000116	0.56194446286695	0.0417011926738468	0.0191438561975124	0.160580342145201
-1.4025	-0.000112	0.560200603861794	0.0402734701930098	0.0152347253895686	0.159314899140089
-1.4025	-0.000108	0.556607091382526	0.0401572269642001	0.016423956327405	0.151695114311783
-1.4025	-0.000104	0.549577489298487	0.0388893994255739	0.0207237102166	0.149347421657533
-1.4025	-0.0001	0.54220950236494	0.0375866926294194	0.0156776058304245	0.153473734982906
-1.4025	-9.6e-05	0.523683434268763	0.0340935957606417	0.0196543963835407	0.155059285081436
-1.4025	-9.2e-05	0.497720774695556	0.0297067886562125	0.0153525710682993	0.157101659120541
-1.4025	-8.8e-05	0.470965969007416	0.0271045307416437	0.0196189291959262	0.151459176843343
-1.4025	-8.4e-05	0.441651969211981	0.0270015254953689	0.0200915807449542	0.144747461403842
-1.4025	-8e-05	0.414820420965967	0.0232565404972622	0.0149507691233899	0.143254448671155
-1.4025	-7.6e-05	0.39543088955557	0.0214182326788596	0.0189591027765853	0.141291912720055
-1.4025	-7.2e-05	0.381659229392604	0.0205235667161003	0.0168565903879924	0.13969368522195
-1.4025	-6.8e-05	0.370836164122722	0.0248654437019281	0.0180199360212827	0.136685094201252
-1.4025	-6.4e-05	0.358571900479197	0.0252427467611459	0.0184885568355145	0.134240029486383
-1.4025	-6e-05	0.337926507947226	0.0234946765471226	0.0164618709423193	0.13190548457681
-1.4025	-5.6e-05	0.314292989782129	0.0201277014915761	0.0221257224042082	0.130993258665402
-1.4025	-5.2e-05	0.293812611276394	0.0170509338959847	0.0222875561463511	0.128024220258313
-1.4025	-4.8e-05	0.279706744674183	0.0114665602450568	0.0275458935048635	0.127416197262172
-1.4025	-4.4e-05	0.269442097558192	0.00561118904597254	0.029635140562856	0.123698885968042
-1.4025	-4e-05	0.262149781232123	0.0016290767056303	0.0311598085133884	0.122683621995312
-1.4025	-3.6e-05	0.260946904879227	-0.0010706403489249	0.0372633696989068	0.125021448374425
-1.4025	-3.2e-05	0.25829421081178	-0.00288772946784143	0.03896553219201	0.125300569945359
-1.4025	-2.8e-05	0.254304253375086	-0.00441075053142862	0.0407128476669822	0.126424450469407
-1.4025	-2.4e-05	0.248906087234581	-0.0040817698053828	0.0456532929238397	0.126460710679042
-1.4025	-2e-05	0.241853296139846	-0.0013783539224576	0.0474886556255329	0.124323852270635
-1.4025	-1.6e-05	0.231471150625341	0.00104380051359915	0.0482649577099248	0.122571516149734
-1.4025	-1.2e-05	0.219925746985202	0.00080473941421408	0.0501631933172547	0.122099345882122
-1.4025	-7.99999999999998e-06	0.206273685369711	0.00265727444254741	0.0533803051487694	0.121699302255557
-1.4025	-3.99999999999999e-06	0.192639606193671	0.0031478390407078	0.0552065453728948	0.121761803261234
-1.4025	0	0.181189321340827	0.00267480619186517	0.054678530008389	0.121235357531836
-1.4025	3.99999999999999e-06	0.175540363637608	0.00175760236275101	0.0571130940301272	0.121965494848016
-1.4025	8.00000000000003e-06	0.172727523053748	-0.00313000631914794	0.0567568087646935	0.122374267176274
-1.4025	1.2e-05	0.173426595818243	-0.00582183358231646	0.0584594962915137	0.123644172976202
-1.4025	1.6e-05	0.186787853837347	-0.00612617869596719	0.0586439202000332	0.125452698749649
-1.4025	2e-05	0.20757618707534	-0.00682884329787084	0.0558594752427441	0.123202159389814
-1.4025	2.4e-05	0.228542113301048	-0.00857727720785668	0.0553502790920116	0.119987350054194
-1.4025	2.8e-05	0.241484962426788	-0.00988700976187222	0.0528309493130917	0.119490535969956
-1.4025	3.2e-05	0.249699086517265	-0.00907949272271071	0.0559407134245753	0.120476190173442
-1.4025	3.6e-05	0.253598453610367	-0.00679471399149741	0.0540148041123288	0.122496862778199
-1.4025	4e-05	0.253497843824994	-0.00611229193832796	0.0535167211968033	0.126308483431958
-1.4025	4.4e-05	0.25630400116281	-0.00782210024899828	0.0551017298517435	0.12960527474698
-1.4025	4.8e-05	0.263892393288955	-0.00709274364860921	0.054251031443109	0.132073987899655
-1.4025	5.2e-05	0.279445058621323	-0.00676047598651156	0.0493440571520634	0.131736926563002
-1.4025	5.6e-05	0.298841109233062	-0.00759842179461619	0.0501396706688978	0.132003512931336
-1.4025	6e-05	0.3173369003387	-0.00912448436799979	0.0449342387620151	0.132428955108881
-1.4025	6.4e-05	0.333447261917399	-0.0106786438178335	0.0432769804084249	0.131703182144723
-1.4025	6.8e-05	0.343684257199691	-0.00997602570336608	0.0429089638996648	0.132179312049348
-1.4025	7.2e-05	0.352881399407079	-0.00900432935671043	0.0422760318346687	0.132866210569722
-1.4025	7.6e-05	0.362172304048022	-0.013745953952474	0.0377853717752089	0.131015594515394
-1.4025	8e-05	0.369821272047602	-0.0162518693685645	0.0398852042981468	0.13524000182304
-1.4025	8.4e-05	0.382969978532134	-0.0149333158215326	0.0356894578693007	0.138648133310153
-1.4025	8.8e-05	0.397555136178055	-0.0144830261015845	0.0382130891043419	0.141939575835815
-1.4025	9.2e-05	0.411024770118105	-0.0165758294503258	0.0348736988798983	0.144738743641281
-1.4025	9.6e-05	0.424738501433343	-0.0196229011379956	0.0318031564996994	0.142265152039651
-1.4025	0.0001	0.435672699055295	-0.0202974257942275	0.0338316280574251	0.141662598156277
-1.4025	0.000104	0.440908520087631	-0.0200176547655795	0.031884359132287	0.144671462631792
-1.4025	0.000108	0.444041970906267	-0.0239417982854495	0.0327614842857688	0.149436185335167
-1.4025	0.000112	0.441148723441808	-0.0262056166454539	0.0278329589599367	0.145094520278173
-1.4025	0.000116	0.434819692677676	-0.0278108610155179	0.0288413181791785	0.147660397664397
-1.4025	0.00012	0.426026980336535	-0.0274159091333685	0.0301513152997598	0.150344156278829
-1.4025	0.000124	0.421844160149619	-0.0283149107332202	0.0241858847285534	0.149052188083727
-1.4025	0.000128	0.420760663554506	-0.0317314865280785	0.026407793288091	0.157006977863301
-1.4025	0.000132	0.421893688415594	-0.0334674262545087	0.0255287676171769	0.163487196753261
-1.4025	0.000136	0.428360540806421	-0.0322686817953112	0.0221584618725731	0.161426544943973
-1.4025	0.00014	0.43349476762544	-0.0307971380597917	0.0257668708529291	0.16462996758957
-1.4025	0.000144	0.439193494234403	-0.0324073456482765	0.0209766374789285	0.163619833644695
-1.4025	0.000148	0.442597381683507	-0.0319952918528278	0.0245695374266907	0.172159479264488
-1.4025	0.000152	0.449614907970917	-0.0325407618865237	0.0211160205186477	0.171097520019088
-1.4025	0.000156	0.460686489677764	-0.0312631829230778	0.0246748807181036	0.173674412195375
-1.4025	0.00016	0.478272614398739	-0.0313131788046577	0.0219269434471172	0.170709027155435
-1.4025	0.000164	0.496584030811383	-0.0312069987412722	0.021373157629558	0.175349065056452
-1.4025	0.000168	0.516040679165426	-0.0311313527251136	0.0250491566232275	0.179158224609818
-1.4025	0.000172	0.539573215633446	-0.0290853854805628	0.0185113739683315	0.175034219248731
-1.4025	0.000176	0.566836386168737	-0.0295770832102743	0.0234234112912135	0.177814956147907
-1.4025	0.00018	0.593508280117007	-0.0317229328384076	0.0235092216490817	0.178250734948042
-1.4025	0.000184	0.625548960120732	-0.032660836228701	0.0236244093397169	0.174880559095122
-1.4025	0.000188	0.655210970426882	-0.0326696907198442	0.0243502944223468	0.171130389377257
-1.4025	0.000192	0.684914633481508	-0.034230151269105	0.0162469334953905	0.17675645338172
-1.4025	0.000196	0.709069029808697	-0.0339665865864731	0.0200055215419114	0.180206467324993
-1.4025	0.0002	0.730837930978851	-0.0325586212707209	0.0232736068596737	0.181284243240184
-1.4025	0.000204	0.751648687579893	-0.0318761718718349	0.0146690319490932	0.176894165607697
-1.4025	0.000208	0.765930156405132	-0.0309760709796287	0.0215078344988534	0.180485162305005
-1.4025	0.000212	0.773543859573897	-0.0296951667948124	0.0132557697993397	0.17568221051262
-1.4025	0.000216	0.783350282671929	-0.0291154437166444	0.0141745559106974	0.176177602627117
-1.4025	0.00022	0.791849106851524	-0.0284135106098388	0.0183755950731906	0.177447016206026
-1.4025	0.000224	0.800286851985789	-0.0250891631744152	0.0175419083357694	0.180662864674646
-1.4025	0.000228	0.805706960188665	-0.022693513248879	0.020570653031154	0.181099113817534
-1.4025	0.000232	0.812082019001822	-0.0230775364798777	0.0120903527400028	0.183145086532825
-1.4025	0.000236	0.816579903743868	-0.0186924917974352	0.0173991781997039	0.180507913809136
-1.4025	0.00024	0.815590475863918	-0.0173549358227253	0.0127839796352142	0.1770750728753
-1.4025	0.000244	0.812968540090037	-0.0170050412145511	0.0138823139408024	0.176424751773558
-1.4025	0.000248	0.811655603311977	-0.0168664812760602	0.0196960723799635	0.178628530228278
-1.4025	0.000252	0.80612305017861	-0.0156243749688554	0.0112441246463966	0.176656674911672
-1.4025	0.000256	0.79622728368531	-0.014528887335773	0.0178118076180693	0.171598424998182
-1.4025	0.00026	0.788710711930348	-0.0138383450193447	0.0139881275744993	0.17486245633696
-1.4025	0.000264	0.779476751685701	-0.0121176586460188	0.0192251408665448	0.179606494860722
-1.4025	0.000268	0.769777785677881	-0.0111022306008687	0.0120795252665469	0.178257538522191
-1.4025	0.000272	0.760683222135241	-0.0106142976706455	0.00914487936811701	0.180126487037666
-1.4025	0.000276	0.752568110838976	-0.00888193953003381	0.0162803839481567	0.17892794220295
-1.4025	0.00028	0.744671676460469	-0.00859173548758863	0.0100579468400982	0.174258786753709
