# i3d_field_set	qdac_bias_left_set	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "field"	"DCbias_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 101	151
1	-0.0003	0.565666565115768	0.0024325970208312	0.000184292434673667	0.0632455321241023
1	-0.000296	0.565424042839381	0.00314872742955243	0.00288031506166214	0.0657361764141112
1	-0.000292	0.566410014240119	0.00246788731678162	0.00548693937936858	0.0648897001581745
1	-0.000288	0.564420570259936	0.0021212377716952	0.0011622062636151	0.0629435606038938
1	-0.000284	0.565093095965572	0.00168846937590972	-0.00269738234219963	0.0641209727921579
1	-0.00028	0.56576807180663	0.00326017561529925	0.00306646344791959	0.0646563058277466
1	-0.000276	0.561408008667789	0.00356595671238536	-0.00239457695427955	0.0628294530638933
1	-0.000272	0.559916166316549	0.00349546260046739	-0.0010914380979182	0.0631748438579729
1	-0.000268	0.557564710910873	0.00329274246476819	0.00351451766846172	0.0644787019032492
1	-0.000264	0.555279366128542	0.00331212499569771	-0.00232235186860656	0.0627143774893804
1	-0.00026	0.563637699763376	0.00408547854657504	0.00197086403980813	0.0628052522457131
1	-0.000256	0.568734036571251	0.00420509861033868	-0.0018683569967559	0.0650720786180916
1	-0.000252	0.570515960585479	0.00352717729411911	0.00295706617893187	0.0637318783279097
1	-0.000248	0.570500122051518	0.00291358605933818	-0.000610808396985824	0.0623158597460921
1	-0.000244	0.572093514854848	0.00268996451804068	-0.00462989953628129	0.0640299066186283
1	-0.00024	0.574880224026941	0.0034929153618662	0.00108979762085352	0.0639826808415009
1	-0.000236	0.57621267457733	0.00392084906313544	-0.000209065672232676	0.0606034098553201
1	-0.000232	0.576759716973283	0.00440644326443653	-0.00455486913816987	0.0610383737570488
1	-0.000228	0.581691367905399	0.00441864827037558	-0.00232815613404656	0.0627735532760362
1	-0.000224	0.58557881233093	0.00420316151927895	-0.00101950603692704	0.0610211241783837
1	-0.00022	0.588918120517755	0.00472675613263283	-0.00214095426026154	0.0604578932056338
1	-0.000216	0.590256040187957	0.00511610661978944	0.000874666020394479	0.0616755471164624
1	-0.000212	0.593566383962663	0.00549426286155721	-0.0026076837871095	0.0589802377391165
1	-0.000208	0.597688606383784	0.00522769666073601	0.00226521845408949	0.0576791415957053
1	-0.000204	0.601290344423387	0.00488418245447272	-0.00377438215684714	0.0593802649558091
1	-0.0002	0.605191702241243	0.00548566370930367	0.00108486755871467	0.0585855811876988
1	-0.000196	0.606692951471047	0.00564707632985512	0.000600986043744177	0.056493137431982
1	-0.000192	0.608524535011442	0.00629206983507385	-0.00379192091359871	0.0581600515017935
1	-0.000188	0.612887660848922	0.00677103273887732	-0.00197500466989723	0.0575494580256826
1	-0.000184	0.614197491167116	0.0077716319721386	0.00473784680696599	0.0564812202398503
1	-0.00018	0.613787701595867	0.00869410699941994	-0.0019910242100646	0.0576665516997929
1	-0.000176	0.614411355312993	0.0089470513525864	0.00343290929648311	0.0578250848339653
1	-0.000172	0.612968691208382	0.00886648997371561	0.000394952865614307	0.0568257687912168
1	-0.000168	0.607474203084089	0.00917892800514348	0.00461622060477217	0.0555621415293728
1	-0.000164	0.599374799061595	0.0097041630098483	-0.00019896708613321	0.0545201281344076
1	-0.00016	0.592409207484825	0.0093233248527181	0.00423135171261087	0.0537297485566144
1	-0.000156	0.582355318031355	0.0105287265856828	-0.00177796830830281	0.0540223405496137
1	-0.000152	0.571639884873103	0.0106889298491091	0.00490590918342068	0.0557901214403459
1	-0.000148	0.561178787267488	0.0112006506794482	-0.000871030172181531	0.0548996954060806
1	-0.000144	0.547542192290696	0.0117866119632577	0.000256660144567172	0.0536368830426426
1	-0.00014	0.535753850734124	0.0128303590673952	0.00337256243708105	0.0552637249335199
1	-0.000136	0.527143194163766	0.0132689872744664	-0.00129663488653413	0.0558525513475361
1	-0.000132	0.514654893850504	0.0135343540307968	-0.00390449778712374	0.0550256052902438
1	-0.000128	0.49944748256484	0.0134212391333059	-0.000846997016509557	0.0559549768667817
1	-0.000124	0.482472716981717	0.0136692059116444	0.000331884674739289	0.0572901018224205
1	-0.00012	0.462832656493753	0.0127093864242087	-0.00165714196373666	0.055879957066028
1	-0.000116	0.441068786925103	0.0117536824431496	0.00208036265822347	0.0557865501108155
1	-0.000112	0.417574709246729	0.0108581332188675	-0.00239729869188864	0.0566587093140295
1	-0.000108	0.394489502341757	0.00970689824931096	-0.000305719633773519	0.0541494481689255
1	-0.000104	0.372432007084963	0.00928870947914629	0.00154315730667057	0.0526221550451106
1	-0.0001	0.353906332769359	0.00900596462120931	-0.00163791718246971	0.0537690824063703
1	-9.6e-05	0.335754505024364	0.00880339078424786	0.0011688702904702	0.0536386058138572
1	-9.2e-05	0.321408325653164	0.00809951819231696	0.000645100152996385	0.051616658904724
1	-8.8e-05	0.309566277420354	0.00809628047836694	-0.00111594809177366	0.0521869614403967
1	-8.4e-05	0.297954084972952	0.00898200854573551	-0.0017892982562931	0.0528605317356791
1	-8e-05	0.287303996769258	0.00869065052091226	-0.00120131041045629	0.0511533595381282
1	-7.6e-05	0.276538029001241	0.0074938229873757	-0.0031168483207667	0.0506215431411067
1	-7.2e-05	0.26849108470666	0.00600576185113343	-0.000643013516082994	0.0529164533994516
1	-6.8e-05	0.263918710651875	0.00576057269769544	-0.00286659254838712	0.0526399077792282
1	-6.4e-05	0.259605594359907	0.0053163355751835	-0.000375266286260981	0.0514217343054234
1	-6e-05	0.253489880808531	0.0045138323441123	-0.00253822487555306	0.0514472695849859
1	-5.6e-05	0.246602869408819	0.00311892863388919	-0.000897308996306913	0.0526161007392718
1	-5.2e-05	0.238968383603554	0.00277125927047725	-0.00126505239160251	0.0509017147818239
1	-4.8e-05	0.229065901042115	0.0018321263552639	-0.000599285107361725	0.0512425060525057
