# qdac_LB_set	qdac_bias_left_set	dmm1_curr	dmm2_curr	lockin1_conductance	lockin2_conductance	lockin3_conductance	lockin4_conductance
# "Left Barrier"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 201	121
-0.82425	-1.5e-05	6.09518434e-12	2.10095842e-11	0.0350928844581435	-9.80777998357867e-05	-0.000575489644375666	0.0320703335313762
-0.82425	-9.99999999999997e-06	6.28579159e-12	1.23015017e-11	0.0385651330730091	0.000923884605197132	0.000400479018187881	0.0320813483219097
-0.82425	-5.00000000000001e-06	7.37056506e-12	2.64232109e-12	0.0418453174327636	0.00107083792055226	0.00110237529535699	0.0319817585372122
-0.82425	0	7.63607161e-12	-6.9319517e-12	0.0418181140724799	0.00241871026309801	0.000596039232447923	0.0321926529433495
-0.82425	5.00000000000001e-06	7.77029393e-12	-1.7226742e-11	0.0437341297605835	0.00139132554388766	-0.000638348876731292	0.0325473549008168
-0.82425	9.99999999999997e-06	7.61872917e-12	-2.78670143e-11	0.045230555219242	0.00130443631763806	0.000311529731488101	0.0329153659407155
-0.82425	1.5e-05	8.5242296e-12	-3.88767153e-11	0.0474976523113014	0.000616582454119043	-0.000196118191799687	0.0333892070213652
-0.82425	2e-05	8.68817029e-12	-4.9743416e-11	0.0489972607934165	0.000768511079993423	-0.00107448385242771	0.0331386506187529
-0.82425	2.5e-05	8.24848742e-12	-6.18966418e-11	0.0526992695170383	0.00128093973307326	-0.00154839962092468	0.0329853486908352
-0.82425	3e-05	8.57473468e-12	-7.46215311e-11	0.0569361245212732	0.00123394314568211	-0.00079178924196296	0.0333107389449262
-0.82425	3.5e-05	8.0124278e-12	-8.70247918e-11	0.0599555662567971	-0.000119035872840376	0.000899371364037833	0.0335743692585931
-0.82425	4e-05	9.09301422e-12	-9.9300413e-11	0.0571568633280422	-0.000163862034784616	0.00152884840204598	0.0338733300317618
-0.82425	4.5e-05	1.0274288e-11	-1.13199882e-10	0.0593279364974824	0.0005238993452092	0.000721205915114639	0.0337616781218833
-0.82425	5e-05	8.27713472e-12	-1.28016888e-10	0.0633078253050589	0.000316878821571371	-0.00143324457400363	0.0334632560557596
-0.82425	5.5e-05	9.64171638e-12	-1.44114872e-10	0.069566977240122	0.00101612860423185	0.000608921895337225	0.0334579318760418
-0.82425	6e-05	1.01134505e-11	-1.59677831e-10	0.0732380581359439	-0.000375703046071314	-9.66449780891462e-05	0.0336990130428465
-0.82425	6.5e-05	9.65728533e-12	-1.7550212e-10	0.0739234143655161	0.000247937146815432	-0.00166892618978826	0.0338756352623221
-0.82425	7e-05	8.74896785e-12	-1.91162309e-10	0.0737775094130445	3.94301070642431e-06	-0.00125054104437133	0.0340243404024472
-0.82425	7.5e-05	9.00986552e-12	-2.07657517e-10	0.0767576829289079	0.00153144622998783	0.000795424321054141	0.0343872542304779
-0.82425	8e-05	1.00233802e-11	-2.23726097e-10	0.0792497874720984	0.00077568296511778	0.00240515865951768	0.0341878531620944
-0.82425	8.5e-05	1.11735326e-11	-2.4149653e-10	0.080388177548862	0.00101292131220354	0.00215155186003296	0.0338256393802724
-0.82425	9e-05	1.0823058e-11	-2.58522654e-10	0.0819745808315863	0.000144647732412403	-0.000252663100015054	0.0337520579549056
-0.82425	9.5e-05	9.7414354e-12	-2.76305981e-10	0.0836035064498073	0.000599676319716671	0.000668211421579386	0.0342818644530381
-0.82425	0.0001	1.09152943e-11	-2.94848822e-10	0.0838071488140176	0.00114484542387458	0.00216291496451661	0.0342599524578943
-0.82425	0.000105	1.19625438e-11	-3.13004082e-10	0.0844104355628757	0.00185326430008862	0.00243303830965369	0.0342853537463586
-0.82425	0.00011	1.13685874e-11	-3.30277613e-10	0.0830132361924823	0.00113589624846973	-0.000228373558359686	0.033930309969314
-0.82425	0.000115	1.12433535e-11	-3.47991358e-10	0.080923390263392	0.000596914632077203	-0.00176756452014622	0.0338439116815944
-0.82425	0.00012	1.0497095e-11	-3.65422884e-10	0.0805967147672018	0.000266681543557651	-0.00101813465725365	0.0343429598969668
-0.82425	0.000125	1.07860348e-11	-3.8558042e-10	0.0824391271559023	0.00126656485725993	0.000929821923863912	0.0345852415340556
-0.82425	0.00013	1.20433706e-11	-4.03986122e-10	0.0835891719114628	0.0013048471846328	0.00168426294554259	0.0347953210427265
-0.82425	0.000135	1.23723414e-11	-4.22895189e-10	0.0843301818183829	0.00181859628629438	0.000710964192139996	0.0346766221823855
-0.82425	0.00014	1.12455984e-11	-4.43436002e-10	0.0890813630059037	0.00154192145840602	-0.000521375478485672	0.0345023462115751
-0.82425	0.000145	1.19961686e-11	-4.63835107e-10	0.0923546426093511	-0.000438442727086624	0.000190042607171204	0.0345070824621461
-0.82425	0.00015	1.23323929e-11	-4.84841003e-10	0.095006253789618	0.000733375029894714	0.00175473244650362	0.0343383056830756
-0.82425	0.000155	1.3936484e-11	-5.09199825e-10	0.0992540360779058	0.000827156105637751	-0.000768423830583431	0.0347755502047835
-0.82425	0.00016	1.25845185e-11	-5.32452425e-10	0.106400173980244	0.0016288840903436	-0.00255851596260521	0.034718739809922
-0.82425	0.000165	1.22286611e-11	-5.57286072e-10	0.112781489455568	0.000286379531150409	-0.00317933531171728	0.0346118925139662
-0.82425	0.00017	1.19073253e-11	-5.82269669e-10	0.11939508903923	0.000217535680851746	-0.00120687788042124	0.034622177177909
-0.82425	0.000175	1.27769249e-11	-6.09165759e-10	0.124873662043891	-0.000208953961356247	0.00119386190791558	0.0348840737831083
-0.82425	0.00018	1.37976986e-11	-6.35613128e-10	0.125702144921244	0.000713975707056615	0.00221564813705173	0.0346830784685658
-0.82425	0.000185	1.29159982e-11	-6.6304416e-10	0.1253605114055	0.000858173914835314	0.00137126527036461	0.0346942628013203
-0.82425	0.00019	1.35631594e-11	-6.90956172e-10	0.124364170562427	0.00115509342784198	0.00255606221156164	0.0350795070114207
-0.82425	0.000195	1.43069218e-11	-7.16678643e-10	0.124629203698479	-0.000259733379289321	0.0011560547096424	0.0350845550011869
-0.82425	0.0002	1.37947202e-11	-7.4241558e-10	0.12256718461511	0.000581383423792814	-0.00198647066202854	0.0351767013253512
-0.82425	0.000205	1.3749829e-11	-7.68654961e-10	0.11881674144008	0.000278336647315139	-0.00303327858878079	0.03509608662285
-0.82425	0.00021	1.36201973e-11	-7.9286188e-10	0.118542738957868	0.00133668390779281	-0.00130351904511526	0.0350394867883144
-0.82425	0.000215	1.43368511e-11	-8.19652264e-10	0.117263120014212	5.47939380037986e-05	0.00113599417975326	0.0352605455387452
-0.82425	0.00022	1.47996407e-11	-8.44082543e-10	0.114410606495684	0.000399482486261164	0.00324534475224684	0.0352837673856298
-0.82425	0.000225	1.39604986e-11	-8.67821551e-10	0.115509416616881	8.66628936822082e-05	0.0010190161241668	0.0353822633482437
-0.82425	0.00023	1.39400622e-11	-8.93150118e-10	0.117782685602581	0.000359730805194293	5.87041283640639e-06	0.0354420598781545
-0.82425	0.000235	1.41520705e-11	-9.18168354e-10	0.118286718910411	0.00154745329371902	0.00288914562577327	0.0352536353163954
-0.82425	0.00024	1.52338692e-11	-9.43140699e-10	0.1177865796095	0.00090461778012594	0.00270383845728134	0.0352378569295743
-0.82425	0.000245	1.55441184e-11	-9.68156127e-10	0.117292084431029	0.00119531370064031	0.00111817658374586	0.0352190513900687
-0.82425	0.00025	1.56132277e-11	-9.92877589e-10	0.115467282579471	0.000337890699100704	-0.00124513585315628	0.0353068443013443
-0.82425	0.000255	1.54827504e-11	-1.01645028e-09	0.113205684677742	0.000634079209817537	-0.00212274536642035	0.0352633593964381
-0.82425	0.00026	1.47551219e-11	-1.04101143e-09	0.111312825206428	0.000784921661605012	-0.000776248761795054	0.0351298802622914
-0.82425	0.000265	1.51556449e-11	-1.0648992e-09	0.110382715300712	0.00169158044576178	0.00215882389828032	0.035278227175785
-0.82425	0.00027	1.47894876e-11	-1.08870396e-09	0.109337633734017	0.00118915249023496	-0.00149629351618708	0.0354545130450146
-0.82425	0.000275	1.47470283e-11	-1.11199624e-09	0.10826402528291	0.000744304963674529	0.000234054320146438	0.0355742264254251
-0.82425	0.00028	1.56949055e-11	-1.13406983e-09	0.107039709992558	-0.000425994815806598	0.00214409660661245	0.0353790611835372
-0.82425	0.000285	1.63516641e-11	-1.15703143e-09	0.106827891307028	0.000779763862259703	0.00214220429402258	0.0356845794212857
-0.82425	0.00029	1.60471389e-11	-1.18119868e-09	0.106031490238443	0.00101769644468333	-0.000590095931952634	0.0355308153532019
-0.82425	0.000295	1.52334492e-11	-1.20467544e-09	0.104789181571856	0.00159364438349894	-0.00206143816532083	0.0351628945535099
-0.82425	0.0003	1.51991862e-11	-1.22882815e-09	0.106525110361503	0.000364755423148575	-0.0021284033331461	0.0352372197783257

-0.824	-0.0003	1.2571497e-11	1.20846938e-09	0.119477125709595	-0.00150463596203014	0.0234218225141509	0.0344155814932273
-0.824	-0.000295	1.18754153e-11	1.18271044e-09	0.119401280071303	-6.41244611045504e-05	0.00299640823216786	0.0348336157608923
-0.824	-0.00029	1.12561825e-11	1.15669859e-09	0.120026355758171	-0.000339446105848388	-0.00143164118435557	0.0350050724046785
-0.824	-0.000285	1.07980641e-11	1.13305821e-09	0.118720474140208	-0.000366529380716851	-0.00119308025225699	0.0353392050337904
-0.824	-0.00028	1.05982171e-11	1.10714514e-09	0.121070627894851	-0.00142686126637538	0.0025091300571392	0.0351831247969536
-0.824	-0.000275	1.20547415e-11	1.08074446e-09	0.120314654499985	-0.000710371947144976	0.00409448651498853	0.0347645080690032
-0.824	-0.00027	1.10229967e-11	1.05501462e-09	0.123432441796682	-2.16983725199868e-05	0.000781627034711346	0.0349055209038901
-0.824	-0.000265	1.16306735e-11	1.02912846e-09	0.123009154444968	2.69447819055555e-05	0.003505700093425	0.0348474799583624
-0.824	-0.00026	1.20961297e-11	1.00222373e-09	0.124517524446173	0.000470108882359312	0.00413283626626786	0.0347429761768761
-0.824	-0.000255	1.19752792e-11	9.75609238e-10	0.125685453196042	-0.00139724474611121	0.0037792530841324	0.0348384531903326
-0.824	-0.00025	1.22533543e-11	9.45612868e-10	0.125541724945316	0.000241737139900275	0.00264243896495232	0.0348043259348409
-0.824	-0.000245	1.24027054e-11	9.19141282e-10	0.126630209380707	0.000303453007525953	0.000596787218880972	0.0347424620804122
-0.824	-0.00024	1.06770375e-11	8.92051838e-10	0.129246916690985	0.00136758549839987	-0.00158083059721031	0.0348608902196631
-0.824	-0.000235	1.06120804e-11	8.62267104e-10	0.128624827140576	-0.000263259631617914	-0.000135841843441356	0.0349836580989444
-0.824	-0.00023	1.10488673e-11	8.34093679e-10	0.130245084221157	-0.000488699075803681	-0.00217564603052955	0.0351810219236619
-0.824	-0.000225	1.03751001e-11	8.04709699e-10	0.132642009815349	-0.000722285637345041	-0.00303613483219342	0.0353404875402844
-0.824	-0.00022	9.97438269e-12	7.73246476e-10	0.137706778909039	-0.000540317831418481	-0.000215885739654815	0.0349433671547479
-0.824	-0.000215	1.09020619e-11	7.42017944e-10	0.139473673805227	0.00063202829301145	0.00270056792865942	0.0346639529858682
-0.824	-0.00021	1.10205703e-11	7.12644303e-10	0.138885809954983	9.97598720570106e-05	0.00220445047321343	0.0346659792918113
-0.824	-0.000205	1.13710816e-11	6.83161151e-10	0.135688534591977	-0.000510302920548771	0.000429246458924593	0.0344321720428492
-0.824	-0.0002	1.01405059e-11	6.54820616e-10	0.134506003314989	-0.000798676220547624	-0.00184368498049314	0.0345367687992079
-0.824	-0.000195	1.0104119e-11	6.2796236e-10	0.129020473600073	-7.82813682320136e-05	-0.00219559598178826	0.0345806146658809
-0.824	-0.00019	1.08635366e-11	6.0178641e-10	0.123241001020901	-0.000371553272309934	0.000667675448683252	0.0341926249614392
-0.824	-0.000185	9.28815332e-12	5.74807431e-10	0.119828505181766	2.84175046455729e-07	-0.00267907876435526	0.0339423338110556
-0.824	-0.00018	9.69318249e-12	5.49125593e-10	0.115726277821906	-0.00106317099541629	-0.000745461766173573	0.0337691899462381
-0.824	-0.000175	9.70500271e-12	5.25518854e-10	0.111052276738758	-0.00038145676494532	0.00214755052136524	0.0334198750639185
-0.824	-0.00017	1.08726663e-11	5.02411782e-10	0.107767036184301	-0.000858436432163567	0.00237781976777819	0.0336847933529409
-0.824	-0.000165	1.05794625e-11	4.78002429e-10	0.110201129863285	-0.000100368267979608	0.000531074819411871	0.0338605760638992
-0.824	-0.00016	9.88099103e-12	4.52829356e-10	0.116107026423553	-0.000899099617577234	-0.00216905985304137	0.0341005606739547
-0.824	-0.000155	9.40892314e-12	4.26871833e-10	0.119799026670365	-0.000577873578762589	-0.0023263557709352	0.0336707267986719
-0.824	-0.00015	8.87416316e-12	4.00133677e-10	0.124011861341531	-0.00138928069436545	-0.000252465165181258	0.0336399357008641
-0.824	-0.000145	1.01810779e-11	3.7454142e-10	0.124914352233294	-0.00107594384882041	-0.000892981134619049	0.0334819904972479
-0.824	-0.00014	9.47723833e-12	3.48800524e-10	0.1215531676001	0.000333968705282866	-0.00243619808878142	0.0337166181125378
-0.824	-0.000135	8.85110593e-12	3.2235363e-10	0.11804331063713	-0.000353444852047004	-0.00181023538218662	0.0336149063123592
-0.824	-0.00013	8.30285493e-12	2.9920967e-10	0.11320298293993	-0.00048095019939633	-0.00013959215843334	0.033507884005321
-0.824	-0.000125	9.45745482e-12	2.77421036e-10	0.106204325098262	-0.00175712723367481	0.00224910525543029	0.0337603518621489
-0.824	-0.00012	9.4202977e-12	2.63091992e-10	0.0943624299898127	-0.000837246616261683	0.00188744334115511	0.0339421123120673
-0.824	-0.000115	9.92634987e-12	2.44296197e-10	0.0799870072856351	-0.000396946613105956	-0.000808561468561427	0.0338330445568965
-0.824	-0.00011	8.54395993e-12	2.31972638e-10	0.0684178622332856	0.00086255005852203	-0.00197157006791579	0.0340917854848256
-0.824	-0.000105	8.91804194e-12	2.18418977e-10	0.0614436458519148	0.000256168373173903	-0.000938085580331055	0.0339027948698352
-0.824	-0.0001	7.71143308e-12	2.05887494e-10	0.0590394354016879	0.000337154313155818	-0.00150723122631107	0.0338710466780566
-0.824	-9.5e-05	7.64992942e-12	1.93094722e-10	0.0585854389907246	-0.000592348821313841	0.000157830950776262	0.0341922667348078
-0.824	-9e-05	8.25328887e-12	1.80015981e-10	0.057326969103392	-0.000100615691861052	0.000901221205546632	0.0340619432784011
-0.824	-8.5e-05	8.4838978e-12	1.67366458e-10	0.0582021910052455	-7.88129669363104e-05	0.000552689089664405	0.0341811097473
-0.824	-8e-05	8.78040102e-12	1.54202327e-10	0.0595986739223762	0.000668139468585613	0.000119551849322244	0.0340792995033875
-0.824	-7.5e-05	8.21446829e-12	1.39924552e-10	0.0625017985987564	-0.000853718981725696	-0.00172348570374798	0.0340731330804869
-0.824	-7e-05	6.87716759e-12	1.27678754e-10	0.0631843765189396	-0.000764247736729633	-0.00174925923324154	0.0339220488766488
-0.824	-6.5e-05	7.23350919e-12	1.14523863e-10	0.0591251145000697	-0.00115005774346032	0.00038912488646579	0.0335216087404824
-0.824	-6e-05	7.32574909e-12	1.02368782e-10	0.0551524832065704	0.000149965674198671	0.000494715012935656	0.033348823102766
-0.824	-5.5e-05	7.61723262e-12	9.13837203e-11	0.052095140527816	-0.000431173594340444	0.0012666463812075	0.0333213763666389
-0.824	-5e-05	7.85902536e-12	8.14055548e-11	0.0483763963271608	-0.000609002863848423	0.00124403382721678	0.0332888351537792
-0.824	-4.5e-05	8.12960846e-12	7.08183103e-11	0.0455680376788961	-0.00227260431820065	-0.000551803093616954	0.0328943125962785
-0.824	-4e-05	7.68769727e-12	6.08124311e-11	0.0434581419900643	-0.00145656708702527	-0.00132297549451193	0.0328155737987493
-0.824	-3.5e-05	6.3076457e-12	5.23025253e-11	0.0423097325001772	-0.00133914902435284	-0.00100411946100079	0.0325131264669257
-0.824	-3e-05	5.96892715e-12	4.39975e-11	0.0398684934288756	-0.000325602246599931	0.000582300781770979	0.0321852012792892
-0.824	-2.5e-05	6.86756286e-12	3.59530276e-11	0.0382836461107501	-0.000650716887720359	0.00126652725713461	0.0320466139950818
-0.824	-2e-05	8.17979626e-12	2.84143018e-11	0.0372200461322247	-0.000544837710182015	0.000339554911258879	0.0321411776663985
-0.824	-1.5e-05	6.32711743e-12	2.07507133e-11	0.0376279953580802	-0.000694225207443273	0.000584100418511745	0.0322488043105771
-0.824	-9.99999999999997e-06	6.38601129e-12	1.21657252e-11	0.0402183114694664	5.96564160320459e-05	0.00120662783948219	0.0323772956147824
-0.824	-5.00000000000001e-06	7.08885316e-12	3.30652233e-12	0.0443902016348448	0.00118979562359394	0.00152040033393662	0.0323550089859531
-0.824	0	7.81336025e-12	-6.784944e-12	0.0475454742229818	0.00253242505372151	0.00120777840383361	0.0322289569052856
-0.824	5.00000000000001e-06	8.13597799e-12	-1.70504564e-11	0.0473685484706568	0.00132944365879998	-0.000466349850957772	0.0322466139312745
-0.824	9.99999999999997e-06	7.42192112e-12	-2.75983688e-11	0.0482538936996384	0.00191212988475929	-0.000895245688566989	0.0326152949374696
-0.824	1.5e-05	7.0698161e-12	-3.94342203e-11	0.0475160722784591	0.000952346032069548	3.77133742126342e-05	0.0326112806099623
-0.824	2e-05	7.91462717e-12	-4.99645487e-11	0.0496335645634609	0.00186702407176146	0.00169514117910899	0.0327204057902922
-0.824	2.5e-05	8.79370863e-12	-6.21962303e-11	0.0535019108426155	0.00144785410883746	0.00197947771945008	0.0330084256065498
-0.824	3e-05	7.50163838e-12	-7.50945474e-11	0.0572094816487089	0.00100544811325051	0.000495316016988049	0.0333358093520059
-0.824	3.5e-05	8.32878056e-12	-8.68339781e-11	0.0573631199264028	0.000701221910104734	0.00182402882303803	0.0334889143919861
-0.824	4e-05	9.66346229e-12	-9.89598078e-11	0.054683753008298	0.000769215228106555	0.00177846394650198	0.0334944901515441
-0.824	4.5e-05	9.58673631e-12	-1.12107624e-10	0.054657670819103	0.000444852739337639	-0.000514320709256638	0.0336626106371766
-0.824	5e-05	9.0683614e-12	-1.26798831e-10	0.060610465010719	0.00155732982533266	-0.00147360661645238	0.0337450848375958
-0.824	5.5e-05	8.0445744e-12	-1.41237783e-10	0.0671108047607873	0.000547427462662423	-0.0015492823696683	0.0337353908374655
-0.824	6e-05	8.91015935e-12	-1.57481064e-10	0.0716078144568175	0.00065365448421681	0.000674908476721312	0.0338016135736443
-0.824	6.5e-05	9.53768377e-12	-1.73907482e-10	0.0734532895488555	-0.000987263488615284	0.00187681566125994	0.0338112063949054
-0.824	7e-05	9.72163171e-12	-1.9005604e-10	0.0749023853182612	5.03514866625136e-05	0.00211902295246381	0.0335322270204755
-0.824	7.5e-05	9.91325501e-12	-2.07154485e-10	0.0763722308950264	-4.9693222489375e-05	0.00104430666276112	0.0337795593815262
-0.824	8e-05	1.08565563e-11	-2.23799796e-10	0.0792605670907853	0.000826312153394549	-0.00100246599479123	0.0338799066385311
-0.824	8.5e-05	9.89994557e-12	-2.41574112e-10	0.0820468168522104	0.00115089195388598	-0.00214477323823927	0.0339847959923653
-0.824	9e-05	1.00605373e-11	-2.59177324e-10	0.0848524710228294	0.000597012392450002	-0.000403454941175543	0.0337825482512411
-0.824	9.5e-05	1.02022314e-11	-2.77656874e-10	0.0857752359155044	8.36058740190927e-05	0.00179120646343976	0.0335839292652763
-0.824	0.0001	1.16605275e-11	-2.96914205e-10	0.0874636490609859	3.84194156703976e-05	0.00214858657618646	0.033795124472886
-0.824	0.000105	1.26258572e-11	-3.15928441e-10	0.0899150196629427	0.00141826707048599	0.000544250977081471	0.0339819711960099
-0.824	0.00011	1.03670726e-11	-3.34102425e-10	0.0879694762408661	0.00172790577125696	-0.00164023540208095	0.0342291750334145
-0.824	0.000115	1.05989764e-11	-3.52476631e-10	0.0860568349943555	0.00156143558984461	-0.00111053751691765	0.0341955181216161
-0.824	0.00012	1.08301135e-11	-3.7095775e-10	0.0851744102670392	0.000900662928894422	0.00156864302416554	0.0339668217573802
-0.824	0.000125	1.15538154e-11	-3.91263802e-10	0.0856072412165035	0.000364662191891282	0.00240822973649423	0.033990866705728
-0.824	0.00013	1.23321142e-11	-4.10074226e-10	0.0883934417577059	0.000729357882078589	0.000621527684491061	0.0343285761337016
-0.824	0.000135	1.2122523e-11	-4.30181146e-10	0.0895633776703889	0.00155122236606947	-0.00110317190561034	0.0341810577910024
-0.824	0.00014	1.11638087e-11	-4.50956024e-10	0.0925796637305217	0.00170456924360259	-0.00150440762665962	0.0342407968952843
-0.824	0.000145	1.14123543e-11	-4.73422446e-10	0.0965455898926661	0.00104809265517971	0.000210798291008155	0.034260491165409
-0.824	0.00015	1.18882828e-11	-4.96222322e-10	0.100781755790294	0.000266556181266669	0.00253472566964519	0.0345269763553437
-0.824	0.000155	1.36551627e-11	-5.19693346e-10	0.103759763541195	0.000277290530207013	0.00292617390300649	0.0340655556265064
-0.824	0.00016	1.24244348e-11	-5.4463016e-10	0.110614693132138	0.00074969314936608	-0.000516675460801142	0.0339841150878763
-0.824	0.000165	1.19018159e-11	-5.70361871e-10	0.118239411098013	0.00115478707214683	-9.22870576390316e-05	0.0342636714537302
-0.824	0.00017	1.21215308e-11	-5.97823169e-10	0.125880995805811	0.00119212085047457	0.00210587281583514	0.0347092426977291
-0.824	0.000175	1.39120201e-11	-6.25394718e-10	0.128554166218754	0.000573131218250504	0.00224387712669614	0.0350690172560135
-0.824	0.00018	1.40479224e-11	-6.54045159e-10	0.129238680207962	0.000340761341695202	0.00054999397137775	0.0348427218314061
-0.824	0.000185	1.29817696e-11	-6.81470825e-10	0.130278128588999	0.000820669995817199	-0.00290911574440396	0.0348909593944071
-0.824	0.00019	1.27363932e-11	-7.08981811e-10	0.128690915880959	0.000881951389584675	-0.00336261959257464	0.0350312721830853
-0.824	0.000195	1.29365373e-11	-7.3661362e-10	0.128707345090477	0.000783594034819662	-0.000948354691585469	0.0347221634736169
-0.824	0.0002	1.42386672e-11	-7.62791786e-10	0.129262394273515	0.000648966558442813	0.00152434527239288	0.0346835624851174
-0.824	0.000205	1.38457737e-11	-7.89798963e-10	0.127137010061142	-3.7082546389437e-05	-0.00291490616614545	0.035008698425642
-0.824	0.00021	1.27487765e-11	-8.17007146e-10	0.125942151408625	-0.000249025286356919	-0.00295001854524923	0.0350291255570231
-0.824	0.000215	1.31162909e-11	-8.4295579e-10	0.124932301857698	0.000384666663362236	-0.00109805666275449	0.0350128029938258
-0.824	0.00022	1.44693109e-11	-8.68112769e-10	0.123233814605311	0.000584530384662912	0.00158020387123425	0.0350927039772601
-0.824	0.000225	1.53113306e-11	-8.94388518e-10	0.121536913397905	0.000746580370406732	0.00101280466633621	0.0351234267107766
-0.824	0.00023	1.43287851e-11	-9.21859971e-10	0.122771040274781	0.00044672056907844	-0.00120737522777467	0.0351084495495032
-0.824	0.000235	1.41555093e-11	-9.4777027e-10	0.125231516942084	0.000304990703755127	-0.00274742112274822	0.0353589895445917
-0.824	0.00024	1.37566626e-11	-9.73989356e-10	0.123220459035913	0.000583072097377494	-0.00184111073809085	0.0352531567691751
-0.824	0.000245	1.58012527e-11	-9.99120995e-10	0.121311181291864	0.000894532567687603	0.000436009442499403	0.0353975741255673
-0.824	0.00025	1.60355461e-11	-1.02457327e-09	0.11952592112183	0.00123523223233314	-0.00167733033407537	0.0356687545474982
-0.824	0.000255	1.4671025e-11	-1.05077179e-09	0.118145320504586	0.0015216346440281	-0.00343453704076901	0.035373581133987
-0.824	0.00026	1.40735527e-11	-1.07702874e-09	0.115813280449585	2.26289960425081e-06	-0.000968908894247389	0.0355327951717088
-0.824	0.000265	1.4706902e-11	-1.10190432e-09	0.115490909141363	-4.95101194135401e-05	0.00290059691967592	0.0355698730125364
-0.824	0.00027	1.60498459e-11	-1.12658652e-09	0.113609545746696	0.000703164555575214	0.00229988202422828	0.035622890578879
-0.824	0.000275	1.60581247e-11	-1.14981592e-09	0.110926148093091	0.00166766453416818	0.00122883038103182	0.0354743659196374
-0.824	0.00028	1.63281502e-11	-1.17508283e-09	0.110736271479328	0.00115903118804765	-0.0016539575735815	0.0354824437972234
-0.824	0.000285	1.61553366e-11	-1.19947993e-09	0.110920482092386	0.00179358552691791	-0.00218219682963793	0.035438127587327
-0.824	0.00029	1.60408996e-11	-1.22063761e-09	0.109100821210165	0.000162154999054912	-0.00254487070046258	0.0354243837099761
-0.824	0.000295	1.52302397e-11	-1.24499157e-09	0.110342889229938	-5.47073027919041e-05	-0.0018278546374214	0.0352691511851836
-0.824	0.0003	1.49709064e-11	-1.26894596e-09	0.112781861357877	0.000943260299744501	0.000493220663674497	0.035469960550451

-0.82375	-0.0003	1.19614874e-11	1.23221337e-09	0.125079672531743	-0.000224193768577833	-0.0130620484026397	0.0346094970431991
-0.82375	-0.000295	1.15340741e-11	1.20613413e-09	0.124923966929531	-0.000177139499177646	-0.00346432694898042	0.0347114768298023
-0.82375	-0.00029	1.2126998e-11	1.17997648e-09	0.124803383961161	-0.000889698215016308	0.00210990184185292	0.0346673274274613
-0.82375	-0.000285	1.26784916e-11	1.15259846e-09	0.125938837126386	0.000115260220483265	0.00212739462390047	0.0346084059553113
-0.82375	-0.00028	1.22959676e-11	1.12487627e-09	0.127049198008147	0.00024386748698812	0.000101224066422158	0.0343018786663548
-0.82375	-0.000275	1.18869274e-11	1.10063052e-09	0.125336436379119	0.000672716516705866	-0.00244478698648523	0.0339601603797353
-0.82375	-0.00027	1.05813276e-11	1.07288209e-09	0.126905436947072	-0.000432543948577655	-0.00251003929695174	0.0343703218617485
-0.82375	-0.000265	9.56926549e-12	1.04596538e-09	0.127864456576293	0.000230039372798892	0.00072832071638462	0.0340840931795874
-0.82375	-0.00026	1.1431263e-11	1.01793419e-09	0.127588277387637	-8.83567800394014e-06	0.00272811242478351	0.0340048867730305
-0.82375	-0.000255	1.25472018e-11	9.88291611e-10	0.125445381078566	0.00105129276900441	0.00273904346948306	0.0342462523337837
-0.82375	-0.00025	1.12750141e-11	9.60293184e-10	0.127558098828148	-1.13243426887282e-05	0.00339764549136671	0.034637701250694
-0.82375	-0.000245	1.21083644e-11	9.32939975e-10	0.127213730759544	-0.000630562101128341	0.0033740578973559	0.0348636575903896
-0.82375	-0.00024	1.20715851e-11	9.02945218e-10	0.129781041049944	0.000826260965913319	0.00326403988426762	0.034919844506391
-0.82375	-0.000235	1.13756648e-11	8.74945925e-10	0.13131584873278	0.000111399893036691	-0.00122916519322228	0.0349083456997757
-0.82375	-0.00023	1.06279006e-11	8.44620625e-10	0.133356155449715	0.000278173898523158	-0.00241546349092638	0.034826309028002
-0.82375	-0.000225	1.04571044e-11	8.13643623e-10	0.138024468658593	-0.00149929383654496	0.00133412197091598	0.0343677240337127
-0.82375	-0.00022	1.07096573e-11	7.82565908e-10	0.143752258134214	-0.00106803286457389	0.00420706885770385	0.0346510978396062
-0.82375	-0.000215	1.15887846e-11	7.51347469e-10	0.145531819493193	-0.00106679180355562	0.00383477994717642	0.0348256664074222
-0.82375	-0.00021	1.1562958e-11	7.2072825e-10	0.145481427099193	0.000342980262755881	-8.60121068064506e-05	0.0346869533342342
-0.82375	-0.000205	1.13722829e-11	6.90109223e-10	0.142528610076901	-0.00120087194151989	0.00162710645824164	0.034668779476646
-0.82375	-0.0002	1.0379289e-11	6.61000389e-10	0.139437588607614	-0.00106218655535312	-0.00144865259910883	0.0341365392238373
-0.82375	-0.000195	9.5476388e-12	6.32290716e-10	0.134237962164214	-0.00213711648219767	-0.00174852637231399	0.0344264486179252
-0.82375	-0.00019	1.00558533e-11	6.0442997e-10	0.131511030381721	-0.000629112359332356	0.00071868824383454	0.0344737482282053
