# i3d_field_set	qdac_bias_right_set	lockin1_conductance_7_0	lockin2_conductance_7_1	lockin3_conductance_7_2	lockin4_conductance_7_3
# "field"	"DCbias_right"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 26	101
0	-0.000168	0.294260575271527	0.00174354811360816	-0.0107145485343285	0.16560695871911
0	-0.000162	0.2950736789974	0.00126277638668276	-0.0117344776584378	0.165669536294015
0	-0.000156	0.295411932610206	0.00149565038285158	-0.0124082380061681	0.159264692697244
0	-0.00015	0.296001655943804	0.00172177797368757	-0.0123212230757826	0.148463263224567
0	-0.000144	0.296520171469438	0.00170693583069153	-0.0119591186763568	0.135556061773433
0	-0.000138	0.297151678835194	0.000656479109356117	-0.0105274304063305	0.122493690692935
0	-0.000132	0.297724404185471	-1.04921625047123e-05	-0.00824538349636532	0.10769642995814
0	-0.000126	0.297959860374374	-3.56068717007441e-05	-0.00604704817344484	0.0881612287572517
0	-0.00012	0.297694367822956	0.000210242278923094	-0.00375903924825961	0.0642032063528086
0	-0.000114	0.297341194474036	0.000703586574424497	-0.00244877550694229	0.039895877269103
0	-0.000108	0.297568118844486	0.000834285776047131	-0.00103197732011291	0.0221289915656383
0	-0.000102	0.297970207919653	-3.62690721410388e-05	-7.3647540720894e-05	0.0110969850393812
0	-9.6e-05	0.29790770692807	-0.000134404951910012	-0.000189754709726652	0.00617752066325491
0	-9e-05	0.2978106848821	0.000206030849473546	-7.09164365767246e-06	0.00419037644594567
0	-8.4e-05	0.297876204834586	0.000465824602625272	-0.000229177987745973	0.00320011178251283
0	-7.8e-05	0.297642564395998	0.000524033210261932	-7.71163780637973e-05	0.00244964783027242
0	-7.2e-05	0.297681438835085	-0.000168986047430267	-0.000130846066503338	0.00195522938839272
0	-6.6e-05	0.297415158746011	0.000271826887884645	6.59087266662251e-05	0.00196354192504626
0	-6e-05	0.297191559594582	-0.000212878604276279	0.000457859482710951	0.00201163062560165
0	-5.4e-05	0.297617822131879	0.000346451396694077	0.00055250544716744	0.00209771392698669
0	-4.8e-05	0.297495729694802	-3.274641692657e-05	0.0008671987178146	0.00241721651211836
0	-4.2e-05	0.29666764057923	-6.67959030641312e-05	0.000714419004174115	0.0020814916879171
0	-3.6e-05	0.296585385163805	0.000227345301319307	0.00056661917289137	0.00118379250467263
0	-3e-05	0.296403591889913	0.00014559212618693	0.000381324865361265	0.000484272342799793
0	-2.4e-05	0.296358745182606	-8.0352297486404e-05	0.000213372148856608	0.000262540998919221
0	-1.8e-05	0.296430040513024	0.000155485097195205	0.000288436878413922	0.000437563268336945
0	-1.2e-05	0.297006681753182	2.69467500374893e-05	0.000248857858909592	0.000899583292119383
0	-5.99999999999998e-06	0.296948490408563	6.81193158758817e-05	0.000117092063044083	0.00118509987867762
0	0	0.296723884936833	9.97008133991694e-06	-0.00018764096224463	0.00124767343544225
0	5.99999999999998e-06	0.296846808672793	0.000360603043012683	6.24886413243263e-05	0.000970538518527808
0	1.2e-05	0.297002678364337	-0.000367981087981513	0.000176764544590625	0.000528123891996067
0	1.8e-05	0.296918213394534	0.000166773343214443	-1.85715282231347e-05	0.000106396980615701
0	2.4e-05	0.296841383314206	-0.000366803049918445	-6.86058905424206e-05	-0.000170610031710681
0	3e-05	0.296882686043337	8.3842135362893e-05	1.87527966878711e-05	-8.93687846346125e-05
0	3.6e-05	0.2970915186112	-0.000114236727551247	0.000292256518682467	-1.93659059783578e-05
0	4.2e-05	0.296918257155761	-0.000380969800390445	5.93487464665458e-05	-0.000108638216075619
0	4.8e-05	0.296798899266847	-0.00057548994346944	-0.000135367665071344	-0.000169325004156561
0	5.4e-05	0.297028908204804	7.55626697309045e-05	-8.25649830091615e-06	0.000144821643749074
0	6e-05	0.2974278252135	-0.000287980570799449	-0.000136020615022499	0.000587266435857572
0	6.6e-05	0.297604433756829	-0.000428660024908427	-8.37278768642771e-05	0.00100250521856847
0	7.2e-05	0.29722010835726	-0.000177261240319889	-0.000140214002812826	0.00108342559328635
0	7.8e-05	0.297237084471713	-0.000570213276370353	-9.10699026132363e-05	0.00139405967233663
0	8.4e-05	0.297016854300533	-0.000130083915914156	3.91687693925607e-05	0.00178693474559726
0	9e-05	0.296922632432821	-0.000391537747338435	0.000182110131025106	0.00196059321944644
0	9.6e-05	0.297143278276932	-0.00018443255928954	0.00011472087209555	0.00245091854402016
0	0.000102	0.297362436497715	0.000185238163677688	-6.02457675338052e-06	0.00296760344756857
0	0.000108	0.29678997366782	-0.000124908715801367	-0.000171157765357846	0.00329352899142952
0	0.000114	0.29703958392405	-0.000406902233217485	-0.000273876031480182	0.00312847496794901
0	0.00012	0.297450642335982	-0.000115559152287112	-0.00045924632973478	0.00250039656985192
0	0.000126	0.29755103333871	-0.000338051802893368	-0.000398647164943967	0.00184885670899233
0	0.000132	0.297632238719587	-0.000312989941514514	-0.000272792741500072	0.00163865910161889
0	0.000138	0.297618019022165	-7.49122834242301e-05	-0.000125799176872802	0.00209947412633531
0	0.000144	0.297501330051317	0.000493255358340922	-0.000197491942868829	0.00340088217985236
0	0.00015	0.297206041788897	0.000309200189106886	0.000153542729447612	0.00469087226696482
0	0.000156	0.297723025953466	-7.39819897049183e-05	0.000367019378927757	0.00752118153370799
0	0.000162	0.297851462570467	-0.000243216427726325	0.000422493473566311	0.0168975089125777
0	0.000168	0.297929364601191	-0.000276536455100412	0.00117644970983009	0.0367228054584727
0	0.000174	0.297821360577856	-0.00014044942028608	0.00208876458067111	0.0651714195580843
0	0.00018	0.297667437920307	0.000369312389347521	0.00363749029743307	0.0934525886095701
0	0.000186	0.297557749406848	0.000964779202374431	0.00524956114265041	0.114425252776982
0	0.000192	0.297139996795648	0.00102217402332351	0.00690414886061045	0.125462488457908
0	0.000198	0.29701980760785	0.00134037752350305	0.00845330612433037	0.12980610052071
0	0.000204	0.296673722238772	0.00173577565170823	0.00958622777422494	0.133330089663346
0	0.00021	0.296352379133813	0.00104026046030912	0.010047401709474	0.138875582716669
0	0.000216	0.295983936029432	0.00185799183421247	0.0103615228597	0.144814622092272
0	0.000222	0.295559686109248	0.0013789532174262	0.0104956507670719	0.148433861282394
0	0.000228	0.295060159362159	0.00182006901546587	0.00997007941188607	0.148088279068768
0	0.000234	0.294339505467932	0.00113684360111627	0.00955366126653047	0.144140882253359
0	0.00024	0.293493412072227	0.00176483970628496	0.00899816498445661	0.140072946223759
0	0.000246	0.29303691625864	0.00177185965264103	0.00912725378913831	0.136429730450051
0	0.000252	0.292684858621343	0.00189740105489487	0.00858715510685011	0.132836764873368
0	0.000258	0.291992622253091	0.00125120272140339	0.00770788606009261	0.128546531338674
0	0.000264	0.291352736221431	0.0015443787985279	0.00724607360626211	0.122271382251058
0	0.00027	0.290684454556153	0.000964986601321683	0.00656293304847835	0.114795500685499
0	0.000276	0.290334475166063	0.00119233030037405	0.00601352867307329	0.106755917799738
0	0.000282	0.28971296534973	0.000664749089496714	0.00526664083591074	0.0981620295332074
0	0.000288	0.289437431511152	0.00147613813140751	0.00453950196030591	0.0899649253019669
0	0.000294	0.289228511444325	0.000245820280224365	0.00388695732126489	0.0833255005787513
0	0.0003	0.288963675193861	0.000969827106779195	0.0031191990132049	0.0778726652099818

0.02	-0.0003	0.286628189605827	0.000671104282451107	0.00106403810594572	0.0451569737948149
0.02	-0.000294	0.286844591409581	0.000741159711864734	0.00125144225140312	0.0455285151447297
0.02	-0.000288	0.286654528837617	0.000164721112554448	0.00129490280185937	0.0439674475241327
0.02	-0.000282	0.286330604313555	0.000630023949120422	0.00116151621559006	0.0424282946333451
0.02	-0.000276	0.286106720772877	0.000929770223650497	0.000960337258409689	0.0418161451931052
0.02	-0.00027	0.285836962312232	0.000131452294006642	0.00069098843347877	0.0409896393977147
0.02	-0.000264	0.285636967844431	0.000731209261760453	0.000941293641457642	0.0409054232867102
0.02	-0.000258	0.285940219123313	0.00082165605953228	0.00102095817147322	0.0413913483679866
0.02	-0.000252	0.285680786362568	0.00133726081362044	0.000818324943386053	0.0427996691761744
0.02	-0.000246	0.285253408113649	0.00114829463867631	0.000750706644065126	0.0462049950095921
0.02	-0.00024	0.285199460809388	0.000813360784768331	-0.000146111574272999	0.0525596868544811
0.02	-0.000234	0.285366990624631	0.00133202918123986	-0.00099212416139779	0.0631135405874443
0.02	-0.000228	0.285423278719971	0.00149642340756538	-0.00208781312619058	0.0788394837921713
0.02	-0.000222	0.285667988634888	0.00190451978708811	-0.00325476939866681	0.0962690278672677
0.02	-0.000216	0.286122974956279	0.00113683573926975	-0.00440694129538589	0.112422453229751
0.02	-0.00021	0.286527798603099	0.00196520265491479	-0.00553858795876452	0.126225101358731
0.02	-0.000204	0.28722047248966	0.00132520142287019	-0.0066101492549808	0.137683064843486
0.02	-0.000198	0.288151709048481	0.00192723847603034	-0.00732818137628798	0.147126973348828
0.02	-0.000192	0.288883344896583	0.00267602529108976	-0.00789259436091625	0.151608636722519
0.02	-0.000186	0.289659193043397	0.00166228908123192	-0.00825684948840268	0.155793283589486
0.02	-0.00018	0.290542323282494	0.00240562455939107	-0.00864052201274812	0.160654109519843
0.02	-0.000174	0.291419109341669	0.00192002027438051	-0.00976254714181629	0.165904456505371
0.02	-0.000168	0.292333697913024	0.000851794025421629	-0.0102501840563494	0.169718888281218
0.02	-0.000162	0.292953173243377	0.00166576777794635	-0.010583197568543	0.170655320481546
0.02	-0.000156	0.293853695246369	0.00126618979585135	-0.0107855252954652	0.163661158249741
0.02	-0.00015	0.294896239155188	0.00127372050595906	-0.0102701524657789	0.153117170791915
0.02	-0.000144	0.295667580741261	0.00112805379902591	-0.00962078777328456	0.141224051985886
0.02	-0.000138	0.295614114716536	0.00119559723989417	-0.00882305360712741	0.128524414252536
0.02	-0.000132	0.295423089585499	0.000318151030891342	-0.00730630287950596	0.113793996997174
0.02	-0.000126	0.295490972197932	0.00119302368115829	-0.00513675661749172	0.0938163501482358
0.02	-0.00012	0.29600885329148	6.65681658459223e-05	-0.00321546118552011	0.0696197705728106
0.02	-0.000114	0.296073891964428	0.000390328560983062	-0.00148101230606708	0.0449341950078352
0.02	-0.000108	0.296054990731828	0.000292240880421302	-0.000675670264148686	0.0257060980868581
0.02	-0.000102	0.295561392491731	0.000232980216566293	-0.000138653992182064	0.0138598550346168
0.02	-9.6e-05	0.295587250443983	-0.000237504709928886	-0.000160663640729149	0.00820849502326218
0.02	-9e-05	0.295854602483454	0.000168087574965426	-3.94766365718285e-05	0.00532525159418895
0.02	-8.4e-05	0.295766746688023	-0.000162742383760829	8.30204574479282e-06	0.00321234174104236
0.02	-7.8e-05	0.295408213610611	0.00071028337320033	-6.7002110998974e-05	0.00228376848374762
0.02	-7.2e-05	0.295469205133489	2.81280781109361e-05	3.29413314652515e-05	0.00202081736555636
0.02	-6.6e-05	0.295494122419025	0.000636929428697459	0.000152528155864024	0.00209866879968179
0.02	-6e-05	0.295493203597689	0.000186957002857916	0.000482330551859465	0.00240241060193832
0.02	-5.4e-05	0.295278005004523	0.000361467034444812	0.000459625792071118	0.00235178799358365
0.02	-4.8e-05	0.294784516132259	4.58155156556054e-05	0.000630837863991053	0.00211485172951879
0.02	-4.2e-05	0.294703726424312	0.000620365284689156	0.000387697576571343	0.00174219912309923
0.02	-3.6e-05	0.294907483629445	1.3342444644624e-06	7.69879394008479e-05	0.00128661530346309
0.02	-3e-05	0.294988273360881	0.000147667653978152	5.69570783973577e-05	0.00124752508577577
0.02	-2.4e-05	0.295008399672937	-0.000315718814482078	-7.89551104222408e-05	0.00122172036526223
0.02	-1.8e-05	0.295002449297076	-0.00066124941363133	4.09458140205978e-05	0.00113929777943667
0.02	-1.2e-05	0.294445803132274	0.000329645030865562	-2.92293376417243e-05	0.000389186584872244
0.02	-5.99999999999998e-06	0.294795498109624	-0.000320724354636722	-0.000162278374518074	8.31917477220062e-06
0.02	0	0.294880772509441	-0.000242764243297937	-0.000287242753484261	-1.58757383003036e-05
0.02	5.99999999999998e-06	0.294816762025662	2.19434984686362e-05	-0.000248653557684054	-1.95942974609684e-05
0.02	1.2e-05	0.294749404453992	-5.07272156870109e-05	-0.000104185857312368	0.000199934542039062
0.02	1.8e-05	0.295112487806392	-0.000196125412738022	-0.000165507617779117	0.000566713301411194
0.02	2.4e-05	0.295124672994344	-0.000134853536548805	5.3431664593065e-05	0.000570308473105718
0.02	3e-05	0.29519469950757	-0.000178160684831275	0.000140727084511852	0.000785071976721379
0.02	3.6e-05	0.294993064287382	-1.82794114444086e-05	0.000164651808658171	0.00118983963282459
0.02	4.2e-05	0.29507192887718	-0.000428564486351605	0.000202250454369565	0.00130985142160488
0.02	4.8e-05	0.29504821482572	-0.000306452921977899	-7.04961468432122e-05	0.00114967311112144
0.02	5.4e-05	0.295061909458889	-0.000373437509381988	4.05368136759115e-05	0.000733312049667194
0.02	6e-05	0.295009296625405	-0.000517789578651175	0.000171905484755801	0.00112765446843486
0.02	6.6e-05	0.29522917677724	0.000196045341526939	0.000136946838954759	0.00143855644847784
0.02	7.2e-05	0.295331996070011	-0.000343468551864203	-0.000127643292886299	0.00131481763117483
0.02	7.8e-05	0.295238671154767	0.000137030456539963	-0.000182608973807474	0.00101277168073008
0.02	8.4e-05	0.295237489813048	0.000352535548182881	-0.000112405664767103	0.00124933390894469
0.02	9e-05	0.295231714435115	-0.000313436208194172	-6.05789013132662e-05	0.00125827795707468
0.02	9.6e-05	0.295184701958147	0.000419958198598653	-8.27732285071296e-05	0.00144164632554054
0.02	0.000102	0.29491395906956	8.61276791707196e-05	-0.000154104712692181	0.00167273303317475
0.02	0.000108	0.294953533547339	-0.000121157994901102	-0.000254716388176958	0.00204467568058689
0.02	0.000114	0.294856161505513	0.000182447271836657	-7.25416158886277e-05	0.002560279238206
0.02	0.00012	0.294782000343251	0.000386756034842581	-2.08466331856224e-05	0.0027580710209441
0.02	0.000126	0.294976569452465	0.00020563903891226	5.0352469394503e-05	0.00286474774865084
0.02	0.000132	0.295412763909089	0.000475916095962402	-8.04980567842242e-05	0.00254873257682169
0.02	0.000138	0.295650954646154	-0.000358849423703619	-0.000369922579828067	0.00305632644981247
0.02	0.000144	0.295558132879315	0.000280963145353127	-0.000495344516187555	0.00413842740732169
0.02	0.00015	0.29539631281191	0.000976594448535294	-0.000334388438217601	0.00547703721133362
0.02	0.000156	0.295019162891147	-4.80872745266343e-05	3.55964355266487e-05	0.00909689816979895
0.02	0.000162	0.295271398304217	0.000314012451730985	0.000388501535939034	0.0208686676480747
0.02	0.000168	0.295901855611935	0.00104013091072878	0.000747991572044908	0.0415205670636472
0.02	0.000174	0.295858562111072	0.00115347209266141	0.00195000997605874	0.0695710954816338
0.02	0.00018	0.295442253361971	0.00124003095037599	0.00334042149475092	0.0967468750723674
0.02	0.000186	0.29538292443686	0.00127279545702161	0.00470497437071226	0.116900474173075
0.02	0.000192	0.295220754350108	0.00172550260948358	0.00606637259496166	0.127396508461379
0.02	0.000198	0.295188574086801	0.00101117094017482	0.00727719353386812	0.132012799481794
0.02	0.000204	0.295158515855417	0.00178334376121558	0.00832259846267366	0.138968174773476
0.02	0.00021	0.294895473462911	0.00182760100738055	0.00879910915363011	0.144622295319598
0.02	0.000216	0.294481264853376	0.00196934003772354	0.00931952860574978	0.147332141596315
0.02	0.000222	0.293760173440838	0.00169892324060432	0.00914431536600238	0.146966520557852
0.02	0.000228	0.293047832605909	0.00148282087286991	0.00898327669582233	0.143707280159669
0.02	0.000234	0.292415122053056	0.00125001028420542	0.00820409238850655	0.13931595557181
0.02	0.00024	0.291730148662575	0.000813108094712993	0.00782013820511316	0.134524992070044
0.02	0.000246	0.29104917866094	0.00113440343742861	0.00789802997391207	0.128940876151837
0.02	0.000252	0.290566759265005	0.00174974290778369	0.00760366530522192	0.123505585692464
0.02	0.000258	0.290065482397696	0.00121046536117997	0.00723726628586908	0.118577161545971
0.02	0.000264	0.289304007077364	0.00111674128383595	0.00711149928269893	0.114890050682548
0.02	0.00027	0.288883082376201	0.000765922993916105	0.00667333800110639	0.112057280658126
0.02	0.000276	0.288494053549096	0.00145525723481472	0.00595056416013188	0.106120046089008
0.02	0.000282	0.288041889274831	0.00144714773893184	0.00500571499801028	0.0993788630772384
0.02	0.000288	0.287637787582551	0.00110455499262164	0.00435472461211181	0.0920666501397496
0.02	0.000294	0.287528755370047	0.00103510274639568	0.00361524913024678	0.0847049362735458
0.02	0.0003	0.287262912799283	0.00169293080355654	0.00332548774400387	0.0786355679731448

0.04	-0.0003	0.283718403545225	0.000437692604278869	0.00277279284356262	0.0457559481437215
0.04	-0.000294	0.283960794561422	0.000657649670121805	0.00177272736135801	0.0453851779380327
0.04	-0.000288	0.2844353165475	0.000486741304804221	0.00129749234065439	0.0445475233605405
0.04	-0.000282	0.28426120192431	0.000468678154240905	0.00117763402881544	0.0439360821709759
0.04	-0.000276	0.284161532829142	-0.00018329453547052	0.00112972948351269	0.0433862177044073
0.04	-0.00027	0.283749621225969	0.000632542133132705	0.00116231709858814	0.0428232164346426
0.04	-0.000264	0.283377481014353	5.22793484466108e-05	0.000858537952572388	0.0424052368593502
0.04	-0.000258	0.283105863065655	-1.63210329268392e-05	0.000897412225799526	0.0441853314546339
0.04	-0.000252	0.283081623973432	0.000343632625200233	0.000511452032112024	0.0467284928859704
0.04	-0.000246	0.28311117903292	0.000112612070313365	0.000349083449297848	0.0508719792231301
0.04	-0.00024	0.282758027576358	0.000455263492059431	-0.000341586728885044	0.0570114779385469
0.04	-0.000234	0.281257040890425	0.00107143345553182	-0.0013765071573419	0.0664318255120927
0.04	-0.000228	0.281529446376779	0.000574108779180346	-0.00275377879390817	0.077681815098013
0.04	-0.000222	0.283201769400002	0.00117833347690704	-0.00374534527679432	0.0903247053300523
0.04	-0.000216	0.283593642190082	0.00116457336341274	-0.00484074096056267	0.101616035928542
0.04	-0.00021	0.283930430071919	0.00124711208242043	-0.00566358620989512	0.111373893307929
0.04	-0.000204	0.284640167595387	0.00120159224060288	-0.00641093823787076	0.120181383190559
0.04	-0.000198	0.28534721430843	0.00176457120708122	-0.00713255467801774	0.129379608271033
0.04	-0.000192	0.286328897954563	0.00173236959163049	-0.00775213117173681	0.139191412964077
0.04	-0.000186	0.286694168968982	0.00186151924017909	-0.00812632777672569	0.14744668666637
0.04	-0.00018	0.287450634580167	0.00122542773916864	-0.00815410812819839	0.154771073845632
0.04	-0.000174	0.288393837544295	0.00225586097532733	-0.00822441013749137	0.161928948459688
0.04	-0.000168	0.289126085932126	0.00197168526108891	-0.00857861782376342	0.168237710705393
0.04	-0.000162	0.289885067332319	0.0026273546427463	-0.00868090798246393	0.171658924307088
0.04	-0.000156	0.290619590881133	0.00159880585742491	-0.00829336332735058	0.169755793845629
0.04	-0.00015	0.291559359234917	0.00184230813167645	-0.00732225696119327	0.160406610351707
0.04	-0.000144	0.292029899724509	0.000640667395459797	-0.00686852990492693	0.146706759639583
0.04	-0.000138	0.292498471311236	0.000345774722339571	-0.0058540411795957	0.131880972020374
0.04	-0.000132	0.29301670242413	0.00189382613602768	-0.00523829306410885	0.116503438558884
0.04	-0.000126	0.29310077361336	0.00115693369837349	-0.00400783869868621	0.098543073465586
0.04	-0.00012	0.292974240245639	0.000668551318317034	-0.00238279973559129	0.0787695283891775
0.04	-0.000114	0.292861270274385	-2.39166459906145e-05	-0.00116276018206723	0.0546050689036112
0.04	-0.000108	0.29258685214743	0.000530586658510085	-0.000458135459212073	0.0334622223939704
0.04	-0.000102	0.292246367134868	0.000408289635701181	-4.92983302098757e-05	0.0185830781211585
0.04	-9.6e-05	0.292129656318641	0.000447437535406929	0.000274420613969016	0.0105294033884083
0.04	-9e-05	0.292295042233091	0.000139444951742924	0.000871172112719193	0.00668546849034376
0.04	-8.4e-05	0.292576417079698	0.000136123780409495	0.000974673594065216	0.00437812044546002
0.04	-7.8e-05	0.292236325847708	8.8797486809381e-05	0.00103432066346027	0.00256654683997592
0.04	-7.2e-05	0.291815116780784	-0.000288232256742514	0.000950035247004517	0.00134886336262497
0.04	-6.6e-05	0.291911985674205	-0.000313079519571433	0.000800886681555443	0.000893294753973169
0.04	-6e-05	0.29188063673327	-0.000738283813788832	0.000810172805511374	0.00126104028562938
0.04	-5.4e-05	0.291861188567547	-0.000362654942531967	0.0008966709048379	0.00212751494434846
0.04	-4.8e-05	0.291497667673348	0.000259490858365937	0.000925696419256817	0.00264373104258807
0.04	-4.2e-05	0.291018814147947	9.71599718437232e-05	0.000626826398933152	0.00236209265426953
0.04	-3.6e-05	0.290858744200761	-0.000398281161757009	0.000715841528601057	0.00150381747532102
0.04	-3e-05	0.290981033528125	9.07883515284479e-06	0.000649400925521742	0.00069609756629958
0.04	-2.4e-05	0.291167683358613	-0.000669601088630231	0.000464267187681229	0.00031299028333597
0.04	-1.8e-05	0.290891777631821	0.000180438697930944	0.000381660916631018	0.000413540324510514
0.04	-1.2e-05	0.291009801049957	-0.000470766158440122	-6.49934569794438e-05	0.000776779692871684
0.04	-5.99999999999998e-06	0.290814772530075	-0.000112222567032816	5.11889817405518e-05	0.00109855443736125
0.04	0	0.290452629844391	8.31737020577996e-05	9.55891291418751e-07	0.00117179353053595
0.04	5.99999999999998e-06	0.290787470739211	0.000375873015799281	0.000136902861742862	0.00101295669053637
0.04	1.2e-05	0.291172102396899	-3.18036494676886e-05	1.18266690919002e-05	0.000536485095197598
0.04	1.8e-05	0.290851918741301	-5.65948085128441e-05	-0.000259916402237245	7.11776440631027e-05
0.04	2.4e-05	0.290902868977018	0.000344624927109916	-0.000240413849930023	-0.000198312181401171
0.04	3e-05	0.291022970665852	-0.000208744618299462	-0.00012668162654848	-6.59988334823207e-05
0.04	3.6e-05	0.291096584918481	0.000269478994050898	1.56216208972667e-05	-8.91666518307182e-05
0.04	4.2e-05	0.291002100530386	0.000444896064948861	-0.000280873545944112	-0.000174213075920726
0.04	4.8e-05	0.290990243516401	-0.000163737665906369	-0.000145004282161954	-0.000268539503250875
0.04	5.4e-05	0.290557330517573	0.000268219560246789	-0.000253801380197817	2.3851670918255e-05
0.04	6e-05	0.290484328828161	-0.000195138665396471	-0.000319215072156388	0.000493522148437381
0.04	6.6e-05	0.290727901162587	-0.000129104400191686	-0.000184945181669507	0.00115168070229281
0.04	7.2e-05	0.291006235179422	-8.52557965229562e-06	-0.000287546994170893	0.00145874328064349
0.04	7.8e-05	0.29094909391633	0.000196633377826484	2.95465915031501e-05	0.00151101328780639
0.04	8.4e-05	0.290391419562358	0.00014109684771839	-0.000201095638670153	0.00133280596598968
0.04	9e-05	0.290744308498539	6.88697911928869e-05	-0.000960175748711092	0.00128850872692571
0.04	9.6e-05	0.290776051220047	0.000276460656638743	-0.000969609367779864	0.00148774238951932
0.04	0.000102	0.290931220849409	-0.000270409939384978	-0.000856255965824126	0.00178077396246874
0.04	0.000108	0.291091706469526	0.000371143430770173	-0.000563512632126624	0.00222733904640947
0.04	0.000114	0.291095359839025	-0.000156320557376194	-0.000436528965350695	0.00193162436158158
0.04	0.00012	0.291116076821941	-0.00062688228641243	-0.000197534008025175	0.00180678574013157
0.04	0.000126	0.290949268914258	6.75263552403415e-05	-0.00029492807278166	0.00235230909748132
0.04	0.000132	0.290743149049178	-0.000610014222186856	-0.000194473783809395	0.00315000617605742
0.04	0.000138	0.291405086558022	-0.000725105135209481	-0.000120277702959273	0.00394096513863543
0.04	0.000144	0.291611381421031	-0.000953139224108339	-0.000372846503536728	0.00477324733986632
0.04	0.00015	0.291666072548701	-0.000408619448752842	-0.000119774469932237	0.00613129231512415
0.04	0.000156	0.291739489887554	-0.000277632776953081	-0.00021331995729599	0.0128352457184674
0.04	0.000162	0.291992972272437	-0.000429845924818016	7.15985893928803e-05	0.0283934799875889
0.04	0.000168	0.292247373455168	-0.000382814642783933	0.000948221382016094	0.0525098359017222
0.04	0.000174	0.292055363896188	-6.35380591282738e-05	0.00204258049818407	0.0795211100900639
0.04	0.00018	0.29166826018723	0.000621751362614708	0.00319574230410962	0.101421444943413
0.04	0.000186	0.292434920238125	0.000327897307953131	0.00415222221541195	0.117402724552685
0.04	0.000192	0.292400311684774	0.000533819886100467	0.00491295066431711	0.126538514257577
0.04	0.000198	0.292134272247213	0.00161349469439033	0.00545450139579008	0.132928886587421
0.04	0.000204	0.291928918050921	0.00105178832177171	0.00581036007006613	0.137920019566661
0.04	0.00021	0.291250441945934	0.00215165081678086	0.006302727082525	0.14248846679948
0.04	0.000216	0.290664700108822	0.0011329540374306	0.00722991169820978	0.145272189832766
0.04	0.000222	0.289992305686866	0.000596437494846919	0.00740974565348662	0.144608983502031
0.04	0.000228	0.289636397789784	0.0018602092170813	0.0070467326977033	0.142851987698377
0.04	0.000234	0.289612005545011	0.000999329117536654	0.00694585562072945	0.139741058664444
0.04	0.00024	0.28899802122683	0.000961196507092599	0.00687555087677086	0.134446061854848
0.04	0.000246	0.288051427413585	0.00121705316227309	0.00666833444789467	0.126904364999025
0.04	0.000252	0.287112993507089	0.00095375902827037	0.0061966796443143	0.11713937589971
0.04	0.000258	0.286628495863947	0.00112858968649017	0.00593774661399514	0.110452719928626
0.04	0.000264	0.286568838811848	0.0016913278411853	0.00618502291674986	0.107147068651721
0.04	0.00027	0.28616165252857	0.000904429095785981	0.0058879134377372	0.104847536991714
0.04	0.000276	0.285640643082798	0.0018200387644314	0.0056047457491015	0.101583954119774
0.04	0.000282	0.285292063793582	0.00129218892621425	0.00487441051966101	0.0953839396855785
0.04	0.000288	0.284728089020913	0.000964248613095767	0.0040128966013216	0.0882492923891477
