# i3d_field_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "field"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 111	201
-0.1	-0.000136	2.09893832e-11	1.20498966e-10	0.0648625733652394	0.00112129431911633	-8.35933989453108e-06	0.00120889376071595
-0.1	-0.00014	2.10211208e-11	1.32047218e-10	0.0820833723925773	0.00127164061997245	-0.00128729090962554	0.00145791915390382
-0.1	-0.000144	2.16758217e-11	1.43562098e-10	0.0778432359211519	0.000486580521476219	0.000533977763969578	0.00128700181581999
-0.1	-0.000148	1.91941842e-11	1.53671892e-10	0.052975563556012	0.00104369360954937	-0.000495177921918283	0.00136104623562471
-0.1	-0.000152	2.21630018e-11	1.61471193e-10	0.0342346304719139	0.00137919343104535	0.00126946989545056	0.00145477663666568
-0.1	-0.000156	1.73997518e-11	1.65586126e-10	0.0294398221858013	0.0031837294009365	0.000859580758273409	0.00149864865230421
-0.1	-0.00016	2.16231231e-11	1.72347494e-10	0.0337036672567377	0.00476105669033449	0.000159640874163029	0.0015198966629802
-0.1	-0.000164	2.03394691e-11	1.79613884e-10	0.0400820676997285	0.00662168976371983	0.00104400697258438	0.00159947889997342
-0.1	-0.000168	1.43716937e-11	1.87029168e-10	0.0465978522219769	0.00679814585871929	0.000504067877131639	0.00173855276392348
-0.1	-0.000172	1.78115357e-11	1.96348806e-10	0.0512446937004313	0.00818286061430276	0.000815751299171312	0.00167988133275955
-0.1	-0.000176	1.20006986e-11	2.0621533e-10	0.0590664856277442	0.00910620386315071	0.000222908997389805	0.00185246700619235
-0.1	-0.00018	1.39048509e-11	2.20222454e-10	0.0726938049814654	0.0112925515771221	-0.000154242060027511	0.00184321326960801
-0.1	-0.000184	8.53268257e-12	2.36267403e-10	0.0900866020919511	0.0146398474032047	0.00130686605586526	0.00236061650681302
-0.1	-0.000188	7.9489379e-12	2.5548478e-10	0.113913136122236	0.017273257377818	-0.00102432193135714	0.00200976206948556
-0.1	-0.000192	4.33614477e-12	2.77514843e-10	0.134800700915946	0.0195220370500962	-0.000699881123240289	0.0023667502862344
-0.1	-0.000196	-5.41927312e-13	3.02623964e-10	0.14792598865626	0.0205235339015223	0.00205944638329785	0.00289260005330523
-0.1	-0.0002	-3.72153914e-12	3.29735114e-10	0.155145062622612	0.0207466285280514	-0.00108794205390579	0.00275493482730894
-0.1	-0.000204	-6.13839552e-12	3.57081831e-10	0.155654761935844	0.0203005322493959	0.000911464851290457	0.00329646453690327
-0.1	-0.000208	-1.24372159e-11	3.85244223e-10	0.160620627621946	0.0208309471864323	-0.00130798936009646	0.00338683100712611
-0.1	-0.000212	-1.19307254e-11	4.13769871e-10	0.166897209613739	0.0197830654339638	6.14954795288509e-05	0.00370647732728762
-0.1	-0.000216	-2.00839045e-11	4.42784247e-10	0.170836173058187	0.0200230336369652	-0.000873178422060107	0.00369808224122213
-0.1	-0.00022	-2.29917228e-11	4.73651758e-10	0.176862335377829	0.0200641422128239	-0.00166083617758746	0.00394109981544366
-0.1	-0.000224	-2.1440521e-11	5.05999194e-10	0.186799667120642	0.0206373050922164	-0.000351286155304191	0.00426767379070825
-0.1	-0.000228	-3.02153868e-11	5.4175795e-10	0.199639893829803	0.0206710672846475	0.00112448896384471	0.00474231472933793
-0.1	-0.000232	-2.92488303e-11	5.81211941e-10	0.225466678800915	0.0221814362423205	-0.00145013096831085	0.00466300270046782
-0.1	-0.000236	-3.68723093e-11	6.25202829e-10	0.25668005725961	0.0239177451326351	0.00241718096282782	0.00531953637255715
-0.1	-0.00024	-3.8655611e-11	6.76158802e-10	0.295449800728992	0.02663976291646	-0.00238611640982797	0.00508970106636913
-0.1	-0.000244	-4.65591935e-11	7.34696555e-10	0.338937177855554	0.0291810539126255	0.00311903699077412	0.00586854252854929
-0.1	-0.000248	-5.09194921e-11	7.99489415e-10	0.380074324660594	0.0304238657351353	0.00261456837303793	0.00609904369927013
-0.1	-0.000252	-5.50188802e-11	8.7239323e-10	0.418594107859099	0.0303385858805502	-0.00355277136833459	0.0060008806691575
-0.1	-0.000256	-6.10601828e-11	9.54697509e-10	0.47577239917372	0.0316273792576025	0.00483886129536669	0.007343736896553
-0.1	-0.00026	-6.66383052e-11	1.0490791e-09	0.54559746375763	0.0325763712715822	-0.00224816354276731	0.00700125019943357
-0.1	-0.000264	-6.96860861e-11	1.15826069e-09	0.635286034898851	0.0325964073612842	0.0030919881328492	0.00760532996608418
-0.1	-0.000268	-7.82193588e-11	1.27856831e-09	0.715842239938272	0.0308375547939084	-0.00131965454750705	0.00732950490135679
-0.1	-0.000272	-8.16090586e-11	1.40943229e-09	0.764756966371915	0.0257057179838414	0.00738417413901748	0.00815102491651315
-0.1	-0.000276	-8.38771323e-11	1.54732259e-09	0.802797392910707	0.0191149847583868	-0.00590067766024351	0.00795549802977934
-0.1	-0.00028	-8.53781443e-11	1.68349767e-09	0.811333582037194	0.012421686551378	0.00529960248681294	0.00858588490564664
-0.1	-0.000284	-9.01262854e-11	1.816769e-09	0.773932910293361	0.00818322157559974	-0.0014695953650094	0.00879074004590135
-0.1	-0.000288	-8.88480052e-11	1.93842341e-09	0.730274918765256	0.00582681867735746	0.00244448703989541	0.00856273757499394
-0.1	-0.000292	-9.25339679e-11	2.05432795e-09	0.672462779340779	0.00367073839307153	0.00097736704599576	0.00891992661100283
-0.1	-0.000296	-8.74740518e-11	2.1557507e-09	0.595255595577886	0.00307798720754819	-0.000443127832861793	0.00919579269383519
-0.1	-0.0003	-8.89729878e-11	2.25018147e-09	0.530871159312971	0.0019028269261671	0.00584805797153933	0.00885589972298806
-0.1	-0.000304	-9.27484669e-11	2.33266758e-09	0.48230116188527	0.00145816851119996	0.00468508355428364	0.00913983753099612
-0.1	-0.000308	-8.86807927e-11	2.41202084e-09	0.435124519074153	0.000706775450939288	-0.00308560465431022	0.00889312386302322
-0.1	-0.000312	-9.47797767e-11	2.4803389e-09	0.405359645718702	0.000554810079446254	0.00205510766882573	0.0089872206088612
-0.1	-0.000316	-9.07441886e-11	2.54289886e-09	0.379709644307639	0.00021524651589518	-0.00102520262921899	0.00930195156532394
-0.1	-0.00032	-9.24646422e-11	2.60409615e-09	0.353953410876422	-0.000273254325962138	0.00494244558230283	0.00920391295709395
-0.1	-0.000324	-9.15934544e-11	2.66304403e-09	0.339071192960201	-0.000287740698987655	-0.00243766210152926	0.00958141632340331
-0.1	-0.000328	-9.10737664e-11	2.71992299e-09	0.330055428377264	-0.000741295243273577	-0.00305407761960455	0.00905019674354421
-0.1	-0.000332	-9.34449924e-11	2.77652735e-09	0.315819571932817	-0.000162073635339668	0.00253356502160779	0.00882506418933049
-0.1	-0.000336	-9.18763107e-11	2.82556267e-09	0.312515594202206	-0.000696964548622474	-0.00104001793939513	0.00888318717106814
-0.1	-0.00034	-9.11279597e-11	2.87846003e-09	0.302074513545512	-0.000686751965739078	0.00436579306819123	0.00893084569199838
-0.1	-0.000344	-9.34401469e-11	2.93176082e-09	0.292640602575499	-0.000193591462312064	0.000504618334641522	0.00900867456607211
-0.1	-0.000348	-8.87506319e-11	2.98189686e-09	0.289472083797542	-0.000325634420356604	0.00173170184731455	0.00902320462760522
-0.1	-0.000352	-9.33365783e-11	3.02929967e-09	0.283173330023949	0.000643025095214363	0.00152945649884662	0.00867347751077015
-0.1	-0.000356	-9.27883163e-11	3.07931536e-09	0.277160413891778	3.94898313366872e-05	-0.00163739009686098	0.00852354523913307
-0.1	-0.00036	-9.01056711e-11	3.12228105e-09	0.275664546282824	0.000726867300007978	-0.00211362408489873	0.00862529805741672
-0.1	-0.000364	-9.35447315e-11	3.1753671e-09	0.268171316695805	1.00741032790542e-05	-0.00194992093210959	0.00834121395067091
-0.1	-0.000368	-8.92505493e-11	3.21326299e-09	0.268289930784801	3.71908337276057e-05	-0.00030673603394555	0.00890810170831535
-0.1	-0.000372	-9.33792705e-11	3.26358727e-09	0.265106186003215	0.000526680046549736	0.00110807487856319	0.00838985964595409
-0.1	-0.000376	-8.89916177e-11	3.3091742e-09	0.259668226616379	-8.38572395115892e-05	-0.000903038574204984	0.00877089947656913
-0.1	-0.00038	-9.12803369e-11	3.35526285e-09	0.256549870531786	0.000238645340110672	0.000880344752632776	0.00874908250741437
-0.1	-0.000384	-9.19789275e-11	3.39579604e-09	0.256573847117721	-0.000688361251807265	0.0040916665044154	0.00824500886221008
-0.1	-0.000388	-9.14361198e-11	3.4406658e-09	0.250293163287242	-0.000422318248366336	-0.00386469120130018	0.00894264119785268
-0.1	-0.000392	-9.03899414e-11	3.48941979e-09	0.258705838016306	-0.0011536549660601	0.00200745547173337	0.00939915066456684
-0.1	-0.000396	-9.24161362e-11	3.52774406e-09	0.258039656485896	-0.000596182155722272	0.00232949401540514	0.00948644725400031
-0.1	-0.0004	-8.88293276e-11	3.57172318e-09	0.254601751158998	-0.000475657808651183	0.0023557855723093	0.00867120988057004

