# qdac_Pg_set	qdac_bias_left_set	dmm1_curr_3_4	dmm2_curr_3_5	lockin1_conductance_3_0	lockin2_conductance_3_1	lockin3_conductance_3_2	lockin4_conductance_3_3
# "Plunger"	"DCbias_left"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 81	121
-1.28	-0.0003	4.68212572e-11	4.84405418e-09	0.523479064500413	0.0027172705950143	0.00837122569978611	0.067858279156945
-1.28	-0.000295	4.69822121e-11	4.73686031e-09	0.527734120707952	0.00190048136100377	0.0139198224745512	0.0698833817438183
-1.28	-0.00029	4.92561365e-11	4.62314355e-09	0.525615736962364	0.0014148754523178	-0.00333978844503095	0.0695285239188675
-1.28	-0.000285	4.6804542e-11	4.50585321e-09	0.531578074742334	0.0017245138966757	0.00832106300971122	0.0680274169001314
-1.28	-0.00028	4.93859609e-11	4.39099194e-09	0.537340111819874	0.00301681143604701	0.0116623455475903	0.068320993335167
-1.28	-0.000275	5.07838868e-11	4.27383129e-09	0.540463236985589	0.00408146319336854	0.00335658066809066	0.0683167657093797
-1.28	-0.00027	5.12988816e-11	4.1585465e-09	0.549371369433407	0.00397682576049138	-0.00813912413002609	0.0680215868288861
-1.28	-0.000265	5.37950941e-11	4.04008464e-09	0.546671290977288	0.00216805404927811	-0.00412779477096843	0.0674906017354455
-1.28	-0.00026	5.06327879e-11	3.91922745e-09	0.553980824069323	0.0022152796556827	0.00683430352191757	0.0694260054252192
-1.28	-0.000255	5.33717889e-11	3.79987033e-09	0.549262205960711	0.000701061810396156	-0.00167872461566889	0.0684274222409084
-1.28	-0.00025	5.31164337e-11	3.68141402e-09	0.551519855171606	0.00148826468965115	-0.00359325202217102	0.0683132217265053
-1.28	-0.000245	5.33942611e-11	3.56079034e-09	0.559817503565171	0.00176245825005662	0.00340070545923989	0.0691118651316293
-1.28	-0.00024	5.11830086e-11	3.44049596e-09	0.557614326675812	0.00379554761806421	0.0102104092597334	0.0687764773412701
-1.28	-0.000235	5.50037259e-11	3.31706793e-09	0.562378710336557	0.00428005107353386	0.00345967307695761	0.0680902351148048
-1.28	-0.00023	5.61829181e-11	3.1993225e-09	0.555085540842737	0.00579141301713527	-0.00636592950150886	0.0674094729355409
-1.28	-0.000225	5.61980487e-11	3.0802921e-09	0.558668727622106	0.00494057343708494	-0.0103166112004438	0.0676241519657305
-1.28	-0.00022	5.62812414e-11	2.96245183e-09	0.551470939421869	0.00532158592245325	0.00653132295144064	0.0677798630410318
-1.28	-0.000215	5.83409182e-11	2.84113081e-09	0.548906451192688	0.0048924261147605	-0.00605841093596609	0.0667542405721458
-1.28	-0.00021	5.80659353e-11	2.72495749e-09	0.541894919089347	0.00443594672795867	-0.0101040022275585	0.0676237199064162
-1.28	-0.000205	5.84558925e-11	2.60820001e-09	0.534490529744493	0.00374957871091557	0.00313227634228616	0.0682058302522941
-1.28	-0.0002	6.01712056e-11	2.49753078e-09	0.528359918325871	0.00474425728902419	0.0120881883393188	0.0678787336382708
-1.28	-0.000195	5.91582869e-11	2.38568405e-09	0.521665507179488	0.00346916232716306	0.0120484839571712	0.0701552020511935
-1.28	-0.00019	6.2014896e-11	2.27308789e-09	0.515110011408596	0.00402264460891324	-0.000363005991124164	0.0695657466922745
-1.28	-0.000185	6.03800778e-11	2.16705339e-09	0.504560926723869	0.00446622304528388	0.00549197745650043	0.0682938009121364
-1.28	-0.00018	6.23297467e-11	2.06527465e-09	0.491593926014265	0.00448753753985732	0.0107904304047082	0.066786196589115
-1.28	-0.000175	6.50545415e-11	1.96299524e-09	0.46882054598195	0.00519053507365155	0.00329249362020424	0.0685261068893422
