# qdac_RB_set	qdac_bias_right_set	dmm1_curr	dmm2_curr	lockin1_conductance	lockin2_conductance	lockin3_conductance	lockin4_conductance
# "Right Barrier"	"DCbias_right"	"current_right"	"current_left"	"Conductance dIL/dVL"	"Conductance dIR/dVL"	"Conductance dIL/dVR"	"Conductance dIR/dVR"
# 201	121
-0.8605	0.00026	-1.48898961e-09	-5.8051888e-10	0.216736511212584	0.0031876780993818	-0.00866906325450781	0.198550993740273
-0.8605	0.000265	-1.56684558e-09	-5.84556619e-10	0.217507852817449	0.00354365367593826	-0.00616404408877958	0.151769931758556
-0.8605	0.00027	-1.5910346e-09	-5.82579654e-10	0.217205564088244	0.00433223938586195	-0.00754431450771858	0.187037354704604
-0.8605	0.000275	-1.63524128e-09	-5.85877347e-10	0.218565972744545	0.00705413582344567	-0.00775044326692155	0.199321350903101
-0.8605	0.00028	-1.67974023e-09	-5.86887897e-10	0.21839767724642	0.00369448835133458	-0.00725023696740759	0.208670709409046
-0.8605	0.000285	-1.72851728e-09	-5.89375328e-10	0.219021352841811	0.0024830362428201	-0.00784407582241623	0.21655668683216
-0.8605	0.00029	-1.38573501e-09	-5.79127774e-10	0.218872964910682	0.0088383766899765	-0.00896767537167007	0.244955135506561
-0.8605	0.000295	-1.48114316e-09	-5.83014463e-10	0.221407219891759	0.0138632773309788	-0.0094312837451444	0.276662812258139
-0.8605	0.0003	-1.89558205e-09	-5.93512672e-10	0.220747863816111	-0.004194240715008	-0.00758405922442227	0.20107043837186

-0.86025	-0.0003	2.33771608e-09	-6.16983422e-10	0.225000622998497	0.00947761395569336	0.00915591740236868	0.211008010752092
-0.86025	-0.000295	2.29385496e-09	-6.15199093e-10	0.224939193938518	0.01313731568194	0.0098999736069816	0.239923968631827
-0.86025	-0.00029	2.24351034e-09	-6.14042918e-10	0.225978325115257	0.014260712190846	0.00958590509683712	0.23316889407546
-0.86025	-0.000285	2.19809273e-09	-6.11787006e-10	0.225910726896772	0.0184016335126686	0.0102934173823549	0.243809553545816
-0.86025	-0.00028	2.13923021e-09	-6.09548486e-10	0.226431167540554	0.0228690676244198	0.0100979151062022	0.231916139409055
-0.86025	-0.000275	2.08315796e-09	-6.08148339e-10	0.226414016409381	0.0199510929447239	0.0106880418022738	0.238516328725309
-0.86025	-0.00027	2.05012706e-09	-6.04924189e-10	0.225858464068541	0.0171816798415506	0.0116725796223333	0.243282768731507
-0.86025	-0.000265	1.98679078e-09	-6.03694949e-10	0.224986862716441	0.0185794534677627	0.0119219396568949	0.234297303026768
-0.86025	-0.00026	1.94629861e-09	-6.01481067e-10	0.223650343137716	0.019725400490159	0.0131572656331987	0.250092009370081
-0.86025	-0.000255	1.90080842e-09	-5.97494241e-10	0.222984664769805	0.0180020766377902	0.0144018289387979	0.251186816097735
-0.86025	-0.00025	1.86410149e-09	-5.95650741e-10	0.223852678382502	0.0123864148841332	0.0144828196425523	0.245470128918189
-0.86025	-0.000245	1.78937576e-09	-5.91869443e-10	0.222969001233772	0.0161509177746541	0.0139810710531769	0.242861297130107
-0.86025	-0.00024	1.74050994e-09	-5.90394233e-10	0.225500543540253	0.0166848165356798	0.014264711478397	0.233912321330942
-0.86025	-0.000235	1.6995049e-09	-5.88634143e-10	0.223985293400369	0.0161577733060406	0.0150212960501207	0.234567389623797
-0.86025	-0.00023	1.6656049e-09	-5.85190389e-10	0.224210620789055	0.0170666999770455	0.0158447117959875	0.238568088400437
-0.86025	-0.000225	1.62305346e-09	-5.81481383e-10	0.226479383228109	0.0212454456738104	0.0157406660529039	0.232350911891238
-0.86025	-0.00022	1.53529117e-09	-5.77447209e-10	0.22684237909094	0.022291893151716	0.0160233917688863	0.242934320702481
-0.86025	-0.000215	1.4909493e-09	-5.75332077e-10	0.227317119840872	0.0227193712077085	0.0168273552529042	0.238997435524032
-0.86025	-0.00021	1.45642002e-09	-5.72671966e-10	0.227041848527373	0.0227370131937413	0.0164230621274547	0.230030389781754
-0.86025	-0.000205	1.40275288e-09	-5.67623887e-10	0.226658354431385	0.0246701417319274	0.0156953025078903	0.231070242880147
-0.86025	-0.0002	1.35754803e-09	-5.6375555e-10	0.227747429532937	0.0264556316068254	0.0161066849690052	0.223625754012052
-0.86025	-0.000195	1.29345636e-09	-5.62186652e-10	0.2286896042985	0.0223993065004333	0.0162274620915869	0.219817174185715
-0.86025	-0.00019	1.26554243e-09	-5.59576025e-10	0.226363613078598	0.0209651017557369	0.0154116771230961	0.211068542878395
-0.86025	-0.000185	1.22726346e-09	-5.56173956e-10	0.228304841371225	0.0219669472626997	0.0155630375168858	0.208831741929399
-0.86025	-0.00018	1.16598902e-09	-5.51323129e-10	0.228249187689179	0.0228512820738451	0.0156916573452071	0.205930356431757
-0.86025	-0.000175	1.12892475e-09	-5.49373495e-10	0.229441388355716	0.020231576325106	0.0158148272038904	0.201882820185473
-0.86025	-0.00017	1.10000314e-09	-5.45184703e-10	0.228183492724671	0.0226104620570359	0.0158987589228255	0.196669641282389
-0.86025	-0.000165	1.06102159e-09	-5.41404856e-10	0.227029269568244	0.0223951363030936	0.0156106598045538	0.190417593722948
-0.86025	-0.00016	1.00766209e-09	-5.41418601e-10	0.22731795114915	0.0198335603725212	0.015715164953138	0.183776254806623
-0.86025	-0.000155	9.69039635e-10	-5.37353627e-10	0.22490296654393	0.0189654223351227	0.0146062561205622	0.18205035637205
-0.86025	-0.00015	9.24835747e-10	-5.31794931e-10	0.225718126666933	0.019349561784477	0.0151606339692667	0.18360933752641
-0.86025	-0.000145	8.89786001e-10	-5.29345011e-10	0.227176498050013	0.0195941240410752	0.0156617276327716	0.181033090704898
-0.86025	-0.00014	8.45138896e-10	-5.25231965e-10	0.228275920706239	0.0199773282723743	0.0159931516843536	0.177053108925268
-0.86025	-0.000135	8.16153863e-10	-5.21288363e-10	0.226631883930009	0.0237705439979925	0.016076297218167	0.170688714875782
-0.86025	-0.00013	7.78921035e-10	-5.18678782e-10	0.228088636457758	0.0240864344061645	0.0152870059931262	0.167486090721067
-0.86025	-0.000125	7.39560478e-10	-5.14841127e-10	0.229289150169499	0.02268093976143	0.0149342236938714	0.166428758345721
-0.86025	-0.00012	7.01591084e-10	-5.11828831e-10	0.227011965298616	0.0258911946949301	0.0151097302148781	0.166521426969406
-0.86025	-0.000115	6.75008214e-10	-5.08178346e-10	0.227495587886347	0.0259543601975725	0.0147644447000219	0.15814995652433
-0.86025	-0.00011	6.38648409e-10	-5.05310523e-10	0.229484200562948	0.0265538076262474	0.0148510398761488	0.154254920984644
-0.86025	-0.000105	6.01868504e-10	-5.03079547e-10	0.233350752970052	0.0229659611373477	0.0145581046964743	0.151159502350637
-0.86025	-0.0001	5.75649046e-10	-4.9844943e-10	0.23225636189184	0.0221809686332929	0.0144573171761583	0.141585833708394
-0.86025	-9.5e-05	5.55466693e-10	-4.97094849e-10	0.232480376697408	0.0264476877226865	0.0127912316771412	0.133197868423703
-0.86025	-9e-05	5.22383564e-10	-4.93691867e-10	0.23298526319178	0.0259710245798773	0.0121697546673992	0.127684249352079
-0.86025	-8.5e-05	4.94885762e-10	-4.89909594e-10	0.236012613259851	0.0224313377190624	0.0130404522489244	0.124845047651119
-0.86025	-8e-05	4.69260152e-10	-4.87013358e-10	0.232826790216963	0.0234611563639068	0.0128123985052683	0.123638233520681
-0.86025	-7.5e-05	4.42573406e-10	-4.84342289e-10	0.235126223431827	0.0212150223741985	0.0129414162116978	0.122505361779256
-0.86025	-7e-05	4.15780591e-10	-4.81071174e-10	0.234077860397942	0.0181828034254496	0.0131845647030204	0.121960430450256
-0.86025	-6.5e-05	3.91628199e-10	-4.81782268e-10	0.238526019993123	0.0181344332365691	0.0134003156803176	0.117846575762953
-0.86025	-6e-05	3.70240883e-10	-4.75381647e-10	0.232903882812975	0.0182881617558792	0.0136230930983203	0.114068163554624
-0.86025	-5.5e-05	3.43986494e-10	-4.71194742e-10	0.237762138261013	0.0171088517862579	0.0130828132518346	0.112690439691912
-0.86025	-5e-05	3.20042804e-10	-4.67662145e-10	0.23901983700177	0.0147210240571737	0.0132537065770551	0.1131883257195
-0.86025	-4.5e-05	2.94216059e-10	-4.64029408e-10	0.239788575309268	0.0159503873344737	0.0142868777871072	0.112029661646522
-0.86025	-4e-05	2.712914e-10	-4.61394009e-10	0.23681696641751	0.015856577033231	0.0150376883442374	0.10858949210482
-0.86025	-3.5e-05	2.51704537e-10	-4.60450576e-10	0.240327873447914	0.0162153562131656	0.0147761349257132	0.103506488988078
-0.86025	-3e-05	2.30009123e-10	-4.5696188e-10	0.237838268288555	0.0155396652690302	0.0139581035198587	0.10442516845194
-0.86025	-2.5e-05	2.06852114e-10	-4.55575189e-10	0.237040631199034	0.0150245091530198	0.0118806902511598	0.103388957786262
-0.86025	-2e-05	1.84842899e-10	-4.51307782e-10	0.237158764008493	0.0124391207112807	0.0110979811012799	0.0994874796309053
-0.86025	-1.5e-05	1.65850632e-10	-4.49493172e-10	0.242052328039177	0.0110988308644409	0.0103561193777332	0.0961573376711311
-0.86025	-9.99999999999997e-06	1.47221082e-10	-4.47562722e-10	0.241782438327737	0.0124306271809646	0.00955951800111774	0.0924788570689558
-0.86025	-5.00000000000001e-06	1.29765116e-10	-4.46031101e-10	0.24401142938933	0.012572556092187	0.00899746425469898	0.0913408388898026
-0.86025	0	1.07912832e-10	-4.42513883e-10	0.243596192571834	0.00985111051447357	0.00848987533802536	0.0917778919919647
-0.86025	5.00000000000001e-06	8.76427751e-11	-4.40661055e-10	0.244480110362682	0.00989926330612923	0.00806259690463587	0.0910279783689807
-0.86025	9.99999999999997e-06	7.07919686e-11	-4.41925925e-10	0.24513498176525	0.00947181191183443	0.00564194630340919	0.0880242931415436
-0.86025	1.5e-05	4.98572732e-11	-4.40765803e-10	0.241751023752009	0.00896167917500908	0.00435998179548184	0.0889616550929452
-0.86025	2e-05	3.34895593e-11	-4.40309546e-10	0.23828907620908	0.00683464739214173	0.0023383413286267	0.0879009318637843
-0.86025	2.5e-05	1.99750194e-11	-4.4315073e-10	0.238680095798522	0.00550354838716117	0.00181773490125086	0.0800882952314359
-0.86025	3e-05	-2.16122051e-12	-4.42377513e-10	0.242183411705376	0.00568485387535184	0.00246703225548202	0.0797292480641371
-0.86025	3.5e-05	-1.31498496e-11	-4.43230965e-10	0.243899509490208	0.0046030831154904	-0.000958818212712728	0.0818095503907796
-0.86025	4e-05	-3.47042957e-11	-4.43220808e-10	0.244153976307732	0.00136834425216182	-0.00247526719908776	0.0813430242456076
-0.86025	4.5e-05	-5.17437274e-11	-4.4221369e-10	0.245452124600473	0.00337243459670196	-0.00588068737442877	0.0845536442459266
-0.86025	5e-05	-7.22701146e-11	-4.43582358e-10	0.244090972144254	0.00507386251925358	-0.00881412665016421	0.0843375596511697
-0.86025	5.5e-05	-8.81976804e-11	-4.472664e-10	0.24151841150259	0.00198379575381805	-0.0105126104815177	0.0878291005558184
-0.86025	6e-05	-1.07770119e-10	-4.48450331e-10	0.244086093699997	0.000654402641560587	-0.0131980105130948	0.0959407171082229
-0.86025	6.5e-05	-1.31864778e-10	-4.53527665e-10	0.244174233898772	0.00358283233941066	-0.0133925563783559	0.102253821830033
-0.86025	7e-05	-1.53933045e-10	-4.55934005e-10	0.238371200387804	0.00133499258509185	-0.0151301149601168	0.103097858856794
-0.86025	7.5e-05	-1.763371e-10	-4.57654517e-10	0.237897356571549	-0.00294860683085538	-0.0150862431157648	0.10117150654845
-0.86025	8e-05	-1.9454459e-10	-4.59945589e-10	0.239802598111706	-0.000245620422663668	-0.0141099903154028	0.0973316652801421
-0.86025	8.5e-05	-2.17835712e-10	-4.62732162e-10	0.23881553287761	0.00131331661644225	-0.0134145845918553	0.0978818360189237
-0.86025	9e-05	-2.39428441e-10	-4.66154974e-10	0.241018294079943	-0.00310464194763579	-0.0136492518586221	0.0990004552572746
-0.86025	9.5e-05	-2.59767919e-10	-4.68593623e-10	0.239895507372811	-0.00187912020808339	-0.0128560433822403	0.101321557091439
-0.86025	0.0001	-2.84426225e-10	-4.71749525e-10	0.23920637745503	0.00062820927230604	-0.0127298313299767	0.101413153769426
-0.86025	0.000105	-3.06697002e-10	-4.75365517e-10	0.233723899506668	-0.00183879644940287	-0.0120949864446067	0.102985490493183
-0.86025	0.00011	-3.32915118e-10	-4.77380542e-10	0.233843673045024	-0.00228060648275693	-0.0131324946600236	0.11176773496094
-0.86025	0.000115	-3.62719052e-10	-4.84620814e-10	0.234246680927434	-0.00288274642358824	-0.0141978529580675	0.122616559752025
-0.86025	0.00012	-3.91279284e-10	-4.85645661e-10	0.232403087215807	-0.00454738670999054	-0.0151784988218555	0.130287655781574
-0.86025	0.000125	-4.14976983e-10	-4.90368416e-10	0.22972665720924	-0.0041892053724478	-0.0162146520651934	0.132177179097084
-0.86025	0.00013	-4.47913982e-10	-4.93070013e-10	0.228527521710713	9.16763117080143e-05	-0.0169019074455698	0.137100604473564
-0.86025	0.000135	-4.79135209e-10	-4.98377794e-10	0.229270292674636	-0.00144395189782836	-0.0174041578256486	0.145395419850334
-0.86025	0.00014	-5.15004877e-10	-5.02657166e-10	0.227705623641307	0.000280647475084362	-0.0187538087405872	0.150030929328789
-0.86025	0.000145	-5.55419582e-10	-5.08962853e-10	0.226541162312132	0.00136434410986919	-0.0194990093564834	0.164124676382539
-0.86025	0.00015	-5.94647784e-10	-5.13751421e-10	0.224210664540886	0.0003651885938665	-0.0212088354415406	0.173043561130574
-0.86025	0.000155	-6.2874893e-10	-5.17025527e-10	0.222334474925905	-0.00142051094437675	-0.0208594699700213	0.178402119954762
-0.86025	0.00016	-6.67554689e-10	-5.2267157e-10	0.221283836740433	0.00191632811141146	-0.0210079016543905	0.182142674971692
-0.86025	0.000165	-7.07308419e-10	-5.29819625e-10	0.224745565519509	0.000582311420893342	-0.0204649337396623	0.185213909192693
-0.86025	0.00017	-7.51126495e-10	-5.34838375e-10	0.222450748233218	0.000652646373158724	-0.0199068109169731	0.192903742403094
-0.86025	0.000175	-7.99097594e-10	-5.38655755e-10	0.22163959149906	0.00116268344362004	-0.0193959535224184	0.199769905550303
-0.86025	0.00018	-8.50448232e-10	-5.35399449e-10	0.223561065363147	0.00239515856015221	-0.0179155306837651	0.201416742509489
-0.86025	0.000185	-8.7723325e-10	-5.41545046e-10	0.223593289364192	0.00312773151065026	-0.0179451322494815	0.195118098117823
-0.86025	0.00019	-9.1352797e-10	-5.47317771e-10	0.222733326281016	0.00387530230294867	-0.017599807084088	0.192302665175728
-0.86025	0.000195	-9.62096991e-10	-5.50773155e-10	0.224352292652045	0.00102465845265488	-0.0176607111089407	0.191327172585157
-0.86025	0.0002	-9.96906462e-10	-5.53804218e-10	0.222391966222437	-0.00155641289463132	-0.0150858684816095	0.184793072004588
-0.86025	0.000205	-1.03929653e-09	-5.54996054e-10	0.223455839658597	-0.000954574865863204	-0.013319401543442	0.177114964576169
-0.86025	0.00021	-1.07262975e-09	-5.57264715e-10	0.224249538984671	-0.00477566605435155	-0.013049319045828	0.165697625650722
-0.86025	0.000215	-1.10795957e-09	-5.63777161e-10	0.222847893229335	-0.00628084448374456	-0.0125645985351899	0.162822437197291
-0.86025	0.00022	-1.14599091e-09	-5.63597265e-10	0.223088009098642	-0.00701338889243288	-0.0117283919046492	0.171800366467094
-0.86025	0.000225	-1.18021061e-09	-5.66023177e-10	0.222666821886493	-0.00288363959783929	-0.0108347384110776	0.169747568304086
-0.86025	0.00023	-1.21869223e-09	-5.6772756e-10	0.2221554599661	-0.00525754433649169	-0.0107145177706323	0.171518127501859
-0.86025	0.000235	-1.25691417e-09	-5.7145342e-10	0.221672143650582	-0.00317341704945576	-0.0101670186967976	0.176832506847081
-0.86025	0.00024	-1.29779915e-09	-5.7246284e-10	0.218889875399737	-0.00135599209302534	-0.00971392674089808	0.180017017302153
-0.86025	0.000245	-1.33634537e-09	-5.74414012e-10	0.21786284190259	-0.00186143190529024	-0.0093776796167529	0.180122483648821
-0.86025	0.00025	-1.37625837e-09	-5.73491455e-10	0.217939387584272	-0.00510555567852938	-0.00870528517929428	0.177856171373376
-0.86025	0.000255	-1.41273865e-09	-5.76894432e-10	0.219064230674441	-0.00254040089821356	-0.00928110262880243	0.17783082751101
-0.86025	0.00026	-1.44638097e-09	-5.78820617e-10	0.217428922597555	-0.00445763072936551	-0.00937480559876548	0.182673474116327
-0.86025	0.000265	-1.48813277e-09	-5.79446416e-10	0.217156013939306	-0.00330492627777694	-0.00802357137633034	0.186334333239878
-0.86025	0.00027	-1.52556569e-09	-5.81249051e-10	0.216232981062556	-0.000367521682626534	-0.00796157284537532	0.182394516613585
-0.86025	0.000275	-1.56963663e-09	-5.83479398e-10	0.218114049126491	0.00137581676747193	-0.00782468645505758	0.183215463056001
-0.86025	0.00028	-1.61227176e-09	-5.86643634e-10	0.218274665992705	0.00241784802350085	-0.00759484909728311	0.190003735118665
-0.86025	0.000285	-1.65845972e-09	-5.88547626e-10	0.217734667805972	0.00540535698577368	-0.0080840317196573	0.197365640406764
-0.86025	0.00029	-1.68753527e-09	-5.90664281e-10	0.21668573598419	0.00569977190235888	-0.00740898681431629	0.200177770003404
-0.86025	0.000295	-1.72668701e-09	-5.89655673e-10	0.216955406931777	0.0012156647770762	-0.00752287832559924	0.19985539869988
-0.86025	0.0003	-1.76577667e-09	-5.88628201e-10	0.21773416464817	-0.000270924484487149	-0.00773245535954795	0.199297286813504

-0.86	-0.0003	2.07583101e-09	-6.09028091e-10	0.227541156524704	0.0192708475979988	0.00484485031405897	0.212297736613004
-0.86	-0.000295	2.03008277e-09	-6.06802654e-10	0.225989350844453	0.0194501647221461	0.00561642366926738	0.208419742822565
-0.86	-0.00029	1.99021881e-09	-6.11170507e-10	0.227325914175009	0.0112706758152406	0.00621149956889218	0.208362470289886
-0.86	-0.000285	1.97265568e-09	-6.06928377e-10	0.226221219289255	0.0139991218555106	0.0063977269153893	0.213439555827022
-0.86	-0.00028	1.90329032e-09	-6.03974379e-10	0.225373507019428	0.0123104420897629	0.0061744326662572	0.21507328879571
-0.86	-0.000275	1.85962993e-09	-6.01205226e-10	0.226299690103178	0.00968965345713278	0.00687953102283713	0.208592851139548
-0.86	-0.00027	1.79998295e-09	-5.98551753e-10	0.226069943666811	0.0114677060239078	0.00736190186659542	0.213971044073566
-0.86	-0.000265	1.72441259e-09	-5.96915125e-10	0.22594380408436	0.0117324622906874	0.00810699378411414	0.214843936139916
-0.86	-0.00026	1.68315979e-09	-5.95073028e-10	0.225813617351838	0.0107022382482265	0.00855617464155271	0.211386801411148
-0.86	-0.000255	1.68994941e-09	-5.93914018e-10	0.224039809501923	0.0101275617922569	0.00944807801913286	0.204512434595963
-0.86	-0.00025	1.62301983e-09	-5.91362658e-10	0.224183690886406	0.0136429637475648	0.0103036405189053	0.197804088132012
-0.86	-0.000245	1.59330229e-09	-5.89559149e-10	0.223416855832885	0.0161728106280782	0.0108982231728932	0.196909604017939
-0.86	-0.00024	1.5520708e-09	-5.93543927e-10	0.223397888951397	0.0174784898864237	0.0118463770459233	0.201294278165406
-0.86	-0.000235	1.50197684e-09	-5.85144763e-10	0.222672006607661	0.0161463496996759	0.0121126680821163	0.206405644091321
-0.86	-0.00023	1.46713324e-09	-5.81585541e-10	0.224105766986813	0.0173005646511667	0.0133180752841774	0.202888874174625
-0.86	-0.000225	1.44061507e-09	-5.80118632e-10	0.226109386898493	0.0196568315053149	0.0135792007446809	0.200590228511511
-0.86	-0.00022	1.39798795e-09	-5.77460882e-10	0.22602262491763	0.0192641465693468	0.0143277853732649	0.205662676241809
-0.86	-0.000215	1.34907052e-09	-5.75718005e-10	0.226123759724975	0.0199612641249766	0.0149125072195671	0.197578607604871
-0.86	-0.00021	1.31409093e-09	-5.73205261e-10	0.224236566254365	0.0226212826938278	0.0147237257982746	0.195657483764828
-0.86	-0.000205	1.27391462e-09	-5.69380049e-10	0.224063239173529	0.0193185929409212	0.014472603342431	0.195058681693747
-0.86	-0.0002	1.21637808e-09	-5.66186893e-10	0.224916223672883	0.0176635933309249	0.0141311954279088	0.193049592666951
-0.86	-0.000195	1.171532e-09	-5.63584791e-10	0.225439748893568	0.01930843953576	0.0146930413481974	0.191158023905188
-0.86	-0.00019	1.13974252e-09	-5.59298814e-10	0.228058184441104	0.0165711766037674	0.0147256304160611	0.187440515720772
-0.86	-0.000185	1.09702678e-09	-5.57774308e-10	0.230512349757625	0.0178228073686467	0.0152622486928094	0.185771408539341
-0.86	-0.00018	1.05852937e-09	-5.53876502e-10	0.230123430307747	0.0137164193834812	0.0153665350770709	0.182951742503067
-0.86	-0.000175	1.02716083e-09	-5.51373016e-10	0.229504808173334	0.0163277081697226	0.0146478774262567	0.176721691708706
-0.86	-0.00017	9.91514088e-10	-5.48836858e-10	0.228070413376189	0.0155918091447099	0.0153975613462555	0.172621367602823
-0.86	-0.000165	9.4588748e-10	-5.43859843e-10	0.229398138625475	0.0158274745240223	0.0141251698344146	0.164180800407338
-0.86	-0.00016	9.15150044e-10	-5.42412347e-10	0.227395503146435	0.0163391290414216	0.0144031675038229	0.158538164994034
-0.86	-0.000155	8.82686951e-10	-5.39567582e-10	0.2273741079843	0.0117876483599473	0.0146249591145705	0.154103656298983
-0.86	-0.00015	8.5083354e-10	-5.35168481e-10	0.224859519923403	0.013837830922646	0.0148412939197208	0.158160960375261
-0.86	-0.000145	8.15616922e-10	-5.33496591e-10	0.227623499467281	0.0122505457485505	0.0145817668071398	0.154194235724584
-0.86	-0.00014	7.83276868e-10	-5.30150749e-10	0.227862346500603	0.0132156620706921	0.0143362939435372	0.153191933545377
-0.86	-0.000135	7.56295267e-10	-5.28262123e-10	0.230647655576521	0.0121435726636142	0.0143898009952928	0.153263917991798
-0.86	-0.00013	7.12558957e-10	-5.23840312e-10	0.228864703368425	0.0148102922611173	0.0149884102830181	0.153536936031973
-0.86	-0.000125	6.89350784e-10	-5.20428128e-10	0.23087948027419	0.0157902148352134	0.0144351590709752	0.150037623523361
-0.86	-0.00012	6.60720211e-10	-5.17043742e-10	0.228875772849452	0.0168565630422758	0.0148920732522267	0.145042979373945
-0.86	-0.000115	6.31717785e-10	-5.13865993e-10	0.228992549319264	0.0150394206851373	0.0156234944419982	0.137805627632712
-0.86	-0.00011	6.05376982e-10	-5.12589094e-10	0.22840020079594	0.0180193494589989	0.0154347704458647	0.132697991638476
-0.86	-0.000105	5.70311528e-10	-5.10227506e-10	0.227928500871081	0.016562204526231	0.0155974778786706	0.128319563216394
-0.86	-0.0001	5.46297958e-10	-5.05996154e-10	0.226295511702312	0.0147622092008508	0.0150893687126529	0.116159059551148
-0.86	-9.5e-05	5.24598095e-10	-5.03062311e-10	0.230195731958467	0.0147366588794529	0.0148576711738813	0.108827868795388
-0.86	-9e-05	5.01221412e-10	-5.01532545e-10	0.230993915962319	0.0134548864742445	0.0149838490439992	0.105808459874912
-0.86	-8.5e-05	4.77410643e-10	-4.97774034e-10	0.23320317446424	0.0103297562095157	0.0155107623824246	0.105772954401979
-0.86	-8e-05	4.53806932e-10	-4.95414956e-10	0.233379411114656	0.0129321556389192	0.0159446816841715	0.105949453563381
-0.86	-7.5e-05	4.32702024e-10	-4.91842838e-10	0.234477586813162	0.0133603323735528	0.0157702252329476	0.107261985619387
-0.86	-7e-05	4.09177295e-10	-4.86368144e-10	0.232126743951913	0.0139419081136794	0.0156440842791711	0.105435357090127
-0.86	-6.5e-05	3.88848853e-10	-4.82758272e-10	0.2364896729132	0.0118664992740686	0.0153116238311344	0.105575267900813
-0.86	-6e-05	3.61911179e-10	-4.8070332e-10	0.238893281765181	0.0110621522683497	0.01663708213095	0.107534248927558
-0.86	-5.5e-05	3.38037419e-10	-4.76545539e-10	0.236874282706718	0.00933711795193597	0.0170200758019231	0.106234755231954
-0.86	-5e-05	3.19527296e-10	-4.74557229e-10	0.236805590668968	0.00786586271118886	0.0159897157148984	0.10420645868625
-0.86	-4.5e-05	2.95655192e-10	-4.70217846e-10	0.240014340230358	0.00915664752848969	0.0149172954269056	0.103682681881966
-0.86	-4e-05	2.72684627e-10	-4.65117064e-10	0.24032955793334	0.00924914250866038	0.0146471842160074	0.103450343089712
-0.86	-3.5e-05	2.49751675e-10	-4.63398803e-10	0.23874226865842	0.00796874626836738	0.0139640880952478	0.104597882993049
-0.86	-3e-05	2.29024459e-10	-4.59601507e-10	0.239189838863585	0.00774579657347819	0.0137412915350557	0.103401985209881
-0.86	-2.5e-05	2.04524409e-10	-4.57468595e-10	0.238569619747407	0.00883875747701192	0.0124901092374844	0.0997183527015856
-0.86	-2e-05	1.8662192e-10	-4.52298857e-10	0.237510865402319	0.00882190577739462	0.012130783146508	0.0970309516591351
-0.86	-1.5e-05	1.64343564e-10	-4.49660914e-10	0.237376959679599	0.00770154325807205	0.0109197188317581	0.0981505990913532
-0.86	-9.99999999999997e-06	1.4413245e-10	-4.47502913e-10	0.239636271492957	0.00711660811630851	0.0101051992791583	0.0955756867312235
-0.86	-5.00000000000001e-06	1.25504932e-10	-4.46312949e-10	0.244796356264229	0.00641508382439447	0.00898251033690881	0.0916077205912174
-0.86	0	1.06049589e-10	-4.44177846e-10	0.24430805211783	0.00543505323546977	0.00704432355431282	0.0885895969119009
-0.86	5.00000000000001e-06	8.74906143e-11	-4.44103409e-10	0.244255198623438	0.00727930871268521	0.00602131190230212	0.0889661835178559
-0.86	9.99999999999997e-06	6.75207861e-11	-4.4249359e-10	0.241664677420587	0.00604257444043699	0.0056346337596481	0.0908224108772267
-0.86	1.5e-05	4.73239421e-11	-4.42649675e-10	0.243542660907618	0.00382651543615563	0.00465828319910121	0.0917631035160414
-0.86	2e-05	2.8063812e-11	-4.39814104e-10	0.244442920404322	0.00206064121324601	0.00363462311568687	0.0887394997848256
-0.86	2.5e-05	9.93187758e-12	-4.39996867e-10	0.244944175407461	0.00273772917364055	0.00129488383088598	0.0854879270841179
-0.86	3e-05	-5.8926028e-12	-4.39524837e-10	0.24434640152555	0.00145640301366575	0.000372305403314049	0.0811692541686737
-0.86	3.5e-05	-2.08862325e-11	-4.42985781e-10	0.24654690945456	-0.00054663008331079	-0.000454405738840696	0.0776018785625164
-0.86	4e-05	-4.0034685e-11	-4.43376772e-10	0.237905057081724	-0.000706695422437095	-0.00205524285846009	0.0800377059518477
-0.86	4.5e-05	-5.80744539e-11	-4.43300227e-10	0.241286149281913	0.000534102741711422	-0.00440139322369464	0.0834132196549949
-0.86	5e-05	-7.66094815e-11	-4.44205158e-10	0.249013281827902	-0.000449373942678109	-0.0080693095550294	0.0888100239780653
-0.86	5.5e-05	-9.85664396e-11	-4.46899196e-10	0.242730082208416	-0.00279384311160657	-0.00993408855671292	0.0906562538021075
-0.86	6e-05	-1.20299527e-10	-4.54402553e-10	0.24529367350392	-0.00117318952123676	-0.0112986017816672	0.0944070579379647
-0.86	6.5e-05	-1.36418141e-10	-4.54714456e-10	0.242440394311907	0.000878858265218137	-0.012432121615822	0.099386651091075
-0.86	7e-05	-1.64116248e-10	-4.5517426e-10	0.241486865671369	-0.000533267933098222	-0.0143745531124594	0.107645534408687
-0.86	7.5e-05	-1.8647074e-10	-4.57656311e-10	0.242071076152114	-0.00115799752602361	-0.0153100774395096	0.109101827525768
-0.86	8e-05	-2.06121483e-10	-4.60635568e-10	0.24145162271412	-0.00200327006329186	-0.0143837275472645	0.103703387942192
-0.86	8.5e-05	-2.27635217e-10	-4.64657665e-10	0.235195790529686	-0.00119548828496263	-0.0146023580114106	0.101091384068846
-0.86	9e-05	-2.50996594e-10	-4.66714991e-10	0.236569762582455	-0.00342984727772817	-0.0137441259020361	0.10210478853943
-0.86	9.5e-05	-2.75340429e-10	-4.72215384e-10	0.242202159818313	-0.00155363561145837	-0.0145863731660271	0.104353118380122
